mesh23d,elevation
0000,885.1
0001,915.4
0002,778.2
0003,795.5
0004,763.5
0005,811.3
0006,850
0007,990.3
0008,1243.9
0009,1169.8
0010,955.4
0011,821.5
0012,925.6
0013,912.1
0014,850.7
0015,887.2
0016,959.9
0017,1106.8
0018,1318.1
0019,1141.4
0020,997.6
0021,886.4
0022,956.8
0023,1026.5
0024,918.5
0025,895.3
0026,949.3
0027,1056.2
0028,1247.4
0029,1220.7
0030,994.8
0031,910
0032,954.3
0033,1058.5
0034,1040.6
0035,1049.3
0036,1121.7
0037,1162.1
0038,1299.7
0039,1178.8
0040,1033.3
0041,1092.5
0042,972.6
0043,1112.8
0044,1279.4
0045,1256.9
0046,1210.4
0047,1362.5
0048,1480.9
0049,1153.1
0050,1012.3
0051,1265.2
0052,1122.5
0053,1113.3
0054,1229.8
0055,1451.2
0056,1275.8
0057,1451.6
0058,1455.5
0059,1192
0060,847.6
0061,1117.1
0062,1204.7
0063,1410.3
0064,1312.2
0065,1562
0066,1674.9
0067,1668.3
0068,1315.3
0069,1095.7
0070,938.9
0071,1034
0072,1267.4
0073,1487.4
0074,1192.1
0075,1342.7
0076,1434.7
0077,1373
0078,1321
0079,975.8
0080,1013.7
0081,1151.8
0082,1210.7
0083,1276.6
0084,1281.7
0085,1040
0086,1116.6
0087,1127.2
0088,1370.9
0089,1042.8
0090,963.4
0091,1236.6
0092,1463
0093,1252.1
0094,1129.2
0095,1010.5
0096,892.3
0097,922.1
0098,1145.1
0099,924.6
0100,978.6
0101,1047.2
0102,1068.1
0103,1023.3
0104,875.8
0105,878.3
0106,908.7
0107,857.2
0108,751.2
0109,647.6
0110,1016
0111,1146.7
0112,1083.9
0113,904.6
0114,813.8
0115,748
0116,819.6
0117,830.8
0118,652.3
0119,685
0120,1073.9
0121,1084
0122,962.1
0123,839.6
0124,779.1
0125,663.6
0126,740.8
0127,749
0128,637.6
0129,559.7
0130,972.4
0131,842
0132,861.8
0133,757.3
0134,636.5
0135,591.9
0136,656.2
0137,681
0138,521.4
0139,522.4
0140,953.5
0141,827.3
0142,725.9
0143,658.2
0144,625
0145,582.6
0146,546.6
0147,541.8
0148,528.4
0149,709.2
0150,1103.1
0151,946.9
0152,806.3
0153,767.9
0154,692.1
0155,605.9
0156,536.9
0157,555.6
0158,693.7
0159,778.3
0160,991.7
0161,952.4
0162,762.1
0163,719.6
0164,650
0165,535.7
0166,520
0167,609.3
0168,857.7
0169,935.9
0170,915.8
0171,932.6
0172,731.6
0173,611.5
0174,567.2
0175,520.5
0176,525.1
0177,653.1
0178,752.1
0179,856.6
0180,857.6
0181,843
0182,722.1
0183,596.3
0184,530.2
0185,520
0186,539.3
0187,630.5
0188,782.6
0189,887.9
0190,823.3
0191,717.2
0192,650.7
0193,566.3
0194,526.4
0195,525.1
0196,583.3
0197,747.4
0198,874.4
0199,950.1
0200,543.1
0201,460.7
0202,396.4
0203,437.4
0204,488.4
0205,455.1
0206,436.2
0207,508.2
0208,524.5
0209,426.3
0210,575.6
0211,435
0212,463.8
0213,502.5
0214,494.6
0215,456.9
0216,490.6
0217,515.6
0218,529.1
0219,457.3
0220,441.7
0221,513.5
0222,550.4
0223,550.6
0224,483.5
0225,545.8
0226,509.5
0227,503.9
0228,525.4
0229,407.6
