mesh23d,elevation
0000,51.9
0001,104.3
0002,9.3
0003,18
0004,10.6
0005,9.8
0006,8.7
0007,9
0008,32.6
0009,24
0010,53.5
0011,91.6
0012,81.9
0013,14
0014,34.3
0015,14.9
0016,7
0017,11.3
0018,33.2
0019,72.1
0020,10.4
0021,29
0022,41
0023,60.7
0024,22.4
0025,21.8
0026,8.3
0027,11.5
0028,46.8
0029,76.3
0030,25.9
0031,17.5
0032,84.3
0033,63
0034,24.9
0035,39.2
0036,13.1
0037,7.5
0038,31.4
0039,14.7
0040,91.3
0041,29.2
0042,25.6
0043,9.3
0044,7.3
0045,32.6
0046,7.9
0047,6.4
0048,6.8
0049,7.2
0050,78.3
0051,47.5
0052,22.3
0053,6.5
0054,8.9
0055,15.4
0056,17.2
0057,8.6
0058,9.5
0059,17.7
0060,63.1
0061,119.3
0062,52.5
0063,5.7
0064,19
0065,56.8
0066,55.1
0067,33.3
0068,8.6
0069,30.3
0070,65.8
0071,28.1
0072,38
0073,20.3
0074,26.9
0075,47.1
0076,81.6
0077,50.1
0078,16.8
0079,13.4
0080,18.1
0081,25.9
0082,37.1
0083,36
0084,90.4
0085,109.4
0086,158.8
0087,109.1
0088,42.1
0089,113.8
0090,43.1
0091,13.6
0092,34.2
0093,99.8
0094,32.6
0095,56.6
0096,117.5
0097,63.1
0098,65.9
0099,301.6
0100,69.6
0101,79.8
0102,72.8
0103,85.6
0104,62
0105,59.6
0106,28.9
0107,22.7
0108,28
0109,41.2
0110,50.5
0111,67.7
0112,148.1
0113,149.4
0114,79.8
0115,41.1
0116,19.7
0117,23.8
0118,35.1
0119,33.7
0120,80.6
0121,14
0122,78.6
0123,113.1
0124,122.4
0125,85.4
0126,60
0127,48.1
0128,28
0129,10.9
0130,15.7
0131,35.4
0132,56.4
0133,38.3
0134,63.9
0135,139
0136,111.9
0137,115.9
0138,81.7
0139,31.8
0140,13.7
0141,129.6
0142,163
0143,115.3
0144,93.6
0145,27.1
0146,107
0147,125.9
0148,161.1
0149,63
0150,17.9
0151,61.9
0152,151.4
0153,169.5
0154,83.8
0155,66.8
0156,29.5
0157,43.2
0158,63.6
0159,25.6
0160,45.5
0161,121.6
0162,164.1
0163,176.9
0164,134
0165,22
0166,15.6
0167,28.9
0168,39.5
0169,113.7
0170,31.8
0171,182.8
0172,170.1
0173,43.8
0174,114.8
0175,80.7
0176,19.8
0177,16.8
0178,29.4
0179,50
0180,80.2
0181,57.7
0182,46.5
0183,38.5
0184,25.8
0185,75.2
0186,153.2
0187,122.8
0188,102.8
0189,161.4
0190,238.1
0191,210.1
0192,98.5
0193,46.8
0194,44.7
0195,25.7
0196,116.4
0197,69.3
0198,49.9
0199,198.7
0200,2.4
0210,30.2
0211,30.3
0213,14.1
0214,8.1
0220,26.7
0221,9.1
0222,3.1
0223,8.7
0224,15
0225,1.9
0230,42.9
0231,25.3
0232,13.8
0233,11.4
0235,20.4
0240,48.2
0241,28.1
0242,29.1
0243,33.8
0244,32.5
0245,58.2
0246,6.7
0247,23.9
0250,50.8
0251,44.5
0252,59.6
0253,88.3
0254,56.8
0255,98.3
0256,70.4
0257,59.8
0260,122.6
0261,54.9
0262,56.2
0263,130.1
0264,128.6
0265,71.8
0266,84.9
0267,32.4
0270,76.6
0271,48.5
0272,21.4
0273,105.8
0274,86.1
0275,84.9
0276,57.4
0279,0.1
0280,104.1
0281,56.8
0282,97.3
0283,36.2
0284,135.9
0285,125
0286,49.7
0287,51.3
0288,35.1
0289,0.8
0290,145
0291,130
0292,139.1
0293,44
0294,105.6
0295,89.4
0296,27.1
0297,40.8
0298,4.8
0299,1.6
0307,8.2
0308,11.2
0309,6.7
0360,5.6
