mesh23d,elevation
0101,15.2
0102,47.3
0103,108.8
0104,164.2
0105,231
0106,351.4
0107,403.7
0108,263.5
0109,230.2
0112,16.6
0113,36.9
0114,93.5
0115,138.6
0116,188.7
0117,354.1
0118,249.7
0119,184.8
0123,12.3
0124,15.4
0125,67.4
0126,93.8
0127,248.5
0128,212.7
0129,160.3
0134,7.4
0135,21
0136,51.5
0137,108.6
0138,158.2
0139,124.7
0145,7.2
0146,14.9
0147,49.3
0148,61.5
0149,100.1
0155,4.9
0156,3
0157,15.7
0158,44.7
0159,62.8
0165,4.6
0166,8.4
0167,9.3
0168,23
0169,28.9
0175,5.2
0176,16.2
0177,7.1
0178,7.2
0179,13.2
0185,5.9
0186,21.4
0187,11
0188,4.2
0189,4.9
0195,6.2
0196,25.9
0197,20.4
0198,3.8
0199,3.8
0200,277.1
0201,262.6
0202,163
0203,119.1
0204,33.2
0210,217.4
0211,237.2
0212,175.2
0213,101.1
0214,39.3
0220,160.5
0221,205.3
0222,159.4
0223,123.2
0224,42.1
0225,14.6
0230,110.7
0231,167.7
0232,156.4
0233,124.5
0234,88
0235,22.5
0236,14.6
0240,82.8
0241,120.6
0242,120.2
0243,106
0244,98.1
0245,43
0246,10.8
0250,58.5
0251,72.9
0252,68.3
0253,83.7
0254,87.7
0255,39.7
0256,21.7
0257,11.4
0258,10.7
0260,36.2
0261,37.9
0262,62.9
0263,65.2
0264,90.2
0265,69.6
0266,51.7
0267,23.8
0268,15.1
0269,10
0270,18.6
0271,28.9
0272,54
0273,75.5
0274,83.2
0275,73.6
0276,69.4
0277,53.7
0278,25.9
0279,6.7
0280,15.1
0281,45.1
0282,65.2
0283,71.4
0284,78.9
0285,76.3
0286,73.8
0287,52.1
0288,25.6
0289,14.9
0290,14.9
0291,23.8
0292,50.8
0293,55.9
0294,67.8
0295,58.4
0296,37.1
0297,39.2
0298,48.5
0299,25.9
0370,7.5
0380,3.4
0381,6.7
0390,22.7
0391,4.6
1029,12.1
1038,36.8
1039,62
1048,82.4
1049,289.2
1058,227.3
1059,645.8
1068,336.6
1069,890
1077,29
1078,282.7
1079,668.5
1088,65.3
1089,242.6
1099,29.7
1105,6.3
1106,30.9
1107,29.7
1108,8.5
1109,6.1
1113,14.5
1114,10.1
1115,16.4
1116,34.4
1117,30.3
1118,15.3
1119,14.6
1120,25.1
1121,28.5
1122,21.6
1123,33.6
1124,14.5
1125,32.3
1126,27.3
1127,11.8
1128,17
1129,20.5
1130,124.4
1131,110.9
1132,69.3
1133,30.5
1134,14.9
1135,28.8
1136,15.7
1137,9.3
1138,16
1139,39.5
1140,400.4
1141,295.6
1142,141
1143,31.7
1144,29.6
1145,26.6
1146,22.1
1147,27.5
1148,33
1149,40.4
1150,736.6
1151,520.9
1152,226.7
1153,55.6
1154,28
1155,7.8
1156,5.7
1157,10.6
1158,23.6
1159,36.2
1160,990.6
1161,634.1
1162,245.9
1163,51.5
1164,9.5
1165,7
1167,9.3
1168,8.5
1169,16
1170,722.9
1171,453.1
1172,132.8
1173,18.3
1174,9.6
1179,26
1180,311.7
1181,140.2
1182,23.3
1183,9
1189,27.4
1190,35.8
1191,29.7
1199,24.6
1200,8.9
1201,16.8
1202,35.7
1203,69.7
1204,72.7
1205,57.4
1206,48.1
1207,54.8
1208,65.1
1209,52.2
1210,28.2
