mesh23d,elevation
0000,1046.7
0001,876.8
0002,651.9
0003,621.3
0004,523.2
0005,480.8
0006,492.7
0007,431.2
0008,338.5
0009,306.5
0010,1067.5
0011,1036.9
0012,740.1
0013,684.7
0014,657.9
0015,784.5
0016,831
0017,597.8
0018,530.5
0019,458.5
0020,1028.8
0021,1071.2
0022,812.5
0023,838.1
0024,900.4
0025,1046.4
0026,916.6
0027,703.7
0028,751.7
0029,653.5
0030,828.5
0031,1062.2
0032,953.6
0033,896
0034,1057.6
0035,877.3
0036,739.4
0037,764.5
0038,684.1
0039,485.8
0040,811.4
0041,938.8
0042,960.2
0043,989.9
0044,942.6
0045,672
0046,468.3
0047,469.6
0048,443.3
0049,379.1
0050,676.2
0051,754.3
0052,847.5
0053,998.8
0054,879.2
0055,715.2
0056,587.6
0057,375.9
0058,317.1
0059,246
0060,695.2
0061,664.2
0062,660.8
0063,802.1
0064,892.6
0065,849.1
0066,604.9
0067,443.6
0068,429.2
0069,265.5
0070,504.2
0071,440.9
0072,531.5
0073,673.4
0074,598.1
0075,640.7
0076,614.5
0077,581.2
0078,459.8
0079,302.1
0080,431.9
0081,364.9
0082,419
0083,531.3
0084,414.7
0085,413.4
0086,487.3
0087,367.6
0088,261.9
0089,213.5
0090,409.5
0091,278.2
0092,368.9
0093,609.8
0094,464.6
0095,325.8
0096,438
0097,403.7
0098,264
0099,302.9
0100,302.6
0101,263.1
0102,171.1
0103,183.3
0104,147.1
0105,118.5
0106,141.5
0107,338.3
0108,238.1
0109,367
0110,491.2
0111,375.7
0112,212.8
0113,203.1
0114,249.3
0115,209.5
0116,110.7
0117,190.8
0118,211.1
0119,252.8
0120,478.8
0121,369.1
0122,316.2
0123,242.1
0124,217.3
0125,148.9
0126,71
0127,117.6
0128,173.4
0129,225.7
0130,301.1
0131,257.6
0132,229.9
0133,147.6
0134,159.1
0135,165.8
0136,85.7
0137,194.3
0138,244.8
0139,167.2
0140,347
0141,236.7
0142,203.6
0143,176.7
0144,101.1
0145,96.5
0146,90.8
0147,85.5
0148,232.4
0149,131.3
0150,235.4
0151,251.5
0152,155.9
0153,93.3
0154,179.9
0155,77.1
0156,57.2
0157,89.5
0158,168.7
0159,114.9
0160,183.6
0161,142.9
0162,152.2
0163,142.1
0164,79.9
0165,56.8
0166,77.4
0167,71.7
0168,105.6
0169,69.6
0170,281.4
0171,256.6
0172,240.6
0173,162
0174,112
0175,65.2
0176,30.8
0177,48.2
0178,49.2
0179,43.6
0180,183.8
0181,157.4
0182,266.7
0183,283.4
0184,157.7
0185,61.7
0186,29.6
0187,54.3
0188,40.4
0189,52.1
0190,276.7
0191,223
0192,149.5
0193,153.8
0194,224.5
0195,101.7
0196,75.3
0197,238.4
0198,156.5
0199,58.7
0200,248.2
0201,212.6
0202,448.8
0203,479.2
0204,468.5
0205,546.2
0206,331.3
0207,373.1
0208,616.6
0209,517.6
0210,169.3
0211,346.5
0212,427.7
0213,419
0214,486
0215,414.9
0216,245.2
0217,306.1
0218,488.8
0219,399.6
0220,206.5
0221,386
0222,302
0223,262.1
0224,254.4
0225,216.2
0226,176.1
0227,191.8
0228,188.5
0229,246
0230,158.8
0231,280.1
0232,219.4
0233,223.6
0234,159.8
0235,119.7
0236,124.6
0237,136.8
0238,159.4
0239,200.3
0240,121.5
0241,144.5
0242,142.1
0243,130.5
0244,99
0245,192.9
0246,245.5
0247,288
0248,302.3
0249,240.1
0250,154.4
0251,142.9
0252,149.5
0253,109.3
0254,211.9
0255,320.1
0256,304.5
0257,394.4
0258,395.2
0259,272.5
0260,127.7
0261,79
0262,77.1
0263,167.1
0264,325.6
0265,447.8
0266,401.8
0267,500.1
0268,400.6
0269,442.9
0270,53.1
0271,65
0272,185.7
0273,327.3
0274,360.8
0275,391.2
0276,362.8
0277,366.6
0278,315.8
0279,547.4
0280,95.7
0281,148.7
0282,198.2
0283,342.3
0284,353.7
0285,320.7
0286,251.8
0287,273
0288,379.4
0289,405.7
0290,76.4
0291,201.7
0292,206.3
0293,226.3
0294,206.6
0295,190.6
0296,236.8
0297,378.8
0298,580.4
0299,413.8
0300,355.5
0301,304.4
0302,271.8
0303,353.3
0304,429.1
0305,659.4
0306,738.9
0307,857
0308,981.3
0309,1231.6
0310,354.4
0311,243.3
0312,295.1
0313,368.5
0314,457
0315,468.4
0316,534.6
0317,659
0318,814.2
0319,1005.1
0320,224.1
0321,240.8
0322,328.4
0323,486.4
0324,505.9
0325,707.9
0326,593.1
0327,627.3
0328,712.9
0329,867.3
0330,261.6
0331,340.5
0332,391.6
0333,467.7
0334,611.6
0335,740.2
0336,734.3
0337,706.9
0338,742
0339,923.2
0340,288.3
0341,436.6
0342,463.3
0343,612.5
0344,725.2
0345,862.1
0346,959.8
0347,829.6
0348,920.6
0349,962.7
0350,399
0351,520.2
0352,404
0353,492.8
0354,619.8
0355,772.7
0356,973.8
0357,967.5
0358,898.6
