mesh23d,elevation
0000,67.6
0001,37.5
0002,35.1
0003,30.6
0004,29.9
0005,34.8
0006,1.5
0010,140.4
0011,133.3
0012,74.8
0013,46.1
0014,63.5
0015,43
0016,1.7
0020,130.4
0021,183.9
0022,94.6
0023,43.5
0024,15.6
0030,99.2
0031,80
0032,53.4
0033,15
0045,35.7
0046,38.7
0050,15.7
0055,42
0056,31.2
0057,21.9
0058,17.6
0060,5.3
0065,42.5
0066,79.9
0067,66.1
0068,48.3
0071,54.3
0072,32.8
0073,67.9
0074,25.6
0075,13.9
0076,77.2
0077,92.6
0078,49.8
0079,27.1
0080,19
0081,107.5
0082,209.9
0083,151.5
0084,33.5
0085,36.4
0086,64.3
0087,58.8
0088,54.7
0089,45.8
0090,23.5
0091,155.8
0092,299.6
0093,154.6
0094,51.2
0095,26.6
0096,96.4
0097,101.4
0098,88.1
0099,47.4
0180,22.8
0181,11.9
0182,3.2
0190,52.9
0191,31.9
0192,14
1000,33.1
1001,136.6
1002,193
1003,140.3
1004,88.9
1005,60.9
1006,29.7
1007,70
1008,113.2
1009,66.8
1010,29.2
1011,56.9
1012,190.7
1013,51.1
1014,41
1015,103.3
1016,57.6
1017,13.7
1018,67.7
1019,109.4
1020,30.2
1021,66.5
1022,121.2
1023,38.6
1025,26
1026,21.1
1027,14.6
1028,21.5
1029,51.9
1030,67.4
1031,224.2
1032,179
1033,35.1
1034,35
1035,32.5
1036,22
1037,40.6
1038,24.5
1039,25.4
1040,5.1
1041,117.9
1042,186.6
1043,96.4
1044,124
1045,91.6
1046,43.5
1047,16.2
1048,14.1
1049,9.5
1051,230.6
1052,248.6
1053,66.4
1054,64.8
1055,170.6
1056,103.7
1057,20
1059,10.9
1060,3.8
1061,149.1
1062,148.9
1063,85.1
1064,31.6
1065,93.4
1066,69.4
1067,35.7
1075,10.2
1076,37
1079,20.4
1085,20.4
1100,51.9
1101,56
1110,41.1
1113,6.9
1120,60.8
1122,71.1
1123,52.6
1130,28.9
1132,72.3
1133,67.9
1153,14.2
1154,1.2
1163,60.3
1164,54.1
1188,7.5
1189,8.6
1198,13.6
1199,9.7
1280,7.3
1290,21.3
1291,25.8
2108,31.5
2109,24.8
2115,1.6
2116,1.7
2118,34.3
2119,30.9
2127,87.9
2128,47.2
2129,36.5
2136,73.2
2137,64.2
2138,15.6
2139,94
2146,104.3
2147,155.5
2148,36.6
2149,133
2154,35.8
2155,33.8
2156,64
2157,165.7
2158,105.6
2159,99.8
2164,116.8
2165,148.8
2166,81.4
2167,206.1
2168,186.4
2169,197.8
2174,48.8
2175,159
2176,194.8
2177,205.6
2178,346.7
2179,295.3
2185,73.5
2186,318.2
2187,294
2188,360.6
2189,369.7
2193,1.5
2194,17.1
2195,91
2196,266.4
2197,379.9
2198,444.8
2199,395.8
2200,34.7
2201,47.9
2202,39.3
2203,35.7
2204,24.2
2205,31.9
2206,55.8
2207,66.7
2210,56.9
2211,89.9
2212,31.2
2213,49.2
2214,37.8
2215,76.8
2216,79.8
2217,55.1
2220,117.1
2221,128.9
2222,21.7
2223,114.4
2224,54.4
2225,113
2226,62.3
2227,10.6
2230,121
2231,220.6
2232,85.2
2233,92.8
2234,26
2235,55.3
2236,63.3
2237,69.2
2238,45
2240,107.5
2241,174.8
2242,148.8
2243,96.5
2244,52.7
2245,24.1
2246,9.5
2247,47.1
2248,47.1
2249,27
2250,180.7
2251,124.5
2252,214.3
2253,132.4
2254,53.7
2255,16.2
2256,24.6
2257,12
2258,56.7
2259,62.1
2260,276.2
2261,132.4
2262,153.8
2263,86.7
2264,18.8
2265,23.3
2266,43.6
2267,17.5
2268,49.2
2269,52.1
2270,233.1
2271,187.6
2272,101.3
2273,62
2274,55.3
2275,52.9
2276,103.8
2277,40.9
2278,71.9
2279,114.8
2280,187.4
2281,110.4
2282,97.9
2283,49.1
2284,98
2285,97.6
2286,143
2287,76.1
2288,110.2
2289,105.3
2290,189.9
2291,134
2292,77.7
2293,103.4
2294,108.9
2295,230.2
2296,215.9
2297,171.8
2298,152.3
2299,53.5
2360,1.8
2370,36.4
2380,12.5
2390,15.4
3104,149.9
3105,183.4
3106,296.6
3107,402.8
3108,376.6
3109,268.1
3114,92.3
3115,124.3
3116,251.8
3117,320.7
3118,194.1
3119,108.7
3124,16
3125,150.8
3126,273.9
3127,233.8
3128,113.7
3129,64.6
3134,2
3135,73.3
3136,106.2
3137,223
