mesh23d,elevation
0000,384.3
0001,515.5
0002,531.1
0003,413.2
0004,467.3
0005,391.3
0006,325.2
0007,294.9
0008,251.6
0009,237.2
0010,350.8
0011,374.8
0012,328.8
0013,355
0014,397.8
0015,363.7
0016,303.2
0017,288.8
0018,246.6
0019,168.3
0020,315.7
0021,267.1
0022,305
0023,232.6
0024,314
0025,291.8
0026,276
0027,218.2
0028,228.4
0029,142.7
0030,331.3
0031,229.3
0032,235.7
0033,180
0034,244.4
0035,194.1
0036,238
0037,185.4
0038,173.6
0039,144.2
0040,407.6
0041,379.7
0042,284.6
0043,167
0044,174.7
0045,193.6
0046,156.2
0047,186.5
0048,126.8
0049,124
0050,286.7
0051,336.6
0052,308.2
0053,162
0054,149.7
0055,107
0056,157
0057,179
0058,112.9
0059,86.5
0060,229.6
0061,306.1
0062,239.8
0063,130.2
0064,125.6
0065,147.5
0066,102.6
0067,84.3
0068,65.3
0069,41.2
0070,232.4
0071,191.8
0072,136.3
0073,134.4
0074,248.9
0075,312.5
0076,179.9
0077,185
0078,117.6
0079,90.5
0080,149.7
0081,204.9
0082,209.6
0083,191.4
0084,319.5
0085,375.9
0086,336.1
0087,260.2
0088,203.6
0089,129.1
0090,237.2
0091,292.6
0092,324.9
0093,305.2
0094,321.5
0095,424.7
0096,360.7
0097,301.2
0098,237.4
0099,177.5
0100,192.5
0101,136
0102,99.3
0103,121.4
0104,97.2
0105,64.1
0106,36.6
0107,20.3
0108,13.6
0109,15.3
0110,174.2
0111,120.6
0112,86.3
0113,68
0114,82.5
0115,57.3
0116,34.3
0117,20.7
0118,18.9
0119,16.4
0120,137.4
0121,108.1
0122,81.6
0123,53.2
0124,36.1
0125,38.3
0126,30.1
0127,23.4
0128,22.5
0129,24.2
0130,90.5
0131,84.8
0132,61.7
0133,50.2
0134,53.4
0135,24.4
0136,21.6
0137,22.5
0138,19.5
0139,9.5
0140,106.6
0141,63.1
0142,59.1
0143,37.4
0144,30.5
0145,31.8
0146,9.9
0147,9
0148,8.3
0149,0.4
0150,91.2
0151,55.2
0152,26.3
0153,25.6
0154,19.2
0155,15.3
0156,5.2
0157,0.3
0160,42.7
0161,39.6
0162,37.6
0163,19.2
0164,6.8
0165,4.9
0170,40.5
0171,10.3
0172,16.3
0173,27.8
0174,4.8
0180,89.1
0181,39.7
0182,13.9
0183,5.7
0184,1.9
0190,123.4
0191,74.4
0192,37.4
0193,7.7
0200,12.2
0201,16.6
0202,23.4
0203,33.8
0204,47
0205,52
0206,63.1
0207,58.4
0208,38.9
0209,34.1
0210,19.6
0211,24.7
0212,27.4
0213,28.7
0214,39.5
0215,44
0216,44.1
0217,43
0218,48.2
0219,16.8
0220,21.1
0221,17
0222,14.7
0223,8.9
0224,16.9
0225,21.5
0226,18.9
0227,29.4
0228,21.9
0229,35.6
0230,12.6
0237,10.1
0238,8.6
0239,23.8
0249,7.8
0300,70.7
0301,159.1
0302,158.3
0303,25.1
0304,10.1
0310,51.4
0311,116.8
0312,116.2
0313,21.3
0314,11.2
0315,1.9
0320,55.2
0321,83.9
0322,68.4
0323,21.2
0324,16
0325,5.9
0330,45.2
0331,54.5
0332,58.3
0333,96.1
0334,88.6
0335,11.8
0340,18.8
0341,33.6
0342,86.8
0343,136.1
0344,185.8
0345,59.5
0346,9.9
0350,1.7
0351,18.3
0352,86.3
0353,206.3
0354,261.9
0355,219.1
0356,129
0362,37.2
0363,164.7
0364,298
0365,329
0366,194.9
0372,1.3
0373,52.5
0374,146
0375,166.7
0376,31.6
0383,15.7
0384,75.9
0385,95.4
0386,13.6
0387,6.8
0394,4.7
0395,35.3
0396,15.6
0397,1.3
1000,360.3
1001,411.7
1002,429.2
1003,465.1
1004,453.5
1005,476.8
1006,397.7
1007,352.4
1008,274.8
1009,204.7
1010,362.4
1011,360.9
1012,476
1013,573.7
1014,557
1015,566.8
1016,536.4
1017,383.9
1018,289.9
1019,193.6
1020,339.1
1021,321.9
1022,521.1
1023,669.2
1024,657.5
1025,500.7
1026,395.2
1027,351
1028,235.8
1029,134.4
1030,318.6
1031,332.4
1032,473.4
1033,589.8
1034,561.3
1035,398.8
1036,306.8
1037,204.8
1038,171
1039,62.2
1040,193.3
1041,308.2
1042,338.4
1043,494
1044,606.1
1045,483
1046,331.4
1047,196.8
1048,84.9
1049,21.6
1050,147.1
1051,220.8
1052,342.4
1053,405
1054,390
1055,404.7
1056,277.7
1057,127.7
1058,39.6
1059,2.4
1060,132.4
1061,230.6
1062,247.7
1063,243.2
1064,269.3
1065,215.8
1066,91.4
1067,22.8
1068,1.2
1070,142.2
1071,136.1
1072,115.2
1073,110.9
1074,137.9
1075,85.8
1076,11.8
1080,47.6
1081,15.6
1082,3.9
1083,1
1100,137.7
1101,71.7
1102,18.2
1110,123.4
1111,80.2
1120,48.3
1121,52.9
1130,15.8
1305,14.4
1306,14
1307,7
1316,11
1317,7.1
1327,1.8
4050,17.1
4052,20.8
4060,40.8
4061,24.4
4062,34.7
4070,79.5
4071,95.2
4072,61.8
