mesh23d,elevation
6050,13.5
6051,16.7
6060,47.4
6061,63.9
6062,13.9
6063,1.6
6070,86.8
6071,81.7
6072,22.9
6080,118.2
6081,101.6
6082,40.1
6083,1.2
6090,149.7
6091,150.2
6092,39.6
6093,1.8
7000,199.4
7001,167.1
7002,40.6
7003,7.2
7010,207.7
7011,168.4
7012,128.2
7013,93.2
7014,10.8
7020,205.3
7021,153.7
7022,156.3
7023,136.2
7024,58.7
7030,193.8
7031,152.2
7032,97
7033,66.7
7034,30.4
7040,192.9
7041,169.6
7042,124.5
7043,99.8
7044,45.1
7050,183.4
7051,153.1
7052,114.3
7053,64.7
7054,44
7060,187.4
7061,144.4
7062,123.8
7063,77.6
7064,55.7
7070,170.5
7071,151.7
7072,81.2
7073,29.2
7074,39.9
7080,125.1
7081,145.1
7082,131.1
7083,49.9
7084,12.9
7090,117.9
7091,158.9
7092,159.2
7093,87
7094,28.4
