mesh23d,elevation
0000,421.6
0001,466.7
0002,527.9
0003,508.3
0004,459
0005,439.4
0006,461
0007,453.8
0008,384.5
0009,374.9
0010,362.9
0011,417.3
0012,491.3
0013,495.2
0014,459.6
0015,388
0016,409.6
0017,440.7
0018,423.9
0019,390.7
0020,417.4
0021,431.5
0022,473.1
0023,451.7
0024,439.2
0025,407.3
0026,421.8
0027,464.6
0028,419
0029,391
0030,459
0031,457.4
0032,422.3
0033,405.6
0034,441.1
0035,413.7
0036,382.9
0037,436.6
0038,436.3
0039,402.3
0040,385.3
0041,422.7
0042,402.5
0043,394.6
0044,432.6
0045,383
0046,356.1
0047,437.8
0048,394.5
0049,451.5
0050,279.6
0051,382.2
0052,475.9
0053,460.5
0054,362.4
0055,378.7
0056,436.8
0057,451.2
0058,440.9
0059,432.8
0060,307.8
0061,415.3
0062,481.4
0063,405.4
0064,395.2
0065,451.1
0066,442.8
0067,514.8
0068,462.1
0069,447.4
0070,307.4
0071,355.4
0072,394.5
0073,353.2
0074,409.8
0075,453.8
0076,495.5
0077,468.4
0078,507.2
0079,491
0080,368
0081,359
0082,314
0083,315.6
0084,364.1
0085,458.8
0086,466
0087,472.7
0088,509.7
0089,482.6
0090,394.6
0091,344.7
0092,306.6
0093,300.3
0094,371.8
0095,429.8
0096,447
0097,484.6
0098,472.1
0099,448.9
0100,363.3
0101,416.2
0102,426.4
0103,446.9
0104,523.3
0105,586.2
0106,508.6
0107,516.8
0108,588.7
0109,534.8
0110,386.6
0111,376.3
0112,461.2
0113,531.6
0114,604.5
0115,524.3
0116,509.1
0117,546.7
0118,549.1
0119,564.6
0120,451.3
0121,450.2
0122,493
0123,546.8
0124,511.6
0125,503
0126,557.7
0127,560
0128,532.6
0129,537
0130,426.7
0131,509.7
0132,472.1
0133,479.4
0134,508
0135,517.4
0136,548.6
0137,553.2
0138,535.9
0139,525.8
0140,439
0141,487.5
0142,498.7
0143,483.4
0144,542.1
0145,553.5
0146,568.4
0147,584.7
0148,562.1
0149,542.2
0150,449.4
0151,487.5
0152,511.1
0153,545.1
0154,564.6
0155,572.3
0156,631.3
0157,608.6
0158,627.2
0159,592.9
0160,492.8
0161,480.2
0162,518.1
0163,564.2
0164,560.4
0165,566.5
0166,622.4
0167,586.5
0168,639.1
0169,618.1
0170,481.6
0171,501.8
0172,550.6
0173,539.6
0174,538.4
0175,599
0176,657.8
0177,598.6
0178,569.9
0179,619.1
0180,486.9
0181,505.6
0182,543
0183,549.7
0184,513.5
0185,606.9
0186,654.8
0187,649.3
0188,579.5
0189,546
0190,498.7
0191,537.2
0192,613.7
0193,602.6
0194,586.8
0195,531.8
0196,646.6
0197,714.7
0198,661.8
0199,656
0200,496.2
0201,482.9
0202,512.9
0203,491.2
0204,498.6
0205,505.6
0206,493.6
0207,452.1
0208,227
0209,220.1
0210,534.5
0211,515.8
0212,529.4
0213,553.6
0214,581.2
0215,568.6
0216,535.7
0217,485.6
0218,318.7
0219,265.7
0220,548.5
0221,554.1
0222,561.6
0223,570.5
0224,599.2
0225,568.6
0226,511
0227,498.8
0228,407.6
0229,301.1
0230,540
0231,566.5
0232,551.2
0233,553.4
0234,567.8
0235,583.7
0236,544.4
0237,473.9
0238,526.2
0239,391.4
0240,531.6
0241,550.4
0242,542
0243,534.2
0244,527.7
0245,553.2
0246,540.9
0247,553.5
0248,520.3
0249,455.3
0250,548
0251,527.5
0252,509.6
0253,507.4
0254,470.2
0255,482.6
0256,502.9
0257,450.4
0258,400.5
0259,536
0260,616.8
0261,559.6
0262,553.7
0263,498.8
0264,520.5
0265,478.5
0266,448.8
0267,461.9
0268,507.5
0269,558.7
0270,626.1
0271,593.4
0272,549.7
0273,538.3
0274,536.4
0275,513.3
0276,472.5
0277,479.8
0278,537.8
0279,528.5
0280,595.2
0281,565.1
0282,531.6
0283,587.5
0284,627.6
0285,572.6
0286,531.8
0287,559.1
0288,524.1
0289,534.9
0290,519.9
0291,518.9
0292,526.7
0293,556.4
0294,646.2
0295,657.5
0296,585.7
0297,615.3
0298,585.9
0299,558.5
0300,348.9
0301,339.7
0302,235.7
0303,325.3
0304,380.8
0305,402.4
0306,393.2
0307,394.9
0308,324.4
0309,353.3
0310,449
0311,387
0312,214.5
0313,325
0314,351.3
0315,385.8
0316,408.1
0317,389.5
0318,309.2
0319,356.9
0320,468.2
0321,365.8
0322,247.6
0323,340.5
0324,409.5
0325,406.3
0326,420
0327,396.2
0328,377.7
0329,366.7
0330,418.9
0331,317.2
0332,318.7
0333,345.7
0334,420.4
0335,395.4
0336,394.8
0337,357.6
0338,377.9
0339,363
0340,413.2
0341,434.5
0342,323.2
0343,386.2
0344,373
0345,340.3
0346,368.2
0347,338.7
0348,325.1
0349,354.7
0350,469.2
0351,429.9
0352,399.5
0353,397.5
0354,342.3
0355,288.7
0356,333.9
0357,301.3
0358,271
0359,320.1
0360,474.6
0361,438.6
0362,449.8
0363,402.7
0364,316.3
0365,298
0366,254
0367,231.2
0368,263.7
0369,252.8
0370,501.3
0371,515.8
0372,526.8
