mesh23d,elevation
0006,40.7
0007,50.6
0008,62.9
0009,241.5
0015,13.4
0016,116.6
0017,131.3
0018,165.8
0019,140.7
0025,68.3
0026,174.1
0027,152.1
0028,277.6
0029,330.4
0034,3.3
0035,68.3
0036,192.1
0037,156.3
0038,236.6
0039,454.5
0042,1.7
0043,18.3
0044,14.9
0045,96.4
0046,155.1
0047,251.7
0048,174.3
0049,236.7
0052,31.5
0053,111.4
0054,95.8
0055,175.3
0056,135.4
0057,295.7
0058,366.7
0059,339.9
0062,13.5
0063,123.1
0064,271.8
0065,260.4
0066,184.4
0067,256.8
0068,352.4
0069,583.8
0072,17.2
0073,144.8
0074,338.8
0075,430.5
0076,250
0077,166.1
0078,235.5
0079,414.4
0082,43.1
0083,206.7
0084,426.3
0085,582.1
0086,445.3
0087,253.6
0088,298.9
0089,391.1
0091,0.4
0092,57.4
0093,179.5
0094,392
0095,551
0096,626.3
0097,478.8
0098,223.4
0099,529.5
0100,361.4
0101,351.7
0102,280.5
0103,144.8
0104,274.3
0105,172.5
0110,344.1
0111,359.3
0112,438.9
0113,227.8
0114,183.2
0115,168.4
0116,0.6
0120,151.6
0121,366.6
0122,472.4
0123,375.8
0124,241.1
0125,193.7
0126,31.4
0130,234.4
0131,301.8
0132,491.2
0133,493.6
0134,311.5
0135,204.5
0136,75.6
0140,277.2
0141,214.4
0142,335.8
0143,470.6
0144,245.2
0145,119.3
0146,55.5
0150,237.1
0151,340
0152,242.7
0153,421.4
0154,312.2
0155,138.4
0156,151.1
0157,3.3
0160,355.1
0161,313.6
0162,398.3
0163,387.7
0164,316.7
0165,209.9
0166,158.3
0167,5
0170,510.6
0171,308.6
0172,580.4
0173,511.9
0174,376.4
0175,123.4
0176,15.3
0177,1.3
0180,494.4
0181,308.9
0182,485.8
0183,520.3
0184,204.8
0185,99.2
0186,66.5
0187,22.4
0190,477.9
0191,336.9
0192,452.8
0193,537.2
0194,325.1
0195,138.9
0196,152.7
0197,101.4
1000,1.5
1001,3.6
1002,56.9
1003,223.3
1004,240.1
1005,318.5
1006,619.1
1007,611.2
1008,285
1009,419.9
1010,10.9
1011,6.3
1012,35
1013,173.6
1014,335.8
1015,337.2
1016,642.4
1017,674.9
1018,434
1019,337.5
1020,55.9
1021,36.8
1022,45.1
1023,152.5
1024,251
1025,316.6
1026,432.9
1027,732.1
1028,559.6
1029,436.9
1030,125.7
1031,133.7
1032,53.5
1033,84.6
1034,132.2
1035,177.6
1036,337.9
1037,591.8
1038,757.4
1039,551.8
1040,191.9
1041,256.3
1042,112.1
1043,50.1
1044,178.5
1045,320.1
1046,242.9
1047,375.4
1048,677.4
1049,767.9
1050,247.3
1051,361
1052,200.8
1053,130.5
1054,102.2
1055,124.9
1056,356.7
1057,329
1058,614.2
1059,820.7
1060,201.3
1061,416.1
1062,319.7
1063,180.5
1064,194.4
1065,213.1
1066,328.7
1067,507.2
1068,438.6
1069,675.7
1070,174.8
1071,442.2
1072,349.6
1073,160.8
1074,332.1
1075,366.2
1076,240.7
1077,585.9
1078,655.5
1079,676.8
1080,116.9
1081,413.8
1082,374.8
1083,302.8
1084,269.3
1085,370.3
1086,166.4
1087,319.1
1088,607.1
1089,733.6
1090,130.5
1091,301.2
1092,365.7
1093,476.8
1094,404.2
1095,481.2
1096,352
1097,209.8
1098,316.9
1099,454.9
1100,620.1
1101,396.5
1102,397.2
1103,594.7
1104,316.2
1105,113.2
1106,152.7
1107,90.8
1108,0.3
1110,542.5
1111,554.2
1112,448
1113,574.8
1114,321.3
1115,125.1
1116,249.8
1117,86.9
1118,68
1120,399.8
1121,631.6
1122,581.7
1123,602.7
1124,507.9
1125,151.7
1126,312.6
1127,115.6
1128,147.8
1129,0.5
1130,483.3
1131,546.7
1132,712.4
1133,644.4
1134,386.2
1135,190.6
1136,326.8
1137,137.8
1138,168.6
1139,26.7
1140,598.3
1141,663.1
1142,717.1
1143,651.1
1144,286.5
1145,240.4
1146,340.6
1147,243.5
1148,391.1
1149,75
1150,748.6
1151,797.9
1152,715.7
1153,458.8
1154,286.7
1155,212.1
1156,334
1157,458.3
1158,384.6
1159,89
1160,910.9
1161,930.1
1162,697.6
1163,495.2
1164,396.9
1165,359.9
1166,585.1
1167,370.7
1168,336.3
1169,194.8
1170,925.5
1171,703.1
1172,842.7
1173,808.8
1174,621.5
1175,621.8
1176,616.7
1177,303.7
1178,182.6
1179,284.4
1180,830.4
1181,496.4
1182,639.9
1183,654.8
1184,745.4
1185,757.1
1186,559.1
1187,343.6
1188,214.5
1189,245.6
1190,771.1
1191,512.6
1192,357.8
1193,491.4
1194,469.9
1195,659
1196,634.8
1197,346.9
1198,131.5
1199,93.7
1260,2.4
1270,83.3
1280,167.1
1281,2.2
1290,207
1291,37.1
2000,182.6
2001,184.5
2002,405
2003,441.1
2004,484.5
2005,566.1
2006,539.3
2007,385.6
2008,226.8
2009,229
2010,297.3
2011,157.7
2012,344
2013,565.2
2014,599.2
2015,518.6
2016,731.2
2017,569.8
2018,473.1
2019,226.4
2020,374
2021,211.2
2022,255.8
2023,407.3
2024,629.3
2025,667.7
2026,669.5
2027,840.7
2028,631.8
2029,505.5
2030,493.8
2031,262
2032,377.4
2033,296.8
2034,442.9
2035,737.3
2036,708
2037,822.2
2038,663.3
2039,600.5
2040,605
2041,527.1
2042,397.2
2043,424.7
2044,398.3
2045,699.8
2046,863.3
2047,703.6
2048,417.8
2049,384.6
2050,511.9
2051,664.2
2052,519.1
2053,403.5
2054,377.9
2055,722.7
2056,979.9
2057,802.7
2058,469.5
2059,318.6
2060,512.2
2061,621.4
2062,659
2063,351.6
2064,479.1
2065,661.3
2066,865
2067,897.1
2068,560.7
2069,436.5
2070,664.7
2071,646.3
2072,652.3
2073,384.1
2074,352.1
2075,513.5
2076,664.2
2077,716.8
2078,530.5
2079,549.3
2080,788.7
2081,789.9
2082,653.6
2083,390
2084,371.9
2085,377.1
2086,454.7
2087,526.6
2088,419.4
2089,406.5
2090,885.2
2091,693.4
2092,578.8
2093,458.3
2094,472.9
2095,431.3
2096,509.6
2097,468.4
2098,387.2
2099,509.3
2100,473.2
2101,459.3
2102,321.7
2103,335
2104,626.9
2105,713.4
2106,532.5
2107,332.3
2108,238.8
2109,93.1
2110,266.5
2111,275.3
2112,383.4
2113,352.9
2114,467.3
2115,517.5
2116,469
2117,458.4
2118,199.9
2119,83.7
2120,240.4
2121,351.7
2122,483.2
2123,527.8
2124,402.8
2125,494.5
2126,542.9
2127,312.8
2128,118.8
2129,34.1
2130,286.2
2131,534.6
