mesh23d,elevation
0000,231.8
0001,262.5
0002,241.2
0003,208.4
0004,175.8
0005,180.8
0006,158.3
0007,150.9
0008,134.2
0009,147.8
0010,215.8
0011,250.2
0012,263.4
0013,232.8
0014,202.2
0015,162.1
0016,118.8
0017,115.5
0018,121.9
0019,112.2
0020,227.4
0021,193.6
0022,211.5
0023,227.1
0024,195.1
0025,177.2
0026,174.3
0027,113
0028,81.1
0029,104.2
0030,257.8
0031,194
0032,160.8
0033,170.1
0034,181.4
0035,155
0036,109.7
0037,70.8
0038,113.1
0039,117.3
0040,230.2
0041,198.4
0042,183.7
0043,144.6
0044,117.7
0045,112.8
0046,69.6
0047,51.3
0048,70.3
0049,124.8
0050,255.7
0051,230.9
0052,182.8
0053,167.4
0054,176.3
0055,136.9
0056,84.1
0057,88.1
0058,39.1
0059,92.5
0060,288.2
0061,271.5
0062,232
0063,216.1
0064,189
0065,155.1
0066,128.7
0067,99.8
0068,42.5
0069,70.4
0070,371.6
0071,332.1
0072,265.1
0073,213.1
0074,163.4
0075,193.5
0076,121.3
0077,40.6
0078,47.8
0079,98.9
0080,354.9
0081,294
0082,215.1
0083,156
0084,121.2
0085,117
0086,108
0087,36.4
0088,78.5
0089,161.1
0090,277.3
0091,194.7
0092,136.7
0093,93
0094,108.4
0095,96.8
0096,75.9
0097,63.5
0098,104.9
0099,208.9
0100,178.4
0101,188.7
0102,173.8
0103,135.4
0104,101.3
0105,66.4
0106,51.9
0107,32.9
0108,24.1
0109,18.2
0110,172.7
0111,188.6
0112,195.1
0113,179.4
0114,145.9
0115,92.9
0116,68.7
0117,44.6
0118,30.4
0119,24.1
0120,145.9
0121,189.7
0122,208.8
0123,192.6
0124,162.7
0125,137.5
0126,101.6
0127,91.1
0128,29.3
0129,9.3
0130,166.4
0131,219.6
0132,228
0133,206.9
0134,185.6
0135,161.7
0136,146.1
0137,104.8
0138,37.1
0139,19.3
0140,190
0141,226.9
0142,224
0143,230.8
0144,201.3
0145,160.5
0146,145.6
0147,134.2
0148,64.7
0149,19.3
0150,161.3
0151,178.7
0152,193.3
0153,187.2
0154,199.8
0155,178.8
0156,145.9
0157,111.1
0158,61.1
0159,1.8
0160,166.3
0161,184.9
0162,159.1
0163,158.3
0164,126.8
0165,162.3
0166,97
0167,75.2
0168,29.3
0169,0.6
0170,168.2
0171,242.9
0172,200
0173,147
0174,115.5
0175,107.8
0176,79.6
0177,28.8
0178,15
0179,4.3
0180,258.7
0181,282.1
