mesh23d,elevation
0403,14.1
0404,45.2
0405,73.6
0406,34.1
0407,13.6
0408,1.1
0412,13.1
0413,35
0414,122.1
0415,148.5
0416,89.2
0417,32.9
0418,15.6
0419,4.6
0422,24.7
0423,69.5
0424,162.5
0425,192.2
0426,141.7
0427,68.8
0428,29.9
0429,23.6
0431,7.6
0432,31.1
0433,97.1
0434,174.1
0435,215.3
0436,169.3
0437,96.7
0438,45.7
0439,35.1
0441,13
0442,38.4
0443,110.3
0444,173.6
0445,207.5
0446,165.2
0447,99.9
0448,71.5
0449,75.9
0451,17
0452,44
0453,99.9
0454,146.1
0455,166.3
0456,145.4
0457,103.4
0458,113.5
0459,76.3
0461,16
0462,41.5
0463,77
0464,99.5
0465,112.8
0466,105.9
0467,102.7
0468,132
0469,104.4
0471,6.7
0472,35
0473,49.5
0474,56.2
0475,74.1
0476,89.6
0477,72.5
0478,105.8
0479,98.5
0482,36
0483,36.8
0485,20
0486,28.4
0487,37.6
0488,58.8
0489,52.5
0498,3.8
0499,8.8
0530,17.9
0540,38.7
0541,9
0550,65.4
0551,28.3
0552,6.9
0560,82.2
0561,54.6
0562,16.4
0570,85.1
0571,56.4
0572,16.1
0573,2.2
0580,54.4
0581,61.1
0582,35
0583,14.2
0590,15.2
0591,22.1
0592,47.7
0593,30.6
0594,19.5
1500,1.8
1501,5.9
1502,20.1
1503,22.1
1504,40
1505,28.2
1506,14.7
1513,9.8
1514,28.6
1515,43.5
1516,26.4
1524,15.1
1525,25.3
1526,20.2
1527,6.8
3793,1.7
3794,23.1
3795,25.6
3796,15.4
4703,18.3
4704,52.1
4705,62
4706,42.3
4707,17.1
4708,19.4
4709,8.8
4713,39.3
4714,73.5
4715,84.8
4716,77.2
4717,52.9
4718,36.1
4719,14.8
4723,59.1
4724,96.1
4725,127.1
4726,118.5
4727,100.4
4728,71
4729,28
4732,0
4733,58.2
4734,116.2
4735,169.4
4736,164.5
4737,155.8
4738,135.5
4739,60
4741,9.2
4742,48.7
4743,82.1
4744,115.7
4745,149.5
4746,163.5
4747,190.5
4748,181
4749,97.5
4750,4.2
4751,30.7
4752,72.8
4753,104.7
4754,123.5
4755,149.2
4756,160.4
4757,201.9
4758,182
4759,133.3
4760,30.6
4761,83.9
4762,144.1
4763,159.8
4764,152
4765,164.6
4766,173.4
4767,216.9
4768,189.4
4769,152.3
4770,29.9
4771,108.1
4772,164.7
4773,181.4
4774,190.4
4775,219.5
4776,228.4
4777,232.7
4778,208.4
4779,148.2
4781,34.4
4782,141.9
4783,167.8
4784,200.8
4785,301.8
4786,258
4787,212
4788,203.4
4789,127.5
4791,21.1
4792,129.4
4793,157.3
4794,197.3
4795,259.4
4796,200.3
4797,217.1
4798,212.1
4799,135
5702,94.1
5703,142.8
5704,156.6
5705,168.6
5706,171.3
5707,258.4
5708,233.1
5709,140.4
5712,74.9
5713,129.2
5714,127.8
5715,126.5
5716,157.7
5717,280.5
5718,323.1
5719,173.1
5721,62.6
5722,87.6
5723,92.8
5724,111.7
5725,132.6
5726,222.3
5727,351.6
5728,429.9
5729,228.3
5731,77.2
5732,117.5
5733,109.6
5734,118.1
5735,151.5
5736,208.2
5737,320.1
5738,520.5
5739,334.4
5741,64.2
5742,97.3
5743,105.3
5744,146.2
5745,176.4
5746,252.4
5747,346.1
5748,331.1
5749,215.1
5751,69.5
5752,69.4
5753,88.3
5754,188.4
5755,286.2
5756,280.6
5757,186.8
5758,101.6
5759,69.6
5760,1.8
5761,35
5762,54.1
5763,106.3
5764,232.6
5765,296.3
5766,166.5
5767,94.4
5768,41.2
5769,25.6
5770,1.7
5771,25.3
5772,71.8
5773,152.4
5774,179.2
5775,195.6
5776,81.6
5777,44.7
5778,27.8
5780,8.8
5781,26.6
5782,60.8
5783,110.1
5784,112.7
5785,96.8
5786,40.4
5787,17.7
5790,7
5791,17.7
5792,64.3
5793,125.1
5794,85.4
5795,53.6
5796,39.4
5797,22.1
5798,1.8
6137,25.3
6138,63.6
6147,82
6148,93.4
6157,96.3
6158,87.3
6167,100.1
6168,58.6
6700,2.6
6701,16
6702,57.7
6703,150.9
6704,99.1
6705,153.4
6706,75.7
6707,27.3
6710,0.6
6711,19.5
6712,63.2
6713,199.4
6714,226.8
6715,306.6
6716,130.5
6717,22.3
6720,0.7
6721,9.9
6722,33.2
6723,124.5
6724,365.1
6725,186.5
6726,79.6
6727,26.1
6731,42.4
6732,60.8
6733,157.5
6734,294.9
6735,72.5
6736,14.8
6737,2.3
6741,82.9
6742,296.4
6743,305.3
6744,315.8
6745,112.9
6746,51.8
6747,13.4
6748,1.2
6751,45.8
6752,185.4
6753,130.4
6754,179.2
6755,240.3
6756,183
6757,40.4
6758,1.2
6761,20.7
6762,74.3
6763,32.8
6764,32.1
6765,108.5
6766,67.1
6767,30.2
6771,4.9
6772,11.2
6773,3.7
6774,1.4
6777,5.2
7709,4.8
