mesh23d,elevation
0350,27.6
0359,23
0368,36.8
0369,67.1
0378,51
0379,170.9
0387,6.6
0388,54.8
0389,240.9
0397,10.4
0398,48.8
0399,248.8
0450,21.8
0451,34.9
0452,28.5
0460,123.7
0461,121.8
0462,54.3
0463,31.9
0464,1.8
0470,326.2
0471,288.5
0472,172.6
0473,86.3
0474,25.9
0480,422.2
0481,456.9
0482,426
0483,239.7
0484,59.4
0485,3.8
0490,410.6
0491,566.3
0492,562.9
0493,329.6
0494,83
0495,6.5
1308,79.5
1309,233
1318,65.4
1319,153.9
1329,80.8
1339,50.4
1349,22.3
1400,410.5
1401,483
1402,448.3
1403,380.7
1404,112.3
1405,15.6
1410,348.3
1411,546.4
1412,566.1
1413,324.8
1414,108.8
1415,16.9
1420,222.2
1421,346.5
1422,354.6
1423,231.5
1424,68.2
1425,20
1430,124.4
1431,176.7
1432,186.5
1433,125.9
1434,42.3
1440,55.5
1441,67.6
1442,67.6
1443,50.3
1451,1.4
1452,1.1
2015,1.3
2025,10.2
2026,10.6
2029,45.6
2039,57.3
2049,1.9
2110,1.3
2120,93.7
2121,101.8
2130,117.3
2131,166.3
2132,61.3
2140,32
2141,154.8
2142,99.7
2143,97
2144,33.9
2145,30.6
2150,54.5
2151,161
2152,423.6
2153,173.5
2154,11.6
2155,33.7
2160,48.4
2161,270.9
2162,490.7
2163,238.3
2164,2.4
2170,15.4
2171,180.7
2172,307.9
2173,213.7
2180,24.2
2181,127.3
2182,173
2183,90.7
2190,2
2191,39.2
3175,9.1
3176,6.3
3177,5.3
3185,69.4
3186,52.6
3187,30.1
3188,3.5
3195,5.4
3196,39
3197,36.2
3198,14.5
3282,33.9
3291,7.5
3292,57.4
4106,21.8
4107,20.6
4119,116.3
4129,130.9
4138,1.6
4139,49.7
4147,27.1
4148,36.1
4149,21.7
4157,22.4
4158,33.8
4200,111.2
4201,102.2
4210,217.1
4211,218.5
4212,43.8
4220,205.3
4221,127.6
4222,15.7
4230,81.3
4231,41.6
4232,16.5
4240,35.9
4241,33.2
4242,15
4250,52.8
4251,82.3
4252,5.8
4260,147
4261,270.6
4262,38
4270,146.9
4271,364.9
4272,198.3
4280,64.9
4281,305
4282,194.8
4283,83.7
4290,1.5
4291,132.3
4292,81.8
4293,67.9
5201,4.8
5202,115.8
5203,138.5
5212,112.2
5213,92.5
5263,77.3
5264,4.9
5272,15.3
5273,36.3
6211,157.7
6212,180.9
6221,212.4
6222,305
6223,98
6231,76.3
6232,103.8
6233,63.4
6242,1.8
