mesh23d,elevation
0000,99.5
0001,79.8
0002,50.8
0003,47.9
0004,71.8
0005,56.1
0006,41.3
0007,36
0008,43.3
0009,20.7
0010,83.6
0011,64.4
0012,57.8
0013,45.2
0014,36.9
0015,56.1
0016,42
0017,25.9
0018,30.5
0019,30.3
0020,110.9
0021,94
0022,83.7
0023,66.2
0024,28.9
0025,64.6
0026,53.7
0027,37.9
0028,18.7
0029,27.8
0030,93.6
0031,89.4
0032,64.1
0033,50.2
0034,20.1
0035,41.4
0036,55.5
0037,30.3
0038,16.5
0039,16.3
0040,81.8
0041,82.4
0042,60.2
0043,46.4
0044,20.1
0045,15.7
0046,33.3
0047,11.3
0048,11.7
0049,4
0050,66.2
0051,66.5
0052,57.7
0053,43.9
0054,39.8
0055,28.2
0056,16.5
0057,7.4
0058,1
0060,85.8
0061,64
0062,45.2
0063,30
0064,37.4
0065,24.4
0066,14.9
0070,51.9
0071,59.8
0072,38.8
0073,33.2
0074,17.9
0075,9.6
0080,43.5
0081,29.5
0082,19.6
0083,17.8
0084,3
0090,51.9
0091,62.2
0092,46.7
0093,9.5
0100,6.3
0101,5.9
0102,6.5
0103,9.1
0104,4.5
0110,11.7
0111,13
0112,8.3
0113,1.5
0120,14.1
0121,8.6
0122,0.8
0130,5.9
0133,1.6
1000,81.8
1001,84
1002,61.7
1010,51.4
1011,60.9
1012,56.3
1020,29.7
1021,59.5
1022,24.4
1030,20.8
1031,70.8
1040,24.1
1041,50.2
1050,25.6
