mesh23d,elevation
0000,455.1
0001,361.5
0002,344
0003,364.1
0004,412.4
0005,271.3
0006,224.6
0007,278.7
0008,237.3
0009,225.8
0010,363.2
0011,328.8
0012,290.5
0013,301.4
0014,302
0015,307.5
0016,203.1
0017,257.9
0018,236.8
0019,220
0020,320.7
0021,294.2
0022,271.8
0023,256.7
0024,229.1
0025,247.7
0026,214.7
0027,227
0028,203.4
0029,206.4
0030,299.7
0031,264
0032,267.3
0033,215.8
0034,184.5
0035,181
0036,190.9
0037,192.5
0038,197.6
0039,199.9
0040,254.6
0041,203.2
0042,201.6
0043,205
0044,189
0045,165.3
0046,166
0047,158.3
0048,185.2
0049,196.1
0050,214.9
0051,225.1
0052,241.7
0053,247.8
0054,217.5
0055,171.3
0056,166
0057,168.5
0058,178.8
0059,174.7
0060,194.3
0061,241.1
0062,241
0063,249.4
0064,202.5
0065,183.9
0066,170.6
0067,178.7
0068,176.8
0069,170
0070,194.9
0071,214.5
0072,205.5
0073,230.4
0074,227.5
0075,191.5
0076,175.8
0077,166.7
0078,168.8
0079,160.5
0080,169.9
0081,176
0082,200.4
0083,245.9
0084,263.8
0085,270.3
0086,198.2
0087,166.4
0088,153.1
0089,146
0090,198.3
0091,168.6
0092,175.1
0093,214.2
0094,246.2
0095,255
0096,259.7
0097,214.2
0098,152.8
0099,140.9
0100,215.1
0101,199.4
0102,184.8
0103,199.7
0104,197.3
0105,222.2
0106,271.8
0107,308
0108,355
0109,406.9
0110,253.8
0111,191.1
0112,168.5
0113,201.4
0114,220.5
0115,231.8
0116,240.9
0117,284.5
0118,336.8
0119,405
0120,259
0121,211.4
0122,180.8
0123,191.7
0124,210.7
0125,275.9
0126,237.4
0127,276.2
0128,343.1
0129,442.5
0130,212.1
0131,216.7
0132,161.1
0133,176.3
0134,190.6
0135,257.4
0136,342.6
0137,263.2
0138,322.4
0139,448.2
0140,175.7
0141,173.8
0142,162.4
0143,168.9
0144,180
0145,219.3
0146,317.5
0147,354.9
0148,302.4
0149,396.8
0150,173.5
0151,163.1
0152,154.7
0153,183.2
0154,194.8
0155,214
0156,260.5
0157,335.9
0158,407.8
0159,382.4
0160,155.2
0161,147.6
0162,152.7
0163,188.6
0164,199.9
0165,218.2
0166,269
0167,323
0168,427.1
0169,441.9
0170,144.3
0171,145.7
0172,166.3
0173,181.8
0174,187
0175,221.6
0176,263
0177,319.3
0178,426.9
0179,440.6
0180,140.9
0181,160.9
0182,173.7
0183,175.3
0184,180.4
0185,202.2
0186,239
0187,286.2
0188,406
0189,370.8
0190,160.5
0191,158.8
0192,157.7
0193,158.7
0194,177.5
0195,217.9
0196,267.9
0197,263.9
0198,301.6
0199,261.5
0200,453
0201,503.1
0202,436.4
0203,332.5
0204,210.3
0205,144.5
0206,103.1
0207,76.4
0208,96.1
0209,87.8
0210,503.6
0211,547.3
0212,485.8
0213,362
0214,255.2
0215,173.8
0216,157.5
0217,107.3
0218,108.1
0219,92.2
0220,527.7
0221,632.3
0222,607.8
0223,443.3
0224,331.3
0225,251.9
0226,183.8
0227,153
0228,131.4
0229,108.6
0230,519.6
0231,626.8
0232,705.9
0233,556.3
0234,404.1
0235,335.3
0236,221.7
0237,143.7
0238,132.1
0239,107.8
0240,519.6
0241,627
0242,713.1
0243,685.9
0244,508.5
0245,395.4
0246,249.5
0247,152.4
0248,107
0249,92.7
0250,497.8
0251,571.1
0252,684.3
0253,759.4
0254,606.3
0255,462.4
0256,381
0257,255.7
0258,141.2
0259,116.7
0260,412.6
0261,537.5
0262,642.8
0263,751.5
0264,762.4
0265,614.7
0266,508.4
0267,317.3
0268,166.8
0269,149.3
0270,361.3
0271,481.9
0272,629.2
0273,716.2
0274,795
0275,690.8
0276,460.2
0277,337.3
0278,200.4
0279,146.1
0280,417.7
0281,441.2
0282,602.1
0283,674
0284,677.7
0285,622.3
0286,447.2
0287,289
0288,198.7
0289,164
0290,285.4
0291,376.9
0292,427.5
0293,490.3
0294,574.9
0295,557.3
0296,502.3
0297,393.8
0298,240.7
0299,220
0300,74.2
0301,70.5
0302,69.7
0303,24.5
0304,18.7
0305,12.4
0306,9.9
0307,19
0308,20.7
0309,18.7
0310,83.6
0311,77.9
0312,36.4
0313,32.9
0314,30.6
0315,21.6
0316,20.3
0317,20.2
0318,22.9
0319,21.4
0320,95.8
0321,51.2
0322,40.3
0323,53.6
0324,47.8
0325,37.5
0326,25.1
0327,19.9
0328,17.3
0329,21.7
0330,69.2
0331,59.4
0332,52.3
0333,65.6
0334,53.6
0335,39.3
0336,28.1
0337,22
0338,19.7
0339,28.6
0340,69.4
0341,79.9
0342,59.8
0343,69.9
0344,33.4
0345,25
0346,24.1
0347,18.8
0348,15.4
0349,9.5
0350,117
0351,75.3
0352,73
0353,47.4
0354,43.2
0355,17.7
0356,14.9
0357,11.3
0358,6.9
0359,4.4
0360,121.7
0361,106.5
0362,101.1
0363,93.7
0364,89
0365,35.1
0366,10.8
0367,6.2
0368,5.6
0369,4.9
0370,132
0371,132.8
0372,98.4
0373,97.2
0374,188.3
0375,64
0376,20.4
0377,9.1
0378,6.3
0379,8.1
0380,166.1
0381,134.8
0382,100.9
0383,114.9
0384,211.6
0385,50.1
0386,16.2
0387,10.5
0388,9.7
0389,17.9
0390,229.8
0391,155.7
0392,109.2
0393,81.2
0394,67
0395,26.1
0396,15
0397,12.4
0398,19.6
0399,23.2
0400,11.6
0401,1.3
0402,0.4
0403,0.9
0404,0.4
0410,11.4
0411,0.3
0412,0.3
0413,1.2
0414,0.5
0420,15.4
0421,0.9
0422,0.1
0430,15.3
0431,2.1
0440,4.9
0441,2.3
0442,0.3
0450,3.1
0451,2.1
0452,0.6
0460,3.1
0461,1.5
0462,0.4
0470,11.2
0471,2.5
0472,1.1
0480,17.1
0481,2.3
0482,1.5
0490,6
0491,2.1
0492,2.3
0679,9.1
0688,8.6
0689,5
0698,29.4
0699,21.8
0709,13.9
0719,23.2
0735,1.2
0736,3.3
0737,2.8
0743,7.9
0744,13.6
0745,27.3
0746,48.9
0747,22.2
0748,2
0749,5.6
0751,3.3
0752,30.5
0753,52.6
0754,33.9
0755,39.3
0756,37.3
0757,18
0760,12.4
0761,14.9
0762,56.2
0763,60.8
0764,48.9
0765,51
0766,22.4
0767,10.9
0770,56.7
0771,51.2
0772,46.3
0773,58.9
0774,47.1
0775,37
0776,34.7
0777,12.6
0780,31.8
0781,54.6
0782,61.1
0783,51.7
0784,38.1
0785,20.4
0786,13.3
0787,6.3
0790,14
0791,27.9
0792,41.5
0793,42.2
0794,17.9
0795,8.6
1000,196.6
1001,147
1002,135.8
1003,177
1004,190.1
1005,212.7
1006,226.9
1007,210
1008,177.1
1009,138.5
1010,140.1
1011,127.7
1012,139
1013,144.2
1014,132.1
1015,187.4
1016,188.8
1017,218
1018,156.7
1019,136.6
1020,141.6
1021,157.3
1022,151.7
1023,153.5
1024,127.5
1025,148.5
1026,200.5
1027,196.2
1028,145.9
1029,138.8
1030,226.4
1031,205.9
1032,172.8
1033,165.7
1034,162.3
1035,145.5
1036,165.5
1037,154.7
1038,133.9
1039,133.1
1040,489.8
1041,456.6
1042,396.4
1043,349.4
1044,249.5
1045,208.2
1046,194.5
1047,176.5
1048,148.3
1049,140.1
1050,555.1
1051,585.6
1052,547.4
1053,553.8
1054,446.1
1055,368.6
1056,273.9
1057,254.8
1058,202.2
1059,198.5
1060,531.5
1061,580.1
1062,515.2
1063,548.6
1064,565.7
1065,559.7
1066,484.1
1067,394.4
1068,397.7
1069,369.4
1070,492.4
1071,567.8
1072,508.3
1073,506.8
1074,520.9
1075,573
1076,618.7
1077,530.1
1078,377.6
1079,376.5
1080,441.2
1081,512.1
1082,493.4
1083,484.3
1084,493.3
1085,540.4
1086,591.1
1087,587.1
1088,382
1089,309.8
1090,427.3
1091,528.3
1092,480.5
1093,472.9
1094,474.3
1095,516.1
1096,577.9
1097,585
1098,379.6
1099,336.6
1100,147.8
1101,151.2
1102,164.1
