mesh23d,elevation
0000,418.3
0001,279.4
0002,192.1
0003,205.8
0004,288.9
0005,471.1
0006,305.2
0007,308.3
0008,351.5
0009,421.4
0010,447.8
0011,307.8
0012,260.8
0013,210.2
0014,317.9
0015,354.9
0016,295.4
0017,385.7
0018,398
0019,411.8
0020,457.7
0021,370.5
0022,265.7
0023,213.6
0024,265.2
0025,245.2
0026,329.2
0027,458.3
0028,508.8
0029,551.9
0030,476.6
0031,396.3
0032,286.5
0033,289.2
0034,233
0035,250.9
0036,311.5
0037,401.4
0038,521.4
0039,653.6
0040,451.2
0041,396.4
0042,294.5
0043,348.5
0044,322.8
0045,322.6
0046,373.1
0047,476
0048,569.8
0049,676.4
0050,396.8
0051,392.5
0052,319
0053,352.9
0054,429.2
0055,458.8
0056,490.6
0057,602.6
0058,865.5
0059,898.8
0060,317.2
0061,407.8
0062,353.3
0063,423.3
0064,424.7
0065,458.9
0066,536.2
0067,647.7
0068,834.7
0069,1040.7
0070,290.9
0071,376.7
0072,459.6
0073,500.5
0074,515.8
0075,514
0076,510.7
0077,621.7
0078,830.3
0079,1140.6
0080,285.8
0081,381.2
0082,429.5
0083,544.2
0084,563.4
0085,580.4
0086,617.9
0087,668.2
0088,900
0089,1175.9
0090,299.5
0091,354.5
0092,392.2
0093,574.7
0094,609.4
0095,562.2
0096,550.3
0097,712.4
0098,964.9
0099,1258.3
0100,423
0101,623.2
0102,579.8
0103,495.8
0104,637.7
0105,908.6
0106,1163.3
0107,1310.8
0108,1142.5
0109,948.1
0110,387.9
0111,414.2
0112,478.2
0113,490.9
0114,674.7
0115,927.2
0116,1099.7
0117,1285.8
0118,1447.1
0119,1283.3
0120,445.7
0121,563.7
0122,678.7
0123,580.5
0124,582
0125,755.7
0126,915.4
0127,977.3
0128,1195.7
0129,1242.1
0130,505.8
0131,634.8
0132,949
0133,751.3
0134,536.6
0135,648.3
0136,774.9
0137,883.3
0138,1118.7
0139,1053.3
0140,594.6
0141,632.1
0142,990.7
0143,774.4
0144,578.9
0145,660.3
0146,766.1
0147,845.8
0148,1050.4
0149,931.3
0150,823.1
0151,782.4
0152,993.5
0153,797.1
0154,717.5
0155,649.5
0156,745.7
0157,804.2
0158,928.7
0159,823.2
0160,1118.3
0161,1047.9
0162,1071.7
0163,1081.5
0164,939.1
0165,745.1
0166,793.6
0167,851.2
0168,934.4
0169,788.5
0170,1333
0171,1315.3
0172,1214.9
0173,1208.2
0174,985.4
0175,767.6
0176,836.3
0177,841.9
0178,777.5
0179,667.6
0180,1206.6
0181,1163.8
0182,1056.7
0183,942.8
0184,833.7
0185,872.8
0186,905
0187,745.3
0188,652.9
0189,648.3
0190,1013.3
0191,893.1
0192,1125.1
0193,995
0194,917.1
0195,1012
0196,1008.7
0197,900.1
0198,687.5
0199,760.6
0200,905.6
0201,804.3
0202,643.3
0203,472.5
0204,398.7
0205,425.3
0206,496.2
0207,669.4
0208,669.9
0209,689
0210,911.9
0211,705.2
0212,618.2
0213,562.5
0214,453.2
0215,372.4
0216,432.3
0217,500.8
0218,591.4
0219,754.1
0220,970.8
0221,635.4
0222,553
0223,533.2
0224,574.8
0225,402.6
0226,467.7
0227,577
0228,585.5
0229,676.5
0230,912.2
0231,851.2
0232,523
0233,497.3
0234,506.6
0235,428.3
0236,590
0237,639
0238,526.4
0239,636
0240,780
0241,711.5
0242,526.4
0243,674.8
0244,470.7
0245,393.9
0246,480.2
0247,450.7
0248,521.5
0249,631.4
0250,701
0251,561.9
0252,592
0253,753.4
0254,652.3
0255,504.2
0256,387.8
0257,377.7
0258,601.2
0259,648.8
0260,674.2
0261,538.9
0262,654.2
0263,696.5
0264,675.9
0265,438
0266,515.7
0267,438.2
0268,494.8
0269,523.1
0270,562.6
0271,592.8
0272,670.3
0273,545.1
0274,449.7
0275,565.5
0276,597.2
0277,564.6
0278,390.8
0279,387.5
0280,674.9
0281,680
0282,836
0283,646.4
0284,504.9
0285,575.2
0286,591.3
0287,522.4
0288,455.6
0289,523.9
0290,871.2
0291,759.2
0292,697
0293,532.2
0294,559.9
0295,493.5
0296,636
0297,562.3
0298,484.5
0299,700.4
0300,572
0301,650.3
0302,655.1
0303,750.2
0304,806.2
0305,703.9
0306,729.3
0307,538.4
0308,547.2
0309,556.7
0310,682.6
0311,679.6
0312,698.4
0313,647.2
0314,644.3
0315,533.6
0316,609.8
0317,609.5
0318,557.4
0319,550.3
0320,727.8
0321,734.7
0322,695.8
0323,560.3
0324,539.2
0325,495.2
0326,463.7
0327,513.2
0328,566.6
0329,591.9
0330,669
0331,738.8
0332,699.5
0333,571.5
0334,480.4
0335,453.9
0336,469.3
0337,468.3
0338,526.2
0339,646.8
0340,619.9
0341,609.7
0342,592.6
0343,501.2
0344,444.9
0345,463.8
0346,599.2
0347,611.3
0348,736.2
0349,743.5
0350,393.8
0351,474.4
0352,459.3
0353,467.6
0354,462.7
0355,489.4
0356,519.6
0357,653.3
0358,776.9
0359,651.3
0360,381.7
0361,461.4
0362,424.5
0363,366.7
0364,379.8
0365,405.5
0366,472.3
0367,527.9
0368,511.8
0369,562.7
0370,460.5
0371,371.3
0372,341.3
0373,367.2
0374,360.2
0375,345.8
0376,368.9
0377,387.2
0378,473
0379,524.3
0380,556.4
0381,540.9
0382,457.8
0383,460.3
0384,548.6
0385,460.4
0386,471.4
0387,365.6
0388,534.8
0389,618.4
0390,776.5
0391,686.8
0392,591.6
0393,524.5
0394,619.7
0395,592.8
0396,586.6
0397,415.2
0398,428.3
0399,701.2
0400,618.5
0401,653.3
0402,673.9
0403,845
0404,737.6
0405,697.3
0406,687.4
0407,577.6
0408,475.8
0409,538.1
0410,574
0411,646.1
0412,646.8
0413,708.3
0414,649.6
0415,585.7
0416,612.7
0417,491.8
0418,504.5
0419,652.4
0420,597.6
0421,601.9
0422,630.6
0423,645.1
0424,605.8
0425,516
0426,467.5
0427,490.3
0428,618.2
0429,736
0430,691.4
0431,645.8
0432,640.9
0433,666.3
0434,620
0435,471.1
0436,502.8
0437,600.2
0438,695.6
0439,899.3
0440,707.2
0441,710.6
0442,577.9
0443,594.6
0444,479
0445,469.8
0446,588.3
0447,731.2
0448,866.1
0449,956.5
0450,685.1
0451,761.2
0452,603.8
0453,491.3
0454,506.8
0455,627.9
0456,709.5
0457,735.7
0458,792.7
0459,776.5
0460,629
0461,727.1
0462,693.9
0463,556
