mesh23d,elevation
0096,0.5
0097,1.4
0174,1.1
0175,46.5
0176,3.7
0184,62.1
0185,127.9
0186,95.7
0187,1.6
0193,22.4
0194,94
0195,188
0196,223.7
0197,117.4
0604,40.2
0605,148.1
0606,269.6
0607,375.9
0608,427.2
0609,596.7
0615,146.9
0616,374.5
0617,315.1
0618,329.6
0619,508.2
0625,81.2
0626,204.8
0627,218.2
0628,392.3
0629,370.5
0635,18.5
0636,94.6
0637,213.2
0638,291.7
0639,280.2
0645,4.3
0646,90.4
0647,213.4
0648,187.2
0649,192.9
0656,122.9
0657,211.4
0658,126.2
0659,232.7
0665,2.5
0666,93.2
0667,193
0668,114.5
0669,184
0675,1.2
0676,48.8
0677,133.3
0678,83.9
0679,185.3
0686,35
0687,115
0688,62.5
0689,146
0696,17.6
0697,127.7
0698,105.7
0699,100.8
0700,535.4
0701,494.9
0702,343.9
0703,230.1
0704,206.6
0705,241.6
0706,231
0707,249.9
0708,297.9
0709,294.3
0710,463.4
0711,382.2
0712,329.7
0713,315.9
0714,290.7
0715,335.8
0716,334.8
0717,362.8
0718,403.7
0719,433.8
0720,418.4
0721,509
0722,442.6
0723,349.7
0724,377.8
0725,374.8
0726,333.2
0727,303.4
0728,358.5
0729,405.4
0730,278.6
0731,426.8
0732,511.3
0733,465
0734,382
0735,329.3
0736,296.5
0737,274.8
0738,335.1
0739,397.1
0740,341.7
0741,384.1
0742,449.8
0743,518.3
0744,384.9
0745,325
0746,252.7
0747,256.6
0748,312.5
0749,383.8
0750,304.3
0751,264.3
0752,401.9
0753,423.7
0754,403.7
0755,337
0756,221.1
0757,261.5
0758,352.2
0759,352.5
0760,232.4
0761,232.8
0762,273.9
0763,282.1
0764,328
0765,295.5
0766,236.1
0767,215.3
0768,345.3
0769,279.3
0770,181.6
0771,231.8
0772,210.5
0773,243.2
0774,329.8
0775,338.2
0776,224.8
0777,197.3
0778,202.1
0779,214.3
0780,138.6
0781,200.8
0782,159.4
0783,221.7
0784,302.5
0785,297
0786,248
0787,220.8
0788,204.9
0789,177
0790,111.4
0791,110.5
0792,148.3
