mesh23d,elevation
6082,1.6
6091,25.5
6092,48.1
6093,25.5
6094,6.7
7001,6.9
7002,45.9
7003,14.1
7004,23.4
7005,10.8
7006,6
7007,7
7008,11.8
7009,15.9
7012,4.1
7013,5.4
7014,28.4
7015,19.7
7016,9.1
7017,20.8
7018,30.8
7019,36.9
7022,4.3
7023,4.7
7024,12.8
7025,17.4
7026,9.2
7027,39.4
7028,38.8
7029,85.5
7032,0.8
7033,3.7
7034,4.4
7035,4.9
7036,7.5
7037,19.3
7038,31.9
7039,87.6
7043,4.2
7044,4.1
7045,3.7
7046,6.3
7047,8.3
7048,17.6
7049,68.1
7053,3.1
7054,4.1
7055,2.7
7056,4.9
7057,6.4
7058,8.2
7059,20.3
7063,0.8
7064,3
7065,2.4
7066,2.5
7067,3.6
7068,2.5
7069,3.6
7074,1.6
7075,2.6
7076,1.4
7077,1.6
7078,1.2
7079,1.5
7080,17.3
7084,1.6
7085,2.3
7086,0.9
7087,1.1
7088,1.8
7090,10.9
7095,0.2
7096,0.6
7099,1.5
7100,11.6
7101,10.3
7102,1.1
7110,77
7111,96.3
7112,47
7113,15.7
7120,157.2
7121,202.5
7122,93.9
7123,26.4
7124,13.2
7125,5.1
7130,83.1
7131,128.9
7132,109.7
7133,24.7
7134,11.2
7135,15.3
7136,19.2
7137,17.8
7138,11.7
7140,140.9
7141,79.2
7142,99.1
7143,65.9
7144,51.5
7145,12.3
7146,24.1
7147,67.3
7148,29.3
7149,27.5
7150,92
7151,89.2
7152,38.3
7153,48.1
7154,59.6
7155,17.9
7156,24.7
7157,75.6
7158,26
7159,21.9
7160,20.2
7161,17
7162,12.5
7163,17
7164,30
7165,36.5
7166,28.8
7167,62.1
7168,35.1
7169,12.8
7170,0.9
7171,4.4
7172,9.9
7173,41.2
7174,78.1
7175,62.1
7176,18.9
7177,15.1
7178,16.6
7179,20
7180,0.9
7181,1.2
7182,8.2
7183,80.3
7184,61.7
7185,31.6
7186,13
7187,54.1
7188,44.5
7189,41.5
7193,9
7194,58.9
7195,32.7
7196,43.1
7197,104.3
7198,157.4
7199,105.2
7240,15.8
7250,30.1
7251,30.9
7252,25.3
7260,22.7
7261,30.2
7262,38.6
7263,42.1
7264,41.4
7265,6.2
7270,12.4
7271,13.5
7272,24.2
7273,32.2
7274,45.4
7275,42.6
7276,42
7277,33.4
7278,5
7280,26.5
7281,7.2
7282,19.5
7283,24.6
7284,30.5
7285,35.1
7286,44.5
7287,53
7288,49
7289,41.4
7290,26.3
7291,6.8
7292,16
7293,14.4
7294,18.1
7295,26.6
7296,42.8
7297,40.7
7298,46.6
7299,57.4
7380,31.9
7381,11.6
7390,55.7
7391,51.2
7392,53.3
7393,42.1
7394,12.9
7589,0.8
7595,0.4
7596,2.1
7597,2.7
7598,3.2
7599,4.2
7671,0.9
7672,1
7673,0.5
7674,0
7675,0
7680,3.5
7681,3.6
7682,3.1
7683,2.3
7684,1.5
7685,1
7686,3.1
7687,3.2
7688,0.7
7690,3.4
7691,2.4
7692,2.8
7693,2.2
7694,1.9
7695,1.9
7696,2.9
7697,3.6
7698,3.8
7699,4.1
7790,4
7791,3.2
7792,0.7
7793,1.2
7796,0.8
7797,3.7
7798,4.3
7799,5.1
