mesh23d,elevation
0000,220.9
0001,257.5
0002,280.3
0003,381.5
0004,453.5
0005,557
0006,595.4
0007,614.3
0008,616.5
0009,568.2
0010,278.5
0011,307.1
0012,349.3
0013,412.3
0014,495.5
0015,528.1
0016,541.2
0017,510.4
0018,474.2
0019,520.6
0020,446.5
0021,489.8
0022,503.9
0023,533.2
0024,541.1
0025,528.5
0026,514.7
0027,485.9
0028,441.2
0029,453.5
0030,399.6
0031,504.7
0032,590.5
0033,611.1
0034,621
0035,534.8
0036,424.6
0037,450.5
0038,422.6
0039,405.3
0040,423.5
0041,453
0042,478.8
0043,474.2
0044,530.7
0045,429.3
0046,361.3
0047,440
0048,467.5
0049,375.8
0050,493.6
0051,458.2
0052,429.6
0053,368.8
0054,408.5
0055,331.9
0056,381.2
0057,404.1
0058,415.1
0059,350.7
0060,440.3
0061,390.9
0062,317.3
0063,280.7
0064,289.9
0065,323.3
0066,354.1
0067,380.2
0068,325.1
0069,412
0070,475.8
0071,394.9
0072,308
0073,273.6
0074,302.9
0075,311.8
0076,357.9
0077,265.2
0078,376.2
0079,383.6
0080,619.8
0081,514.4
0082,269.7
0083,242.3
0084,221.5
0085,233
0086,351.8
0087,286.7
0088,302.6
0089,378.9
0090,474.8
0091,315.5
0092,267.8
0093,344
0094,277.4
0095,239.6
0096,349.7
0097,347.4
0098,262
0099,354.1
0100,507.4
0101,485.6
0102,501.6
0103,496.6
0104,497.3
0105,498.6
0106,485.9
0107,509.3
0108,526.4
0109,518.9
0110,528.2
0111,512.5
0112,482.3
0113,464.1
0114,447
0115,463.8
0116,463.9
0117,470.1
0118,484.4
0119,490.7
0120,434.9
0121,440.7
0122,443.2
0123,432.7
0124,411.7
0125,436.5
0126,429.7
0127,443.7
0128,466.9
0129,475.9
0130,384.3
0131,430.6
0132,413.9
0133,393.9
0134,403.4
0135,409.7
0136,406.9
0137,433
0138,466.7
0139,491.1
0140,369.7
0141,417.6
0142,413.6
0143,356.4
0144,402.5
0145,390.3
0146,433.5
0147,450.2
0148,451.8
0149,485.3
0150,416.5
0151,414.7
0152,441.5
0153,344.2
0154,338.9
0155,389.4
0156,420
0157,441.9
0158,427.1
0159,434.7
0160,401.4
0161,411.7
0162,408.2
0163,292.3
0164,397.1
0165,417.2
0166,434
0167,451.2
0168,448.8
0169,395.6
0170,403.1
0171,404.1
0172,279.9
0173,400.9
0174,450
0175,455.8
0176,478.3
0177,484.3
0178,487.2
0179,358.4
0180,397.7
0181,374.6
0182,257.2
0183,360.6
0184,364.9
0185,386.5
0186,407.5
0187,465.8
0188,485.4
0189,436.9
0190,384
0191,308.7
0192,229.2
0193,364.3
0194,284.5
0195,263
0196,333.8
0197,447.7
0198,485.2
0199,468.6
0200,581
0201,732.2
0202,712.2
0203,794.6
0204,762.8
0205,526.6
0206,587.4
0207,498.9
0208,527.2
0209,560.9
0210,534.5
0211,619
0212,615.7
0213,676.7
0214,689.5
0215,510.7
0216,430
0217,366.7
0218,491
0219,546.9
0220,466.2
0221,512.1
0222,527.6
0223,562.2
0224,557.4
0225,553
0226,425.1
0227,341.5
0228,446.7
0229,507.3
0230,413.9
0231,362.8
0232,400
0233,438.1
0234,427
0235,461.4
0236,512.6
0237,300.4
0238,372.6
0239,443
0240,420.1
0241,251.8
0242,233.3
0243,299.8
0244,283.4
0245,363.7
0246,404.6
0247,272.2
0248,321.1
0249,374.2
0250,384.7
0251,272.6
0252,226.1
0253,209.2
0254,205.6
0255,272.6
0256,282.2
0257,236.9
0258,286.2
0259,318.4
0260,319.4
0261,272.1
0262,201.3
0263,158.5
0264,157.2
0265,213.9
0266,224.5
0267,214
0268,248.1
0269,246.4
0270,297.2
0271,239.1
0272,244.3
0273,219.2
0274,154.5
0275,171.5
0276,190
0277,192.4
