mesh23d,elevation
0000,16.9
0010,9.4
0020,7.8
0030,23.8
0040,12.2
0041,1.3
0050,1.2
0051,1.8
0053,2.5
0054,3.3
0062,4.4
0063,4.4
0064,11.1
0072,5.4
0073,13.3
0074,16.5
0104,17.2
0105,8.2
0106,81.2
0107,37.7
0108,74.8
0109,91.6
0116,33.2
0117,14.8
0118,70.2
0119,112.3
0128,12
0129,23.5
0138,0.9
0139,1.9
0148,0.4
0149,1.4
0159,23.7
0200,20.2
0201,7.3
0202,5.9
0203,8.1
0204,12.1
0205,20.3
0206,28.3
0207,28.8
0208,48.5
0209,53.4
0210,72.2
0211,38.9
0212,2.6
0213,-0.3
0214,1.8
0215,9.3
0216,16.7
0217,26.3
0218,44.1
0219,44.8
0220,85.4
0221,66.6
0222,15.4
0223,-0.5
0224,0.3
0225,2.3
0226,6.8
0227,20.3
0228,31.5
0229,31.3
0230,6.6
0231,12.2
0232,10.6
0233,0.1
0234,0.4
0235,1
0236,8
0237,18.3
0238,26.7
0239,30.1
0240,1.1
0241,5.3
0242,10.8
0243,0.3
0244,0.3
0245,1.2
0246,5
0247,11.7
0248,20.4
0249,22.8
0250,11
0251,1.9
0252,3.2
0253,1.9
0254,0.7
0255,2
0256,1.8
0257,11.5
0258,13.6
0259,7.2
0261,0.7
0262,2.1
0263,3.5
0264,0.8
0265,1.5
0266,0.8
0267,6.6
0268,3.4
0269,5.3
0272,1
0273,2.3
0274,1
0275,1.4
0276,0.8
0277,0.9
0278,0.7
0279,10.3
0284,0.7
0285,0.9
0286,0.1
0287,0
0288,0
0289,10.2
0294,0.5
0295,0.4
0296,0
0297,0
0298,0.9
0299,2.4
0300,51.7
0301,53.3
0302,48.6
0303,54
0304,40
0305,35.5
0306,30.7
0307,19.9
0308,6.2
0309,1.2
0310,43.3
0311,47.4
0312,44.1
0313,56.8
0314,51.5
0315,60.8
0316,57.5
0317,64.7
0318,57.4
0319,38.6
0320,33.8
0321,27.6
0322,37.3
0323,45.9
0324,49.1
0325,58.1
0326,58.7
0327,60.3
0328,64.2
0329,66.8
0330,18
0331,18
0332,22
0333,29.9
0334,41.5
0335,50
0336,46.5
0337,47.6
0338,57.8
0339,56
0340,13.3
0341,13.2
0342,31
0343,38.1
0344,44.2
0345,46
0346,40.7
0347,48.2
0348,49.3
0349,47.7
0350,6.1
0351,7.7
0352,13.1
0353,25.1
0354,36.9
0355,35.9
0356,34.6
0357,37.8
0358,39.1
0359,40.1
0360,17.6
0361,19.7
0362,15.6
0363,14.6
0364,22.3
0365,23.7
0366,26.3
0367,29.5
0368,30.6
0369,36.6
0370,17.9
0371,23.9
0372,26.8
0373,27.2
0374,36.2
0375,60.8
0376,45.7
0377,59.5
0378,35.3
0379,25.5
0380,19.6
0381,20.5
0382,24
0383,28.5
0384,42.6
0385,153.3
0386,129
0387,99.1
0388,84.9
0389,55.6
0390,9.3
0391,13.4
0392,14.2
0393,19.9
0394,32.8
0395,73.8
0396,150.8
0397,185.4
0398,113.6
0399,37.9
0410,31.9
0411,17.1
0412,7.6
0413,4.8
0414,4.3
0415,4.2
0416,3.1
0417,1.2
0418,2.4
0419,3.9
0420,69.3
0421,61.9
0422,55.7
0423,36.6
0424,12.7
0425,5.9
0426,2.7
0427,0.3
0428,2.1
0429,3.4
0430,51.6
0431,46.1
0432,48.3
0433,35.7
0434,17.4
0435,3.8
0436,1.5
0437,1.9
0438,1.7
0439,3.9
0440,31.2
0441,26.5
0442,30.1
0443,19.7
0444,8.9
0445,1.7
0446,0
0447,0
0448,0.1
0449,4.1
0450,28.7
0451,12.2
0452,16.6
0453,11.2
0454,4.3
0455,0.3
0456,1.1
0457,3.1
0458,1.4
0459,4.9
0460,34.1
0461,9.4
0462,9.5
0463,4.7
0464,1.4
0465,0
0466,0.4
0467,4.9
0468,4.5
0469,1.1
0470,27.2
0471,15.7
0472,3.5
0473,0.3
0474,0
0475,0
0476,0
0477,11
0478,7.9
0479,0.1
0480,15
0481,15.7
0482,14.3
0483,2.6
0484,0
0485,0
0486,0
0487,13.6
0488,9.8
0489,10.2
0490,26.1
0491,16.8
0492,8.6
0493,0.4
0494,0
0495,0
0496,0
0497,5.7
0498,11.7
0499,18.1
0501,1.3
0502,3.2
0503,4.4
0504,3.6
0505,4
0506,3.4
0507,2.9
0508,2.9
0509,3.3
0510,3.4
0511,3.5
0512,3.5
0513,3.1
0514,2.9
0515,2.7
0516,2.7
0517,2.9
0518,3
0519,2.8
0520,2.6
0521,2.6
0522,2.6
0523,2.9
0524,2.7
0525,2.6
0526,2.6
0527,2.6
0528,2.9
0529,2.7
0530,3.6
0531,3.5
0532,3.7
0533,3.7
0534,5
0535,3.7
0536,3.8
0537,3.3
0538,3.7
0539,3.8
0540,6.9
0541,7.6
0542,16.7
0543,11
0544,9.2
0545,9.8
0546,10
0547,22.6
0548,6.4
0549,4.5
0550,9.7
0551,18.5
0552,16.5
0553,16.8
0554,22.6
0555,7.8
0556,21.5
0557,25.3
0558,7.3
0559,4.7
0560,13.1
0561,27.6
0562,26.8
0563,23.6
0564,26.2
0565,16.4
0566,24.6
0567,29.2
0568,12
0569,5.8
0570,5.3
0571,23.2
0572,33.6
0573,34
0574,28.3
0575,27
0576,20.6
0577,31.8
0578,20.3
0579,6
0580,0.7
0581,9
0582,25.4
0583,36.3
0584,35.5
0585,35.6
0586,35.9
0587,35
0588,28.7
0589,7.9
0590,3.5
0591,15.1
0592,12.6
0593,22.6
0594,36.2
0595,41.6
0596,40.9
0597,41.1
0598,39.3
0599,11.3
0600,4.1
0601,3.6
0602,3.3
0603,3.3
0604,2.9
0605,2.7
0606,3.5
0607,3.9
0608,3.2
0609,4.3
0610,3.5
0611,4.1
0612,4.3
0613,3.9
0614,4.1
0615,3.5
0616,3.6
0617,4
0618,2.7
0619,2.3
0620,2.9
0621,4.4
0622,4.3
0623,4.5
0624,4.6
0625,3.7
0626,4.4
0627,4.1
0628,2.5
0629,2.1
0630,3.3
0631,3.9
0632,4.5
0633,4.9
0634,4.6
0635,4
0636,4.8
0637,4
0638,2.3
0639,2.2
0640,4.4
0641,4.6
0642,6.1
0643,5.1
0644,4.7
0645,4.6
0646,5
0647,4.6
0648,3.5
0649,3.4
0650,5
0651,5.2
0652,6.6
0653,5.5
0654,5.3
0655,5.4
0656,6.1
0657,8.1
0658,6.5
0659,4.5
0660,6.6
0661,6.1
0662,6.1
0663,7.2
0664,8.1
0665,7.8
0666,7.4
0667,17.9
0668,7.7
0669,9.9
0670,6.8
0671,7.4
0672,7.1
0673,7.9
0674,10.3
0675,10.7
0676,8.8
0677,27.2
0678,13
0679,23.2
0680,7.2
0681,8.2
0682,8.7
0683,8.8
0684,9.1
0685,12.6
0686,10.8
0687,35.4
0688,27.5
0689,36.3
0690,7.5
0691,9
0692,10.1
0693,10.6
0694,11.1
0695,11.5
0696,15.3
0697,46.9
0698,39.3
0699,46.8
0700,4.3
0701,4.2
0702,4
0703,4
0704,4.5
0705,4.5
0706,4.5
0707,5.8
0708,4.6
0709,5.6
0710,2.5
0711,3
0712,3.5
0713,2.4
0714,2.9
0715,3.2
0716,3.8
0717,4.4
0718,8.5
0719,20.7
0720,2.6
0721,3.5
0722,2.1
0723,2.6
0724,2.5
0725,3
0726,4
0727,10.1
0728,35.4
0729,64.8
0730,3.4
0731,3.8
0732,2.5
0733,3
0734,3.2
0735,4
0736,8.4
0737,22.5
0738,64.7
0739,94.3
0740,3
0741,3.9
0742,4.7
0743,3.9
0744,3.1
0745,7
0746,19.2
0747,51.6
0748,94.1
0749,108.1
0750,4.8
0751,5.1
0752,5.1
0753,4.7
0754,5.8
0755,14.8
0756,40.2
0757,63.2
0758,96.2
0759,126.7
0760,15.4
0761,7.7
0762,5.3
0763,6.9
0764,16.8
0765,37.9
0766,67.1
0767,102.8
0768,129.5
0769,163.3
0770,28.3
0771,9
0772,6.5
0773,9.3
0774,27.4
0775,43.7
0776,53.5
0777,79.3
0778,122.1
0779,161.2
0780,28.8
0781,8.5
0782,7.8
0783,9.2
0784,14.1
0785,26.5
0786,54.5
0787,87.3
0788,122.7
0789,159
0790,29
0791,9.6
0792,9.2
0793,10
0794,13.4
0795,19.3
0796,39.8
0797,48.2
0798,110.9
0799,150.4
1017,5.3
1018,6.3
1027,13.6
1028,23.8
1031,0
1032,0
1033,0.2
1034,0.6
1035,0.2
1036,18.9
1037,33.8
1039,3.3
1041,0
1042,0
1043,0.3
1044,0.2
1045,0.1
1046,3.9
1047,45.4
1048,16.5
1049,8.8
1050,0
1051,0
1052,0
1053,0.8
1054,0.6
1055,1.4
1056,9.9
1057,29.7
1058,25.1
1059,32.7
1060,0
1061,0
1062,0.3
1063,0.7
1064,1.3
1065,3.8
1066,21.4
1067,45.8
1068,75.8
1069,55
1070,0
1071,0.7
1072,1
1073,1.1
1074,1.7
1075,4.3
1076,43.7
1077,68.6
1078,117.3
1079,74.8
1080,-0.1
1081,1.3
1082,1.6
1083,1.6
1084,2.2
1085,2.1
1086,6
1087,54.2
1088,117.1
1089,108.9
1090,0.2
1091,1
1092,1.4
1093,2
1094,2.7
1095,3.3
1096,4.5
1097,10.8
1098,32.7
1099,52.5
1113,8.5
1114,21.1
1121,14.8
1123,23.4
1124,17.5
1125,1.1
1130,12.3
1131,11.7
1132,8.9
1133,9.2
1134,22.8
1135,11.9
1138,1.9
1140,22.1
1141,6.5
1142,29.4
1143,18.3
1144,13.6
1145,4.2
1148,14.5
1150,63.5
1151,65.7
1152,51.7
1153,73.2
1154,17.4
1155,1.5
1160,129.7
1161,230.1
1162,150.2
1163,79
1164,16.7
1165,1.5
1166,0.9
1167,0.4
1170,126.3
1171,215.4
1172,253.3
1173,159.9
1174,25.8
1175,4
1176,1.4
1177,0.8
1178,7.3
1179,2.9
1180,193
1181,205.8
1182,203.3
1183,157
1184,54.5
1185,16.2
1186,3.1
1187,2.6
1188,4
1189,8.3
1190,81.8
1191,117.9
1192,125.9
1193,83
1194,41.8
1195,31.5
1196,10.8
1197,10.5
1198,14.6
1199,18.6
1205,0
1206,0
1207,0
1208,2.9
1209,3.6
1215,0.1
1216,0.1
1217,0.8
1218,1.7
1219,3.8
1225,0.1
1226,0.8
1227,2.7
1228,1.3
1229,2.4
1234,0.8
1235,1.4
1236,2.2
1237,2.6
1238,2.4
1239,2.7
1244,2
1245,4
1246,1.3
1247,3.5
1248,4.1
1249,2.9
1254,1.8
1255,1.3
1256,2.7
1257,5.1
1258,5.7
1259,4.8
1260,14.4
1261,5.1
1262,1
1263,0.9
1264,1.4
1265,1.8
1266,3.4
1267,5.4
1268,7.5
1269,9.9
1270,21.8
1271,24.3
1272,10
1273,4.8
1274,3.4
1275,4.5
1276,5.5
1277,7
1278,8.8
1279,11.3
1280,32.4
1281,86.1
1282,71.8
1283,21.1
