mesh23d,elevation
0000,623.3
0001,506.5
0002,408.5
0003,338.3
0004,271.8
0005,242.8
0006,209.2
0007,198.9
0008,114.4
0009,79.2
0010,660.3
0011,427.5
0012,338.2
0013,270.6
0014,215.1
0015,191
0016,172.7
0017,159.9
0018,88.1
0019,63.4
0020,705.9
0021,539.3
0022,477.7
0023,400.5
0024,279.3
0025,177
0026,135.8
0027,124.4
0028,72.6
0029,57.1
0030,846.1
0031,673.2
0032,560
0033,434.5
0034,293.8
0035,217.8
0036,192.2
0037,131.2
0038,74.6
0039,55.3
0040,834.3
0041,553.1
0042,397.9
0043,345.6
0044,234.4
0045,193.3
0046,153.3
0047,109.4
0048,70.9
0049,62
0050,674.9
0051,504.3
0052,356.8
0053,244
0054,204.7
0055,160.3
0056,128.1
0057,102.5
0058,77.2
0059,63
0060,582.2
0061,553.2
0062,390.6
0063,336.3
0064,236.8
0065,168.8
0066,108.8
0067,79.7
0068,67.2
0069,59.2
0070,514.9
0071,522.8
0072,424
0073,258.2
0074,181.5
0075,149
0076,114.5
0077,74.3
0078,54.9
0079,50
0080,384.4
0081,405
0082,397.7
0083,279.8
0084,203.5
0085,140.3
0086,136.4
0087,95.9
0088,54.1
0089,41
0090,391.4
0091,307.1
0092,374.2
0093,397.8
0094,265.6
0095,196.7
0096,193.1
0097,126.2
0098,68.4
0099,45.9
0100,63.6
0101,57.8
0102,56
0103,53.2
0104,50
0105,42
0106,29.3
0107,42.4
0108,44.4
0109,36.2
0110,53.2
0111,48
0112,46.2
0113,43.8
0114,44.1
0115,47.7
0116,44.3
0117,31.9
0118,27.2
0119,28.7
0120,43.9
0121,34.4
0122,35.7
0123,36.8
0124,37.3
0125,31
0126,31
0127,47.2
0128,35.8
0129,18
0130,45.4
0131,34.9
0132,24.9
0133,24
0134,31.1
0135,31
0136,25.4
0137,28.4
0138,33.8
0139,33.8
0140,54.1
0141,47.9
0142,42.2
0143,26.1
0144,15.8
0145,25.5
0146,22.7
0147,28.4
0148,31.5
0149,30.1
0150,52
0151,45.8
0152,38.4
0153,32.3
0154,23.4
0155,13.5
0156,15.7
0157,24.9
0158,28.4
0159,24.6
0160,47
0161,41.2
0162,38.1
0163,29.5
0164,25.7
0165,20.6
0166,9.8
0167,9.9
0168,13.9
0169,21.7
0170,44.4
0171,36.6
0172,27.6
0173,24.3
0174,18.8
0175,13
0176,8.5
0177,7
0178,5.7
0179,13.6
0180,33.5
0181,28.4
0182,23
0183,21.3
0184,15.5
0185,8.9
0186,16.6
0187,17.3
0188,8.2
0189,5.8
0190,35.7
0191,32.7
0192,35.1
0193,26.6
0194,14.6
0195,18.1
0196,24.1
0197,26.1
0198,17.4
0199,10.8
0200,63.9
0201,54.7
0202,51.7
0203,55.8
0204,64.7
0205,41.7
0206,27.6
0207,41.8
0208,31.5
0209,48.8
0210,51.2
0211,47.6
0212,48.6
0213,35.1
0214,40.4
0215,35.6
0216,23.8
0217,27.2
0218,38.7
0219,44.9
0220,35.3
0221,49.4
0222,59.6
0223,50.9
0224,21.8
0225,26.4
0226,24.1
0227,17.2
0228,39.2
0229,40.4
0230,17.3
0231,32.4
0232,50.6
0233,49.5
0234,25.1
0235,8.5
0236,19.5
0237,32.6
0238,38.2
0239,35
0240,24.5
0241,15.2
0242,30.6
0243,33.8
0244,31.1
0245,12.7
0246,16.5
0247,30.2
0248,34.9
0249,34.3
0250,22.4
0251,8.5
0252,9.3
0253,15.1
0254,19.1
0255,12.1
0256,3.3
0257,24.7
0258,35.3
0259,32
0260,22.7
0261,20
0262,15.4
0263,3.2
0264,1.6
0265,12
0266,8
0267,4.7
0268,31.2
0269,27.5
0270,8.9
0271,8.3
0272,8.2
0273,0
0274,0
0275,0.3
0276,0.9
0277,0
0278,14
0279,26.4
0280,5.6
0281,5.9
0282,2.1
0283,0
0284,0
0285,0
0286,0
0287,0
0288,3.9
0289,19.9
0290,6.1
0291,7.1
0292,4.3
0293,0.2
0294,2
0295,0.8
0296,0
0297,0
0298,2.3
0299,27.6
0300,38.3
0301,32.4
0302,25.9
0303,19
0304,9.1
0305,1.5
0310,38.5
0311,32.1
0312,25
0313,19.4
0314,9.6
0315,0.4
0320,34.4
0321,30.1
0322,23.5
0323,19.3
0324,10.8
0330,30
0331,24.1
0332,17.2
0333,10.1
0334,3.9
0340,31.1
0341,24.7
0342,17.6
0343,12.4
0344,1.8
0350,23.6
0351,20.5
0352,12.8
0353,6.1
0360,24.5
0361,21.4
0362,15.5
0363,7.4
0370,26.1
0371,20.4
0372,14.4
0373,6.1
0380,22.6
0381,17.7
0382,11.3
0383,3.9
0390,21.5
0391,16.6
0392,9.8
0393,2.6
1000,539.1
1001,395.4
1002,266.5
1003,330.9
1004,341.8
1005,254.3
1006,169
1007,120
1008,81.1
1009,51.7
1010,433.1
1011,375.3
1012,300.9
1013,233.1
1014,314.9
1015,270.6
1016,186.9
1017,192.1
1018,98.4
1019,61.3
1020,320.3
1021,292.6
1022,343.9
1023,278.2
1024,205.6
1025,296.2
1026,250.8
1027,198.2
1028,126.2
1029,78.1
1030,273.8
1031,241.8
1032,199.7
1033,218.6
1034,204.9
1035,194.8
1036,214.2
1037,211.8
1038,125.4
1039,66
1040,315.8
1041,253.2
1042,209.4
1043,165.8
1044,152.7
1045,124.8
1046,123.3
1047,122.1
1048,76.7
1049,71.8
1050,272.6
1051,283.9
1052,298.3
1053,287.5
1054,253.2
1055,217
1056,236.5
1057,158.4
1058,125.8
1059,108.1
1060,351.5
1061,364.5
1062,277
1063,271.8
1064,225.1
1065,245.7
1066,227.6
1067,164.7
1068,132.5
1069,99.6
1070,436.7
1071,334.2
1072,236.7
1073,197.8
1074,193.6
1075,157.8
1076,138.3
1077,110.4
1078,112.2
1079,99.8
1080,446.3
1081,399.8
1082,299.9
1083,271.6
1084,247.7
1085,257.2
1086,192.3
1087,111.9
1088,66.1
1089,68
1090,350
1091,440.7
1092,387.9
1093,393.1
1094,304.1
1095,229.9
1096,160.5
1097,111.9
1098,76.1
1099,49
1100,42.3
1101,40.6
1102,34.1
1103,17
1104,18
1105,28.7
1106,31
1107,36.2
1108,11.2
1109,7.7
1110,49.2
1111,43.2
1112,26.6
1113,30.1
1114,38.1
1115,31.4
1116,37.6
1117,17.7
1118,26.1
1119,18.4
1120,51.1
1121,38
1122,40.3
1123,45.9
1124,37.5
1125,35.9
1126,31.1
1127,17.1
1128,41.1
1129,26.4
1130,50.2
1131,52.9
1132,57.3
1133,62.2
1134,49.7
1135,50.6
1136,30
1137,36.4
1138,51.5
1139,29.3
1140,74.6
1141,63.7
1142,69.3
1143,65.9
1144,55.9
1145,59.8
1146,40.8
1147,52.5
1148,54.6
1149,34.9
1150,94.9
1151,77.7
1152,72.4
1153,58.2
1154,61.8
1155,50.1
1156,40.1
1157,59.9
1158,30.9
1159,27.1
1160,95.1
1161,86.6
1162,80.1
1163,83.2
1164,81.8
1165,61.1
1166,54.4
1167,54.9
1168,61.8
1169,46.6
1170,93.9
1171,97.8
1172,107.9
1173,99.8
1174,75.1
1175,67.5
1176,76.7
1177,66.4
1178,82.1
1179,56.4
1180,91.1
1181,96.4
1182,113.1
1183,102.2
1184,93.6
1185,103.5
1186,88
1187,58
1188,78.2
1189,63.6
1190,55.9
1191,95.1
1192,115.5
1193,114.4
1194,106.7
1195,94.5
1196,92.3
1197,67.5
1198,76.4
1199,60.1
1200,7.4
1201,8.7
1202,10
1203,36.5
1204,37.7
1205,19.1
1206,0.3
1207,0
1208,2
1209,29.5
1210,14
1211,37.2
1212,46.1
1213,44
1214,32.5
1215,9.4
1216,0
1217,0
1218,7.9
1219,26.4
1220,15.6
1221,43.8
1222,53.4
1223,42.1
1224,29.3
1225,7.2
1226,0
1227,0
1228,11.2
1229,23.9
1230,6.5
1231,43.5
1232,53.8
1233,37.4
1234,12.9
1235,0.1
1236,0
1237,1.5
1238,24.7
1239,22.5
1240,11.9
1241,47.8
1242,51.8
1243,35
1244,14.4
1245,0
1246,0
1247,0.9
1248,22.9
1249,19.2
1250,12.5
1251,37.6
1252,50.7
1253,39.4
1254,4.3
1255,0
1256,0
1257,1.9
1258,21.5
1259,16.2
1260,23.5
1261,43.3
1262,46
1263,31.7
1264,0.6
1265,0
1266,0
1267,3.3
1268,21.1
1269,11.7
1270,34.3
1271,60.2
1272,52
1273,15.6
1274,0
1275,0
1276,0
1277,0.1
1278,12.3
1279,8
1280,35.5
1281,70.1
1282,42.1
1283,18
1284,0
1285,0
1286,0
1287,0
1288,0.2
1289,2.3
1290,40.7
1291,70.9
1292,56.4
1293,41.6
1294,7.7
1295,0
1296,0
