mesh23d,elevation
3050,1.5
3060,74.7
3070,73.5
3080,105.5
3081,59.1
3090,57.3
3091,44.6
4000,5.5
4001,11
4002,7.4
4010,3.9
4011,4.7
4012,6.1
4013,12
4020,36.7
4021,8.3
4022,9.3
4023,13.5
4024,33.1
4030,114.3
4031,60.6
4032,30
4033,7.6
4034,3.7
4040,111.6
4041,120.8
4042,38.8
4043,59.7
4044,11.6
4045,4.8
4050,137.3
4051,138.7
4052,83.9
4053,135.2
4054,89.3
4055,5.6
4056,1.9
4060,189.3
4061,184.2
4062,112.8
4063,186.5
4064,81.4
4065,16.4
4066,6.6
4070,251
4071,227.4
4072,158.1
4073,229.4
4074,119
4075,66.9
4076,18.5
4077,4.5
4080,304
4081,242.8
4082,213.9
4083,199
4084,124
4085,145.4
4086,36.8
4087,4.4
4088,3.4
4090,357
4091,310.2
4092,287.6
4093,214.4
4094,272.9
4095,161.6
4096,25.5
4097,7.1
4098,4.9
4099,3.7
5000,444.3
5001,437
5002,401.8
5003,330.1
5004,255.4
5005,97.3
5006,29.1
5007,29.9
5008,19.5
5009,6.6
5010,639.6
5011,508.2
5012,576.8
5013,462.8
5014,276.8
5015,83.5
5016,39.6
5017,35.1
5018,43.3
5019,36.8
5020,712.2
5021,543.7
5022,589.6
5023,465
5024,195.4
5025,55
5026,72.2
5027,67.4
5028,71.4
5029,70.2
5030,516.2
5031,368.6
5032,409.9
5033,305.5
5034,175.1
5035,80.9
5036,103.6
5037,99
5038,126.9
5039,116.1
5040,287.4
5041,256.9
5042,304.1
5043,201.3
5044,109.5
5045,111
5046,129.4
5047,136.5
5048,172.1
5049,174.6
5050,343
5051,197.9
5052,142.8
5053,113.2
5054,136.6
5055,178.3
5056,161
5057,179.3
5058,217.1
5059,214.8
5060,308.7
5061,253
5062,179.4
5063,153.2
5064,286.7
5065,222.2
5066,190.4
5067,247
5068,266.4
5069,256.6
5070,307.5
5071,232.8
5072,215.3
5073,208.4
5074,215.3
5075,262.7
5076,214.2
5077,254.2
5078,302.8
5079,258.2
5080,265.4
5081,231.1
5082,322.4
5083,289.2
5084,265.1
5085,315.7
5086,293.7
5087,324.1
5088,343.1
5089,276.9
5090,300.7
5091,326.9
5092,357.3
5093,344.2
5094,422.7
5095,459.6
5096,413.6
5097,445.1
5098,337
5099,350.5
5100,4.3
5110,14.2
5111,3.2
5120,75.1
5121,21.8
5122,3.6
5123,17.5
5130,120.2
5131,91.9
5132,46.8
5133,25.1
5134,10.1
5140,156
5141,118
5142,57.8
5143,20.3
5144,10.4
5145,29.4
5146,17.1
5147,0.5
5150,175.4
5151,117.4
5152,83.8
5153,68.4
5154,46.8
5155,24.9
5156,15.6
5157,6
5158,1.9
5160,186.5
5161,125.7
5162,118.5
5163,105.1
5164,76.1
5165,66.5
5166,63.5
5167,46.9
5168,5.5
5169,0.1
5170,236.5
5171,199.9
5172,217.2
5173,169.6
5174,182.4
5175,195.1
5176,146.6
5177,92.1
5178,41.8
5179,2.4
5180,342.8
5181,246.4
5182,375.3
5183,292.2
5184,310.9
5185,371.1
5186,261.2
5187,131.6
5188,72.6
5189,14.9
5190,356.8
5191,245.4
5192,404.4
5193,313
5194,258
5195,290.6
5196,377.8
5197,167.3
5198,93
5199,32.8
5270,0.1
5280,2.7
5281,0.2
5290,29.1
5291,2.9
5292,1.4
6000,445.9
6001,458.7
6002,465.1
6003,430.8
6004,554.7
6005,622.1
6006,610.5
6007,460.3
6008,320.5
6009,460.3
6010,613.6
6011,605.9
6012,597.4
6013,540
6014,644.9
6015,772.9
6016,783.3
6017,500.9
6018,330.8
6019,389.4
6020,600.7
6021,613
6022,660.6
6023,729.6
6024,781.2
6025,894.1
6026,850.2
6027,553.9
6028,357.1
6029,424.3
6030,540.5
6031,568.7
6032,639.7
6033,752.1
6034,872.7
6035,933.6
6036,717.6
6037,516.5
6038,397.8
6039,489.3
6040,462.6
6041,582.5
6042,715.2
6043,824.4
6044,932.4
6045,982.7
6046,693.1
6047,511.9
6048,509.8
6049,652.1
6050,419
6051,522.9
6052,704.3
6053,861.9
6054,959.3
6055,963.2
6056,777.4
6057,616.7
6058,640.1
6059,776.9
6060,363.8
6061,514.8
6062,668.6
6063,801.9
6064,859
6065,860.5
6066,901.5
6067,831.4
