mesh23d,elevation
0080,7.5
0090,49.2
0239,9.7
0248,38
0249,72.7
0258,93.9
0259,160.4
0268,76.7
0269,195.8
0278,56
0279,231.3
0288,57.2
0289,214.9
0298,39.4
0299,153.2
0311,2.9
0312,19.7
0313,21.1
0314,22.5
0315,17.2
0320,15.2
0321,30.3
0322,52
0323,70.5
0324,64.3
0325,42.6
0330,37.8
0331,72.5
0332,124.8
0333,168.1
0334,176.6
0335,46.3
0336,2
0340,138.4
0341,223.3
0342,293
0343,307.3
0344,277.3
0345,169.2
0350,273.5
0351,418.7
0352,510.8
0353,481.3
0354,362.6
0355,180.4
0360,420.6
0361,615
0362,634.3
0363,481.3
0364,366.9
0365,196.5
0370,520.3
0371,650.8
0372,595.9
0373,452.7
0374,367.2
0375,166.5
0380,518.4
0381,560
0382,506.6
0383,434.3
0384,367.1
0385,127.4
0390,460.8
0391,522.5
0392,474
0393,422.5
0394,355.2
0395,135.1
1000,48.3
1001,40.4
1010,125
1011,83.3
1012,25.9
1013,6.2
1020,183.6
1021,147.2
1022,64.8
1023,21.8
1030,258.1
1031,233.7
1032,135.5
1033,99
1034,64.5
1040,371.4
1041,342.4
1042,268.7
1043,243.1
1044,140.6
1050,468.6
1051,378.3
1052,388.2
1053,352.4
1054,196.2
1060,552
1061,456
1062,361.3
1063,184.2
1064,52
1065,22.4
1070,432.3
1071,310.9
1072,187.9
1073,121.2
1074,106.5
1075,74.9
1080,401.9
1081,377.6
1082,272.7
1083,277.7
1084,146.2
1085,124.1
1086,54.6
1090,620.9
1091,487.5
1092,440.6
1093,411.1
1094,246.3
1095,188.1
1096,52.2
1207,5.7
1208,39.5
1209,141.9
1217,4.3
1218,36
1219,143.9
1227,5.5
1228,37.1
1229,108.5
1237,5.1
1238,30.2
1239,75
1247,0.7
1248,25.1
1249,49
1258,20.9
1259,41.9
1300,356.1
1301,486.4
1302,444.5
1303,385.7
1304,263.6
1305,76.1
1310,266.5
1311,349.5
1312,335
1313,303.7
1314,162.5
1315,23.5
1320,185.9
1321,236.6
1322,255
1323,205.3
1324,79
1330,119.7
1331,170.1
1332,168.4
1333,93.8
1334,30.7
1340,82.7
1341,75
1342,60.1
1343,13.7
1350,68.4
1351,0.8
2000,721.3
2001,526.3
2002,635.5
2003,562.2
2004,383.7
2005,181.4
2006,45.6
2010,798.2
2011,685.2
2012,795.2
2013,641
2014,357.1
2015,128.2
2016,96.2
2020,919
2021,932.1
2022,941.8
2023,708.1
2024,352
2025,269.2
2026,121.7
2027,31
2030,1212.9
2031,1180.8
2032,974
2033,631.9
2034,498.3
2035,415.9
2036,173.2
2037,53.1
2038,17.6
2040,1034.9
2041,1061.7
2042,979.5
2043,830.9
2044,693.6
2045,460.1
2046,307.9
2047,124
2048,37.4
2049,31.9
2050,871.7
2051,944.2
2052,1077.8
2053,908.6
2054,713.7
2055,517.7
2056,358.1
2057,201.5
2058,83.8
2059,50.5
2060,776.2
2061,762.7
2062,911.5
2063,836.5
2064,663.5
2065,488.5
2066,360
2067,212.2
2068,148.9
2069,99.9
2070,614.1
2071,661.7
2072,808
2073,758.9
2074,637.4
2075,382.3
2076,238.2
2077,270.5
2078,238.6
2079,175.9
2080,448.7
2081,631.7
2082,664.6
2083,613
2084,478.3
2085,368.2
2086,333.9
2087,426
2088,331.6
2089,234.8
2090,383.5
2091,570.7
2092,562.3
2093,475.1
2094,457.5
2095,349.9
2096,312.7
2097,353.6
2098,329.6
2099,245.8
2150,26.6
2160,44
2161,15.9
2170,65.5
2171,18.2
2180,118.1
2181,8.9
2190,135.9
2191,44.9
2678,1.2
2686,4.3
2687,9.6
2688,10.5
2689,6.7
2695,9.6
2696,65.1
2697,57.3
2698,48.4
2699,38
2770,0.8
2771,1.2
2780,10.1
2781,7.1
2782,6.7
2783,4
2790,40.4
2791,60.7
2792,54.6
2793,35.1
2794,20.8
2795,1.5
3000,307.6
3001,470.2
3002,463.2
3003,405.5
3004,317.1
3005,296.8
3006,342.5
3007,258.6
3008,264.8
3009,248.6
3010,260.7
3011,409.8
3012,334.9
3013,351.8
3014,228.3
3015,281.7
3016,275
3017,207
3018,206.5
3019,212.3
3020,271.3
3021,341.5
3022,270
3023,399.2
3024,261.5
3025,173.9
3026,146.8
3027,169.1
3028,221.6
3029,174.6
3030,249.9
3031,261.4
3032,229.7
3033,389.8
3034,324.6
3035,289.9
3036,114.7
3037,153.9
3038,133.5
3039,150.7
3040,178.5
3041,259.4
3042,271.6
3043,292.3
3044,367.4
3045,349
3046,106.8
3047,53.9
3048,108.1
3049,144.4
3050,191
3051,293.7
3052,335.8
3053,341.4
3054,428.3
3055,346.6
3056,164.1
3057,32.8
3058,88.1
3059,147.1
3060,294.5
3061,351.9
3062,402.6
3063,354.5
3064,501.1
3065,378.2
3066,159.4
3067,14.1
3068,24.8
3069,84.5
3070,328
3071,423.9
3072,450.8
3073,429.5
3074,438.9
3075,430
3076,218.2
3077,45.8
3080,304.7
3081,404.2
3082,487
3083,485.4
3084,413.5
3085,390.3
3086,224.1
3087,55.6
3090,264.4
3091,360.3
3092,466.2
3093,442.8
3094,290.7
3095,191.8
3096,105.6
3097,21.3
3100,174.8
3101,81.1
3110,165.5
3111,74.4
3120,198.6
3121,66.9
3130,137.1
3131,43.5
3140,65.1
3141,38
3150,75.8
3160,40.4
3170,7
3605,4.2
3606,42.4
3607,41.2
3608,43.4
3609,57.5
3615,1.2
3616,11.5
3617,26.8
3618,36.4
3619,39.2
3625,6.3
3626,14.1
3627,43.6
3628,77.6
3629,60.4
3633,1.9
3634,6.3
3635,12.2
3636,24.3
3637,51.8
3638,72
3639,80.4
3640,1.2
3641,9.6
3642,12.5
3643,13.9
3644,42.2
3645,37
3646,46.1
3647,60.9
3648,84.4
3649,80.4
3650,12.6
3651,75.1
3652,96.7
3653,55.5
3654,72.3
3655,66.3
3656,73.2
3657,82.4
3658,73.4
3659,49.1
3660,30.1
3661,63.8
3662,41.2
3663,18.6
3664,35.5
3665,43.5
3666,66.3
3667,66.3
3668,54.7
3669,25.2
3670,8.6
3671,6.6
3672,7.3
3673,2.2
3674,7.8
3675,17.9
3676,22.1
3677,23.1
3678,18.6
3679,11.5
3685,3.9
3686,3.1
3687,4.1
3688,5.7
3689,8.7
3695,0.6
3697,0.4
3698,3
