mesh23d,elevation
0508,35.7
0509,62.5
0518,3.1
0519,32.9
0600,70.4
0601,136.4
0602,202.2
0603,189.8
0604,239.5
0605,238.9
0606,208
0607,185.1
0608,248
0609,160.3
0610,76
0611,84
0612,198.2
0613,162
0614,182.7
0615,255.3
0616,227.3
0617,144.3
0618,105.9
0619,131.5
0620,60.9
0621,100.7
0622,208.1
0623,134.3
0624,241.1
0625,300.3
0626,330
0627,232.1
0628,131.8
0629,87.8
0630,112.7
0631,183.9
0632,147.8
0633,105.4
0634,243.1
0635,256.9
0636,283.4
0637,295.1
0638,130.2
0639,64.4
0641,4.9
0642,66.6
0643,148.4
0644,135.6
0645,245.6
0646,302.8
0647,301.7
0648,188.8
0649,48.4
0653,41.8
0654,94
0655,192.5
0656,244.4
0657,245.9
0658,213
0659,109.8
0664,45.3
0665,78.7
0666,123.7
0667,240.6
0668,154.8
0669,90.1
0676,44.9
0677,165.5
0678,120.8
0679,87.7
0687,19.4
0688,35.2
0689,61.6
0699,0.9
0700,201.7
0701,123.4
0702,163.1
0703,220.4
0704,205.8
0705,221.9
0706,249.4
0707,272
0708,260.4
0709,237
0710,170.2
0711,171
0712,126.1
0713,191.3
0714,248.9
0715,292.7
0716,274.3
0717,287.8
0718,295.7
0719,245.9
0720,236
0721,190.4
0722,77.3
0723,136.1
0724,287.7
0725,343.8
0726,342.3
0727,327.9
0728,324.6
0729,292
0730,177.2
0731,248.6
0732,62.2
0733,122.3
0734,219.6
0735,280.1
0736,396.9
0737,385.6
0738,347.6
0739,287.1
0740,67.7
0741,172.1
0742,56.4
0743,153.7
0744,281.1
0745,358.8
0746,362.6
0747,434.5
0748,372.4
0749,295.9
0750,29.2
0751,57.4
0752,27.8
0753,96.1
0754,191.4
0755,289.6
0756,391.5
0757,450.5
0758,401.5
0759,307.8
0760,67.3
0761,15
0762,16.4
0763,53.9
0764,112.7
0765,246.6
0766,414
0767,363.4
0768,402.6
0769,374.4
0770,91.4
0771,24.2
0772,6.5
0773,28
0774,48.9
0775,113.6
0776,289.3
0777,333.2
0778,246.7
0779,354.9
0780,59.9
0781,20.2
0782,2.8
0785,46.7
0786,102.7
0787,184.5
0788,196.9
0789,348.3
0790,1.4
0792,1.3
0796,38.7
0797,47
0798,197.9
0799,320.2
1708,63.9
1709,120
1719,19.9
2698,1.5
3608,8.1
3609,6.1
3618,3.2
3619,12.8
3700,14.5
3730,7.3
3731,12
3732,19.4
6712,1.2
6713,4
6722,1.2
6723,5.4
6724,1.2
