mesh23d,elevation
0409,34.5
0457,36
0458,10
0467,49.4
0468,20.6
0477,23.2
0478,39.2
0487,60.6
0488,82
0500,97.7
0501,40.9
0502,35.2
0503,42.5
0504,55.1
0505,98.3
0506,151.1
0507,107.6
0508,77.5
0509,116.7
0510,71.8
0511,16
0512,55.6
0513,178.7
0514,139
0515,76.1
0516,184.7
0517,91.4
0518,69.5
0519,151.6
0521,2
0522,113.8
0523,120.1
0524,177
0525,164.4
0526,241.2
0527,93.7
0528,72.2
0529,154.5
0531,41.2
0532,111.9
0533,101.4
0534,284.2
0535,233.6
0536,144.7
0537,83.9
0538,76.6
0539,160.5
0541,13.7
0542,53.3
0543,108.3
0544,256.1
0545,305.4
0546,236.6
0547,146.8
0548,67.6
0549,197
0551,1.3
0552,24.3
0553,134.8
0554,186.7
0555,218.5
0556,231.2
0557,129.9
0558,102.8
0559,110.3
0561,13.1
0562,19.6
0563,51.8
0564,140.6
0565,151.6
0566,209.3
0567,91
0568,93.3
0569,71.2
0571,10.1
0572,22.9
0573,27.6
0574,58.2
0575,138.8
0576,105.8
0577,66.6
0578,45.8
0579,72.5
0581,8.2
0582,21.6
0583,31.3
0584,23.9
0585,28.8
0586,80.6
0587,48.7
0588,31
0589,79.6
0591,6
0592,27.1
0593,53.1
0594,51.7
0595,20.9
0596,56.7
0597,90.9
0598,53.5
0599,56
0600,123.1
0601,167.4
0602,281.5
0603,165.6
0604,50.8
0605,40.6
0606,78.3
0607,100.8
0608,147.8
0609,108.7
0610,202
0611,99.5
0612,178.7
0613,115.6
0614,46.5
0615,33.4
0616,53.3
0617,55.7
0618,60.6
0619,39.2
0620,273.9
0621,149.3
0622,91.7
0623,129.8
0624,47.5
0625,36.8
0626,30.5
0627,28.2
0628,6.9
0629,1.4
0630,298.1
0631,150.3
0632,80.1
0633,142.4
0634,53.3
0635,42.1
0636,14.4
0637,4
0638,0.4
0640,201.6
0641,279.9
0642,78.8
0643,118.2
0644,82.2
0645,86.4
0646,24
0647,10.9
0648,0.5
0650,163
0651,242
0652,90.7
0653,166.8
0654,150.8
0655,142.3
0656,31.2
0657,30.2
0658,13.5
0660,141.5
0661,177.6
0662,146.2
0663,162.3
0664,240.6
0665,169.7
0666,43.9
0667,35.8
0668,23.5
0669,64.2
0670,126.5
0671,90.3
0672,66.3
0673,201.4
0674,176.3
0675,129.3
0676,49
0677,53.6
0678,33.5
0679,28.2
0680,48.2
0681,52.9
0682,93.6
0683,158.7
0684,126.5
0685,129
0686,32.7
0687,58.6
0688,2.7
0689,59.9
0690,42.4
0691,19.2
0692,123
0693,106.3
0694,113.1
0695,56
0696,31.2
0697,46.4
0698,46
0699,36.2
0700,23.8
0710,6
0731,33.2
0732,12.7
0741,61.5
0742,40.2
0751,50
0752,1.5
0776,18.4
0777,17.5
0780,64.3
0788,7.4
0790,69.1
0795,7.4
0796,18.9
0797,51.6
0798,62.7
1501,8.1
1502,44.4
1503,94.6
1504,74.5
1505,27.4
1506,3.7
1507,53.8
1508,31.1
1509,13.7
1511,13.9
1512,65.7
1513,137
1514,51.7
1515,24.4
1519,5.6
1521,11.6
1522,50.6
1523,93.2
1524,29.7
1525,10.3
1532,22.9
1533,33.7
1534,20.6
1543,7.6
1553,1.6
1563,30.4
1564,87.4
1573,4.5
1574,55.2
1600,14.1
1601,19.1
1602,112.2
1603,99.6
1604,39.7
1605,18.8
1606,39.1
1607,21.2
1608,6.4
1610,11.7
1611,99.2
1612,68.8
1613,48.8
1614,89
1615,36
1616,37.4
1618,9.6
1619,48.5
1620,9
1621,48.2
1622,137.3
1623,109.6
1624,111.3
1625,36.7
1628,53.7
1629,163.9
1632,45.5
1633,66.4
1634,94.5
1636,33.7
1637,42.7
1638,108.7
1639,144.4
1643,60.4
1644,107.1
1646,16.1
1647,109
1648,91.6
1649,57.7
1653,8.3
1654,39.6
1656,59.4
1657,162.3
1658,56.6
1659,55.4
1663,7.1
1666,15.3
1667,127.8
1668,65.3
1669,22.2
1676,19.8
1677,188.1
1678,134.9
1679,24.3
1686,8.9
1687,182.4
1688,97.1
1689,45.7
1696,68.5
1697,65.3
1698,61.9
1699,78.2
1700,15.6
1705,8.7
1706,39.6
1707,53.7
1708,99.9
1709,83.2
1710,61.5
1716,131.2
1717,117.1
1718,16.5
1719,124.7
1720,163.7
1726,92
1727,83.4
1728,31.9
1729,113
1730,115.6
1731,69
1736,25.6
1738,45.2
1739,115.4
1740,69.7
1741,144
1742,62.6
1743,3.4
1744,19.9
1749,71.8
1750,49.4
1751,174.3
1752,63.8
1753,30.3
1754,21.8
1755,8.7
1759,2.2
1760,55.9
1761,160.1
1762,42.5
1764,30.8
1765,38.4
1770,75.2
1771,125.5
1772,46.8
1774,3.7
1775,55
1776,36.2
1780,57.6
1781,73.9
1782,20.6
1783,26.6
1784,49.6
1785,33.7
1786,36.6
1790,109.4
1791,13.5
1793,1.4
1794,30.1
1795,75.4
1796,48.4
2606,41.2
2607,60.6
2608,44
2609,86.9
2618,10.9
2619,52.2
2639,14.9
2700,57.2
2702,2.5
2703,38.9
2704,30
2705,69.3
2706,66.5
2712,41.5
2713,50.7
2714,44
2715,53.2
2716,65.8
2717,9.1
2720,65
2721,17.5
2722,74.4
2723,93.8
2724,26.1
2725,100.3
2726,77.5
2727,35.8
2729,1.5
2730,90.2
2731,74.3
2732,146.4
2733,69.3
2734,40
2735,63.9
2736,117.1
2738,60.5
2739,30.7
2740,24.5
2741,122.5
2742,97.3
2743,43.5
2744,68.7
2745,60.5
2746,108.7
2747,49.3
2748,58.2
2749,65.6
2751,63.1
2752,31.3
2753,1.6
2755,54.1
2756,41.4
2757,38.5
2758,77.1
2759,75.9
2762,45
2763,63.6
2765,28.4
2767,133.6
2768,97.8
2769,63.5
2772,24.3
2773,54.7
2775,33.4
2776,39.7
2777,81.9
2778,70.6
2779,35.4
2785,32.5
2786,31.4
2787,51.9
2788,46.8
2789,96.5
2794,67.9
2795,103.5
2796,23.6
2797,32.2
2798,44.7
2799,115.4
3704,70.1
3705,92
3706,66.7
3707,57.1
3708,69.3
3709,101.1
3714,12.5
3715,1.7
3716,104.9
3717,77.7
3718,32.9
3719,76.3
3727,0.6
3729,12.2
3738,37.4
3739,43
3748,80.1
3749,56
3758,47.7
3759,61.5
3769,18.8
5771,1.6
5781,15.2
5782,24.6
5792,8.2
5799,28.2
6614,10
6624,6.1
6701,41.9
6702,65
6709,18.4
6724,33.1
6728,24.7
6729,53
6733,11.2
6734,45.6
6738,22.6
6739,39.9
6754,1.3
