mesh23d,elevation
0505,17.4
0506,33.2
0515,0.3
0516,0.2
0525,1.5
0700,12.4
0701,39.3
0702,38.6
0703,23.1
0704,13.3
0705,1.9
0706,-0.6
0707,-1.4
0708,-2.7
0709,-3.6
0711,23.7
0712,40.6
0713,21.9
0714,6.8
0715,1.8
0716,0.6
0717,-0.6
0718,-2.1
0719,-2.9
0722,32.9
0723,25.8
0724,3.7
0725,0.8
0726,0.5
0727,-0.1
0728,-1.5
0729,-2.2
0732,10.8
0733,23.9
0734,4.5
0735,2
0736,0.9
0737,0.2
0738,-0.5
0739,-1.7
0743,10.5
0744,8.6
0745,3.9
0746,-0.1
0747,-0.4
0748,-2.5
0749,-2.8
0753,1.5
0754,7.1
0755,11.2
0756,1.4
0757,-0.6
0758,-2.6
0759,-3.1
0764,7.1
0765,14.1
0766,5
0767,-0.7
0768,-2.4
0769,-3.1
0774,3.8
0775,14.7
0776,12.3
0777,0.9
0778,-1.1
0779,-1.7
0785,8.7
0786,21.2
0787,3.6
0788,0.3
0789,-1
0795,6.1
0796,19.2
0797,8.8
0798,0.6
0799,-1
1706,9.2
1707,14.2
1708,2
1709,-0.8
1716,6.6
1717,14.4
1718,9.1
1719,1.6
1726,3.9
1727,14.1
1728,13.6
1729,4
1737,13.3
1738,19.7
1739,6.9
1747,7.7
1748,23.3
1749,9.6
1757,5
1758,23.8
1759,11.2
1768,17.1
1769,24.2
1778,9.4
1779,27.5
1788,4.5
1789,22.5
1798,1.7
1799,14.1
2709,9
2718,0
2719,6
2728,0.5
2729,3.5
2737,0.8
2738,0.2
2739,2.2
2747,1.7
2748,1.3
2749,0.9
2758,0.9
2759,0.2
2769,0.9
4759,11.7
4768,29.8
4769,93.1
4777,3.3
4778,49.9
4779,238.9
4786,11.8
4787,40.1
4788,89.3
4789,265.3
4795,18.2
4796,58.4
4797,151.2
4798,214.4
4799,277.4
5705,38.3
5706,188.6
5707,311.4
5708,353.8
5709,311.1
5714,1.6
5715,86.8
5716,354.5
5717,445
5718,428.6
5719,487.5
5724,1.5
5725,145.2
5726,408.1
5727,285.1
5728,320.8
5729,420.8
5734,1.5
5735,115
5736,249.3
5737,312.9
5738,472.7
5739,460.8
5745,83.9
5746,130.5
5747,292.1
5748,500.1
5749,518.1
5755,62.6
5756,222.7
5757,367.7
5758,522.4
5759,304.4
5763,0.8
5765,50
5766,207.8
5767,182
5768,240.2
5769,302.1
5775,37.5
5776,105.9
5777,198.3
5778,433.3
5779,469.1
5785,20.1
5786,108.9
5787,321.9
5788,484.7
5789,744.8
5791,1.2
5795,4.1
5796,88.7
5797,242.1
5798,496.2
5799,681.5
6349,2
6430,1.5
6699,24
6705,4.7
6706,76.5
6707,170.8
6708,327.4
6709,483.2
6715,3.9
6716,79.6
6717,191.6
6718,445.1
6719,721.2
6725,5.8
6726,86.6
6727,174.4
6728,322.7
6729,479.3
6735,14.4
6736,85.7
6737,184.9
6738,348
6739,709.9
6745,18.9
6746,113.5
6747,167.4
6748,297.7
6749,608.8
6755,42.4
6756,125.7
6757,215.7
6758,295
6759,544.1
6764,10
6765,63.5
6766,106.6
6767,189.6
6768,276
6769,601.1
6774,24.4
6775,77
6776,107.7
6777,198.2
6778,257.3
6779,416.1
6784,22.9
6785,93.6
6786,150.4
6787,184.8
6788,188.2
6789,291
6790,23.5
6791,8.4
6792,1.4
6793,4.7
6794,14.1
6795,49.5
6796,70.5
6797,87.7
6798,101.9
6799,161.7
7609,41.5
7618,10.7
7619,57.4
7628,11
7629,89.8
7638,7.7
7639,55.2
7649,27.1
7700,52.2
7701,48.5
7702,46.9
7703,34.6
7704,51.6
7705,101.4
7706,100.5
7707,146.4
7708,187.8
7709,186.8
7710,134
7711,109.3
7712,117.4
7713,88.3
7714,92.3
7715,89
7716,128
7717,196.3
7718,282.3
7719,284.1
7720,169.7
7721,149.2
7722,146.3
7723,143.4
7724,180
7725,124.5
7726,170.3
7727,230.5
7728,250.5
7729,285.6
7730,136.6
7731,189.4
7732,150.2
7733,153.5
7734,187.6
7735,183
7736,215.1
7737,225.8
7738,262.7
7739,308.1
7740,67.5
7741,133.2
7742,136.1
7743,110.8
7744,129.4
7745,184
7746,231
7747,174.5
7748,268.6
7749,241.2
7750,17.9
7751,60.3
7752,143.2
7753,71.6
7754,118.9
7755,152.3
7756,133.9
7757,222.1
7758,163.5
7759,195.3
7761,22.6
7762,91.8
7763,56.6
7764,64
7765,130.7
7766,116
7767,171.4
7768,239
7769,263.4
7771,1.6
7772,24.5
7773,16.9
7774,45.2
7775,61.9
7776,70.4
7777,160.1
7778,206.7
7779,261.7
7783,0.9
7784,22.8
7785,33.2
7786,102.8
7787,105.3
7788,193.2
7789,183.8
7794,6.6
7795,44.3
7796,52.2
7797,96.9
7798,161.4
7799,200
