mesh23d,elevation
0000,572.8
0001,584.4
0002,729.7
0003,712.9
0004,531
0005,446.9
0006,403.1
0007,456.4
0008,467.1
0009,550.3
0010,524.6
0011,578.9
0012,636.6
0013,704.6
0014,705.7
0015,550.8
0016,481.7
0017,425.4
0018,483.2
0019,504.3
0020,548.2
0021,509.4
0022,554.2
0023,623.2
0024,715
0025,663.7
0026,628.4
0027,543.6
0028,474.3
0029,560.4
0030,604
0031,475.2
0032,488.7
0033,548.8
0034,565.3
0035,587.9
0036,603.1
0037,550.9
0038,479.2
0039,511.1
0040,501.1
0041,483.7
0042,458.5
0043,500.7
0044,484.6
0045,516
0046,529.4
0047,564.1
0048,536.9
0049,510.6
0050,426.5
0051,394.7
0052,432.3
0053,424.9
0054,436.7
0055,454.7
0056,504.3
0057,580.1
0058,578.8
0059,548.9
0060,400.2
0061,396.9
0062,411.5
0063,461.3
0064,466.5
0065,484
0066,535.7
0067,575.1
0068,611.7
0069,615.5
0070,361
0071,450.9
0072,414.4
0073,407.2
0074,416.6
0075,428.7
0076,465.5
0077,496.8
0078,561.8
0079,567.9
0080,367.9
0081,414.4
0082,341
0083,338.8
0084,349.2
0085,369.7
0086,411.1
0087,453.5
0088,446.5
0089,495.9
0090,388.1
0091,334.3
0092,313.5
0093,343.1
0094,382.1
0095,435.2
0096,425.5
0097,559.5
0098,586
0099,588.9
0100,560.7
0101,592.1
0102,590.5
0103,603.6
0104,575.2
0105,545.4
0106,499.7
0107,487.3
0108,393.5
0109,264.6
0110,524.2
0111,542.7
0112,568.6
0113,724.8
0114,763.9
0115,706.3
0116,555.2
0117,422.5
0118,339
0119,365.8
0120,601.6
0121,636.9
0122,609.8
0123,669
0124,790.4
0125,791.4
0126,595.5
0127,447.8
0128,407.1
0129,469.5
0130,518.6
0131,571
0132,595.8
0133,609.3
0134,692.2
0135,664.6
0136,532.2
0137,451.6
0138,426.6
0139,495
0140,540.8
0141,537.4
0142,548.3
0143,570.5
0144,615.5
0145,592.3
0146,469.6
0147,482.3
0148,405.8
0149,435.5
0150,555.2
0151,600.4
0152,607.4
0153,597.2
0154,604.4
0155,499.1
0156,423.3
0157,398.4
0158,359.2
0159,352.9
0160,560
0161,570.6
0162,582.9
0163,626
0164,617.7
0165,418.2
0166,365.6
0167,376.7
0168,380.5
0169,382.5
0170,616
0171,648.7
0172,630.5
0173,661.8
0174,622.9
0175,463.1
0176,457.2
0177,457.8
0178,550
0179,391.6
0180,518.5
0181,543.7
0182,625.7
0183,696.1
0184,642.9
0185,524.4
0186,456.3
0187,503.8
0188,624.2
0189,457.9
0190,648
0191,568.6
0192,575.2
0193,667
0194,690.5
0195,549.9
0196,502.4
0197,617.9
0198,646.9
0199,441.4
0200,268.1
0201,357.1
0202,427.9
0203,430.1
0204,443.4
0205,459.2
0206,484.1
0207,495
0208,576
0209,599.7
0210,436.8
0211,438.4
0212,460.4
0213,461.5
0214,474.9
0215,498.7
0216,562.4
0217,617.4
0218,737.6
0219,808.2
0220,477.7
0221,500.1
0222,495.9
0223,527.2
0224,456.7
0225,420.9
0226,508.3
0227,557.4
0228,682.3
0229,842.5
0230,503.3
0231,532.4
0232,527.6
0233,531
0234,373.4
0235,336.3
0236,402.1
0237,494.6
0238,604
0239,777.3
0240,517.6
0241,546.3
0242,516.9
0243,313.4
0244,296.4
0245,318.1
0246,387.4
0247,540.2
0248,742.6
0249,755.2
0250,512.5
0251,389.2
0252,284.4
0253,248
0254,248.2
0255,275.2
0256,355.4
0257,598.6
0258,918.4
0259,769.4
0260,323.5
0261,252
0262,248
0263,248
0264,248
0265,248.8
0266,309.6
0267,512.3
0268,790.8
0269,666.5
0270,268.6
0271,248.5
0272,248
0273,248
0274,248
0275,248
0276,256
0277,354.9
0278,480
0279,422.1
0280,272.3
0281,248
0282,248
0283,248
0284,248
0285,248
0286,248
0287,253
0288,284.8
0289,268
0290,279.6
0291,248
0292,248
0293,248
0294,248
0295,248
0296,248
0297,248
0298,248
0299,248
0300,562.2
0301,504
0302,424.5
0303,361.2
0304,288.3
0305,216.7
0306,164.3
0307,122.6
0308,128.5
0309,95.1
0310,677.3
0311,584.3
0312,488.2
0313,403.3
0314,318.2
0315,236.2
0316,180.3
0317,138.2
0318,120.4
0319,112.8
0320,919.7
0321,717.9
0322,515.3
0323,402.1
0324,312.1
0325,232.6
0326,180
0327,151.3
0328,137
0329,129
0330,856.1
0331,693.9
0332,501.2
0333,393.3
0334,307.9
0335,234.4
0336,183.8
0337,167.4
0338,150.8
0339,132.4
0340,622.2
0341,580.5
0342,491.3
0343,401.4
0344,318.7
0345,242.9
0346,188.3
0347,172.1
0348,141.1
0349,115.4
0350,547
0351,515
0352,468.5
0353,398.3
0354,317
0355,242.2
0356,195.9
0357,157.4
0358,141.9
0359,141.5
0360,469.6
0361,446.7
0362,421.8
0363,370.1
0364,316.3
0365,247
0366,199.1
0367,179.6
0368,167.1
0369,143.9
0370,366.9
0371,373.5
0372,374.2
0373,359.2
0374,291.1
0375,243.4
0376,206.9
0377,192.1
0378,173.3
0379,151.2
0380,270.1
0381,293.9
0382,315.7
0383,336.8
0384,294.9
0385,243
0386,211.3
0387,187.6
0388,160.6
0389,139
0390,248
0391,248.1
0392,265.1
0393,297.3
0394,270.3
0395,260.8
0396,209.1
0397,182.7
0398,179.8
0399,159.3
0400,104.1
0401,89.6
0402,75.1
0403,71.7
0404,33.1
0405,33.2
0406,56.3
0407,42.5
0408,33.8
0409,24.7
0410,114.9
0411,98.5
0412,76
0413,45
0414,36.3
0415,66.3
0416,53.8
0417,35.7
0418,41.2
0419,29.6
0420,118.7
0421,91.4
0422,64.9
0423,75.3
0424,76.7
0425,65.4
0426,52.2
0427,57.9
0428,52.1
0429,34.9
0430,116.1
0431,95.4
0432,89.3
0433,88.4
0434,76.9
0435,70.5
0436,67.2
0437,52.4
0438,47.4
0439,27.9
0440,107.8
0441,102.8
0442,101.1
0443,97
0444,89
0445,83.9
0446,68.2
0447,56.7
0448,30.3
0449,31.3
0450,124.3
0451,109.2
0452,95.1
0453,84.4
0454,70.6
0455,58.5
0456,33.6
0457,21.4
0458,43.5
0459,46.5
0460,121.9
0461,102.9
0462,80.2
0463,81.9
0464,76.4
0465,66.4
0466,52.6
0467,50
0468,59.6
0469,47.6
0470,125
0471,103.3
0472,104.5
0473,100.5
0474,89.2
0475,81.9
0476,53
0477,62.5
0478,64.5
0479,55.2
0480,129.4
0481,122.5
0482,104.8
0483,95.2
0484,82.6
0485,69.1
0486,75.3
0487,79.9
0488,70.9
0489,57.1
0490,139.3
0491,122.3
0492,104
0493,87.2
0494,84.2
0495,85.6
0496,83.2
0497,81.2
0498,73.6
0499,62
0500,13.8
0501,9.1
0502,7.7
0503,6.1
0504,5.8
0505,4.9
0506,5.2
0507,5.4
0508,5.5
0509,5.4
0510,28.3
0511,11.9
0512,11.1
0513,6.1
0514,5.2
0515,5
0516,4.9
0517,5.7
0518,6.6
0519,8.3
0520,19.5
0521,12.8
0522,19.4
0523,10.9
0524,5.1
0525,5
0526,4.8
0527,6.1
0528,9.8
0529,9.5
0530,21.2
0531,28
0532,18
0533,10.1
0534,7.6
0535,4.5
0536,2.9
0537,3.7
0538,8.2
0539,12.5
0540,34.2
0541,22.2
0542,16.8
0543,13.1
0544,11.2
0545,7.8
0546,4.2
0547,3
0548,7
0549,12
0550,33.6
0551,28.7
0552,24.2
0553,17.9
0554,10.5
0555,9.3
0556,4.6
0557,5.6
0558,13.2
0559,14.2
0560,39.6
0561,32
0562,21.8
0563,16.6
0564,15.6
0565,9.4
0566,8.1
0567,7.2
0568,13.1
0569,15.4
0570,44.3
0571,33.3
0572,25.7
0573,21.2
0574,15.7
0575,14.5
0576,9.3
0577,12.7
0578,16.1
0579,12.5
0580,45.6
0581,35.5
0582,28.8
0583,23.4
0584,17.5
0585,14.9
0586,10.3
0587,13
0588,17.1
0589,11.3
0590,48.8
0591,39.3
0592,30.3
0593,25.3
0594,22
0595,17.7
0596,9.3
0597,17.6
0598,14.1
0599,13.2
0600,4.6
0601,4.7
0602,6.2
0603,4.2
0604,13.2
0605,15.7
0606,10.9
0607,9.3
0608,9.6
0609,9.6
0610,9.8
0611,13.9
0612,14
0613,9.7
0614,5.2
0615,9
0616,10.9
0617,10.3
0618,11.8
0619,11
0620,10.8
0621,15.6
0622,13
0623,12.4
0624,5.7
0625,8.8
0626,13.1
0627,11.7
0628,13.6
0629,23.3
0630,13.9
0631,15.2
0632,14.9
0633,7.9
0634,6.3
0635,9.2
0636,12.4
0637,12.9
0638,14.2
0639,27.9
0640,14.5
0641,14.2
0642,8.8
0643,6
0644,9.5
0645,12.3
0646,15.3
0647,14.7
0648,21.6
0649,39.3
0650,15.1
0651,9.3
0652,11
0653,7.5
0654,13.2
0655,19.2
0656,24.5
0657,29.8
0658,19.1
0659,24.3
0660,12.1
0661,11.4
0662,12.4
0663,8
0664,10
0665,18.5
0666,42
0667,60.2
0668,40.2
0669,17.9
0670,10.5
0671,13.9
0672,10.6
0673,9.5
0674,13
0675,33
0676,67.5
0677,91
0678,53.2
0679,18.7
0680,12.7
0681,14
0682,11.5
0683,11.3
0684,19.5
0685,58.2
0686,97.7
0687,96.9
0688,48.4
0689,26.3
0690,14.5
0691,14.8
0692,14.7
0693,14
0694,27.2
0695,81.7
0696,93.6
0697,72.1
0698,62.2
0699,37.9
0700,10.1
0701,20.7
0702,31.6
0703,38
0704,60.6
0705,91.5
0706,107.1
0707,145
0708,159.5
0709,164.6
0710,13.9
0711,25.6
0712,38.5
0713,60.7
0714,75.2
0715,92.3
0716,128.1
0717,153.2
0718,172.7
0719,175.4
0720,24.4
0721,29.8
0722,38.9
0723,65
0724,97.5
0725,134.5
0726,145
0727,138.3
0728,156.3
0729,181.3
0730,32.4
0731,37.3
0732,49.9
0733,81.5
0734,134.8
0735,105.6
0736,113.9
0737,148.7
0738,173.3
0739,194.4
0740,35.4
0741,45.1
0742,62.7
0743,92.6
0744,89.6
0745,116.9
0746,167.9
0747,153.5
0748,187.6
0749,175.8
0750,38.5
0751,40.3
0752,40.1
0753,51.3
0754,82
0755,102.9
0756,136.7
0757,175.8
0758,168.4
0759,152
0760,21.6
0761,26
0762,37.1
0763,70.9
0764,104.4
0765,135.5
0766,142.8
0767,179.5
0768,143.1
0769,172.6
0770,17.8
0771,20.9
0772,36.3
0773,65.8
0774,83.7
0775,104.8
0776,153.3
0777,158.5
0778,133.4
0779,151.2
0780,26.7
0781,34.2
0782,32.2
0783,47.3
0784,81.3
0785,129.7
0786,144.5
0787,141.8
0788,114
0789,123.9
0790,37.7
0791,55.7
0792,44
0793,39.3
0794,67.7
0795,100
0796,106.4
0797,97.6
0798,101.9
0799,118.3
1000,336.4
1001,316.8
1002,343
1003,383
1004,450.9
1005,532.9
1006,425.3
1007,474.7
1008,576.1
1009,686.4
1010,310.1
1011,380.6
1012,444
1013,490.1
1014,503.7
1015,552.2
