mesh23d,elevation
0000,552.2
0001,635.1
0002,605.1
0003,494.2
0004,523.6
0005,613
0006,537.6
0007,394.8
0008,338.8
0009,305.1
0010,581.9
0011,621.8
0012,655.4
0013,656.3
0014,732.7
0015,843.3
0016,700.3
0017,460.9
0018,491.7
0019,454
0020,774.6
0021,745.4
0022,715.2
0023,750.8
0024,828.8
0025,870.4
0026,766
0027,626.2
0028,651
0029,587.6
0030,920.6
0031,936.9
0032,850.3
0033,738.6
0034,670.1
0035,657.3
0036,619
0037,518.1
0038,529.2
0039,563.6
0040,1215.5
0041,1118.3
0042,978.2
0043,793.9
0044,689.6
0045,659.3
0046,583.2
0047,516.9
0048,433.7
0049,437.9
0050,1278.3
0051,1175
0052,956.7
0053,821.9
0054,801.9
0055,777.3
0056,645.9
0057,551.8
0058,477.5
0059,450.6
0060,1341.5
0061,1278.1
0062,1085.2
0063,973.8
0064,968.6
0065,892.8
0066,746
0067,614.6
0068,555.8
0069,463.6
0070,1073.3
0071,1212.8
0072,1099.4
0073,984
0074,855.5
0075,926.3
0076,835.6
0077,704.8
0078,637
0079,578.7
0080,878.7
0081,948.6
0082,895.4
0083,857.9
0084,844.9
0085,813.8
0086,758.4
0087,677.8
0088,690.8
0089,652.1
0090,753.2
0091,794.7
0092,826.9
0093,777.7
0094,736
0095,821.2
0096,750
0097,660.8
0098,723.2
0099,650.7
0100,376.3
0101,561.2
0102,543
0103,407.2
0104,353.7
0105,314.9
0106,380.3
0107,341.1
0108,246.9
0109,267.1
0110,321
0111,543.4
0112,605.9
0113,462
0114,410.9
0115,342.2
0116,383.4
0117,299.9
0118,262.1
0119,285.6
0120,345.2
0121,513.3
0122,651
0123,502.8
0124,407.3
0125,421.7
0126,364
0127,315.8
0128,323.2
0129,338.9
0130,369.5
0131,517.8
0132,606.7
0133,557.9
0134,494.2
0135,423.8
0136,396.3
0137,357.2
0138,384.6
0139,347.1
0140,375.8
0141,443.1
0142,638.2
0143,698.5
0144,540.5
0145,469
0146,420.9
0147,374.6
0148,387.8
0149,305.4
0150,371.9
0151,446
0152,584.8
0153,659
0154,645.5
0155,484.6
0156,426.9
0157,436.4
0158,366
0159,323.3
0160,358.2
0161,387.2
0162,495.7
0163,622.3
0164,681.2
0165,504.9
0166,507.5
0167,471.1
0168,369.4
0169,350
0170,461.1
0171,379.2
0172,471.2
0173,645.5
0174,671.2
0175,656.6
0176,602.6
0177,454.4
0178,446.9
0179,401.5
0180,469.5
0181,385.9
0182,539.2
0183,588
0184,609.6
0185,667.7
0186,642.9
0187,525.7
0188,438
0189,405
0190,462.6
0191,388.4
0192,444.1
0193,478.8
0194,529.9
0195,618.5
0196,670.6
0197,608.7
0198,482.7
0199,479.3
0200,246.9
0201,221.5
0202,220.3
0203,196.4
0204,206.3
0205,199.8
0206,182.7
0207,189.6
0208,148.8
0209,170.7
0210,275.1
0211,236
0212,240.1
0213,194.3
0214,229.4
0215,207.5
0216,212.9
0217,162
0218,173.4
0219,175.4
0220,282.9
0221,256.8
0222,214.6
0223,242.1
0224,241.7
0225,226.5
0226,197.7
0227,169.9
0228,199.5
0229,175.5
0230,283.3
0231,250.2
0232,255.3
0233,260.7
0234,215.3
0235,206.6
0236,179.9
0237,225.7
0238,214.6
0239,158.5
0240,257
0241,261.3
0242,293.9
0243,219.5
0244,215.6
0245,216.2
0246,228.8
0247,248.6
0248,205.9
0249,168.8
0250,274.8
0251,341.9
0252,299.3
0253,227.4
0254,245.1
0255,277.1
0256,251.1
0257,227.7
0258,194.1
0259,207.8
0260,290.5
0261,344.6
0262,284.8
0263,254.4
0264,283.9
0265,297.5
0266,264.2
0267,208.9
0268,226.1
0269,213
0270,334.5
0271,343
0272,293.3
0273,280.4
0274,302.7
0275,307.9
0276,242.3
0277,239.5
0278,217.1
0279,170.6
0280,415.3
0281,374.5
0282,324.6
0283,313.4
0284,317.4
0285,272
0286,254.3
0287,228.2
0288,184.6
0289,173.8
0290,478.7
0291,463.2
0292,390.2
0293,361.5
0294,319.4
0295,314.5
0296,266.2
0297,242.5
0298,238.9
0299,208
0300,163.8
0301,122.6
0302,116.8
0303,130.4
0304,111.4
0305,89.7
0306,80.2
0307,55.7
0308,51.1
0309,53.1
0310,138.8
0311,140.1
0312,143.8
0313,129.2
0314,125.3
0315,82
0316,65.2
0317,65.1
0318,93.4
0319,73.2
0320,154.3
0321,139.9
