mesh23d,elevation
0000,24.4
0001,12.6
0002,8
0010,26.8
0011,34.9
0012,33.4
0020,43
0021,45
0022,37.3
0030,48.5
0031,41.6
0032,32.8
0033,17.4
0040,39.9
0041,48.5
0042,27.5
0050,27.7
0051,32.7
0052,26.4
0053,2.7
0060,20.1
0061,15
0062,7.6
0070,36.4
0071,28.5
0072,27.6
0080,42.3
0081,39.9
0082,18
0090,47.7
0091,23.5
0092,19.4
1000,39.3
1001,32.4
1002,22.5
1003,1.3
1010,43.8
1011,38.4
1012,23.6
1013,1
1020,36.5
1021,39.6
1022,29
1030,19.1
1031,26.7
1032,18.2
1033,14.9
1040,13.4
1041,7.5
1042,6.4
1043,3.3
1050,17.8
1051,5.7
1052,3
1060,16.5
1061,19.6
1062,5.4
1063,0.2
1070,21.8
1071,16.6
1072,4.5
1073,1.1
1080,9.2
1081,6.8
1082,4.4
1083,1.4
1090,8.8
1091,10.9
1092,7.5
1093,8.9
2000,29
2001,26.3
2002,21
2003,17
2010,26
2011,31.6
2012,25.1
2020,7.8
2021,7.2
2022,9.5
2030,10.6
2031,1.5
2032,2.6
2040,21.4
2041,24.4
2042,15.2
2050,13.6
2051,22.5
2052,6.1
2060,9.2
2061,6.5
2062,8.1
2070,5.9
2071,4.2
2072,2.7
2080,13.7
2081,7.7
2082,2.6
2090,13.2
2091,8.7
2092,5.2
3000,10.8
3001,3.4
3002,3.7
3010,6.8
3011,22
3012,13.3
3020,12.5
3021,30.4
3022,13.3
3030,16.7
3031,10.6
3032,3.1
3040,11.3
3041,4.8
3050,8.3
3051,4.5
3060,5.6
3061,5.4
3070,5.2
3071,16.4
3080,18.9
3081,13
3090,11.7
3091,7.9
3092,1.4
3093,0
4000,26.4
4001,9.9
4002,0.3
4003,0.1
4010,4.6
4011,1.7
4020,1.9
4021,0.6
4030,2.3
4040,5
4050,8.8
4051,2.5
4060,5.5
4070,13.6
4080,34.3
4090,29.2
5000,22.7
5010,2.2
