mesh23d,elevation
0008,31.8
0009,26.1
0018,52.2
0019,65.9
0027,3.7
0028,61.2
0029,114.1
0037,27.2
0038,100.3
0039,151.1
0046,23
0047,61.8
0048,144.3
0049,245.6
0055,1.6
0056,26.6
0057,103.2
0058,227.6
0059,340.4
0065,26.2
0066,85.4
0067,128.4
0068,183.6
0069,375.6
0075,55.9
0076,160.1
0077,188.5
0078,287
0079,404
0084,2.5
0085,13.8
0086,74.4
0087,233
0088,342.9
0089,467.8
0094,47.2
0095,94.3
0096,28.5
0097,75.8
0098,150.6
0099,271.2
0100,20.7
0101,51.8
0102,97.8
0103,148.5
0104,158
0105,121.2
0106,131.5
0107,175.1
0108,132.4
0109,216.8
0110,59.2
0111,95.1
0112,88.9
0113,94.4
0114,142.5
0115,176.3
0116,161.7
0117,222.8
0118,149.8
0119,263.1
0120,88.3
0121,164.1
0122,166.7
0123,204.6
0124,157.2
0125,126.3
0126,231.9
0127,302.5
0128,254.8
0129,281
0130,132.4
0131,156.7
0132,214.3
0133,267
0134,321.7
0135,261.6
0136,167.1
0137,337.4
0138,385.9
0139,299.6
0140,194
0141,222.5
0142,255.9
0143,296
0144,411.5
0145,431.7
0146,215.2
0147,347.7
0148,346.7
0149,369.5
0150,296.1
0151,302.2
0152,291.5
0153,369.1
0154,481.1
0155,523
0156,239.8
0157,278.2
0158,394.4
0159,362
0160,359.5
0161,426.8
0162,408.5
0163,406.5
0164,544.5
0165,461.3
0166,267
0167,437.3
0168,490.7
0169,569.3
0170,490.8
0171,471.9
0172,496.1
0173,402.7
0174,421.5
0175,428.9
0176,291.3
0177,336.2
0178,432.2
0179,631.3
0180,528.3
0181,508.9
0182,406.3
0183,367.6
0184,459
0185,564.8
0186,357.4
0187,473.9
0188,532.6
0189,542.4
0190,301
0191,320.3
0192,247.2
0193,412.3
0194,547.5
0195,659.3
0196,447
0197,604.1
0198,615.5
0199,598.9
0200,371.5
0201,473.8
0202,250.9
0203,301.4
0204,288.9
0205,266.2
0206,132.8
0207,205.4
0208,315.1
0209,344.1
0210,522.1
0211,476.5
0212,344.7
0213,395.6
0214,280.6
0215,183.6
0216,219.3
0217,200.8
0218,383.4
0219,263.6
0220,628
0221,616.5
0222,494.8
0223,402.3
0224,235.5
0225,236.5
0226,306.3
0227,292
0228,222.2
0229,293.9
0230,507.7
0231,789.4
0232,582
0233,371.2
0234,361.4
0235,317.9
0236,295
0237,405.4
0238,379.9
0239,275.8
0240,605.6
0241,812.3
0242,686.1
0243,458.5
0244,391.8
0245,538.5
0246,426.4
0247,489.1
0248,513
0249,376.6
0250,440
0251,671.3
0252,734.5
0253,598
0254,428.8
0255,616.3
0256,488.3
0257,536.6
0258,429.5
0259,485.9
0260,592
0261,652.1
0262,665.9
0263,719.5
0264,569.9
0265,556.8
0266,445.2
0267,334.1
0268,321.4
0269,336
0270,625.7
0271,514.9
0272,535.8
0273,645
0274,491
0275,498.2
0276,478.5
0277,301.2
0278,302.6
0279,278
0280,527
0281,534.4
0282,536.8
0283,626.5
0284,603.6
0285,358.2
0286,411.6
0287,278.4
0288,224.7
0289,343.3
0290,470.9
0291,420.4
0292,485.2
0293,519.8
0294,444.1
0295,394.7
0296,291.2
0297,275.1
0298,206.5
0299,296.7
0300,429.5
0301,501.6
0302,579.3
0303,621
0304,422.3
0305,556.3
0306,573.6
0307,490.6
0308,424.3
0309,414.2
0310,310.3
0311,366.1
0312,552.9
0313,515.8
0314,466.1
0315,577.7
0316,559.9
0317,386.3
0318,353.6
0319,499.1
0320,424.7
0321,481
0322,551.3
0323,572
0324,606.2
0325,536.9
0326,439.5
0327,359.7
0328,345
0329,528.2
0330,352.6
0331,458.9
0332,604.3
0333,581.3
0334,632.4
0335,453.6
0336,414.8
0337,406
0338,334.9
0339,462.1
0340,379.5
0341,420.1
0342,593.8
0343,485.5
0344,588.2
0345,455.4
0346,411.9
0347,370.5
0348,283.2
0349,403.7
0350,358.6
0351,462.4
0352,455.4
0353,434.6
0354,629.3
0355,625.3
0356,625.6
0357,453.4
0358,329.2
0359,279.6
0360,291.6
0361,363
0362,368.9
0363,482.9
0364,670.8
0365,692.7
0366,769.1
0367,667.6
0368,474.8
0369,244.6
0370,333.9
0371,353.6
0372,352.2
