mesh23d,elevation
0000,22.2
0001,12.3
0002,1.6
0007,13.5
0008,21.5
0009,75.8
0010,15.1
0011,7.5
0012,1.8
0017,2.3
0018,56.7
0019,158.5
0020,24.3
0028,59.1
0029,125.6
0030,13.7
0031,23.3
0032,7.9
0038,42.3
0039,82.6
0040,42.3
0041,82.6
0042,32.7
0049,25.3
0050,24.4
0051,37.4
0052,17.1
0100,167.4
0101,179.4
0102,190.9
0103,151.5
0104,262.7
0105,228
0106,186.9
0107,179.1
0108,160.9
0109,142
0110,198.1
0111,256.2
0112,214.1
0113,162.9
0114,239.5
0115,284.4
0116,217.7
0117,193.7
0118,187.3
0119,175.1
0120,185.8
0121,205.4
0122,239.4
0123,209
0124,206.4
0125,290.2
0126,322.3
0127,222
0128,203.2
0129,191.1
0130,84.9
0131,90.9
0132,173.6
0133,171.9
0134,225.9
0135,290.1
0136,338.3
0137,244.5
0138,204.7
0139,200.3
0140,60.7
0141,55.9
0142,71.4
0143,90.9
0144,225.9
0145,248.6
0146,250.3
0147,335.9
0148,282.9
0149,230.5
0151,29.3
0152,33.7
0153,71.3
0154,157.9
0155,208.4
0156,294.4
0157,392.2
0158,235.5
0159,176.3
0162,19.7
0163,96.3
0164,85
0165,186.6
0166,288
0167,379.8
0168,228.9
0169,185.4
0172,1.6
0173,31.4
0174,92.3
0175,221
0176,266.6
0177,377.8
0178,289
0179,188.2
0181,1.8
0182,2.7
0183,8.5
0184,97.7
0185,196.2
0186,236.3
0187,328.9
0188,291.1
0189,224.6
0192,7.5
0193,5.9
0194,34.3
0195,133.9
0196,182.6
0197,249.8
0198,224.2
0199,239.7
0200,146.1
0201,111.3
0202,38.9
0210,175.3
0211,163.8
0212,99.4
0220,174.9
0221,154.9
0222,100.2
0230,172.4
0231,142.3
0232,82.1
0233,37.6
0240,170.6
0241,141.7
0242,130.3
0243,83.1
0250,147.5
0251,114.7
0252,87
0253,51.6
0254,8.5
0260,140.7
0261,167.1
0262,90
0263,83.4
0264,62.7
0270,173.4
0271,162.3
0272,115.2
0273,121.6
0274,90.5
0275,1
0280,188.5
0281,167.8
0282,142.4
0283,153.1
0284,75.2
0285,26.7
0290,218.9
0291,187.2
0292,157.3
0293,152.7
0294,78
0295,19.2
0296,11.6
1104,31.1
1105,60.5
1106,187
1107,151.5
1108,220.4
1109,290.6
1115,77.6
1116,100.2
1117,85.6
1118,204.2
1119,254.3
1125,10.9
1126,92.2
1127,166.3
1128,226.1
1129,220.7
1136,42
1137,95.4
1138,171.8
1139,188.1
1147,29.2
1148,125.8
1149,150.1
1157,11.2
1158,84.6
1159,118.2
1168,94.6
1169,178.3
1178,44
1179,160.1
1189,115.6
1199,94.7
1200,255.9
1201,215.2
1202,181.1
1203,168.8
1204,100.6
1205,55
1206,27.2
1210,315.4
1211,241.2
1212,197.3
1213,220.5
1214,104.5
1215,59.4
1216,7.8
1220,284.6
1221,291.8
1222,212.3
1223,197
1224,119.8
1225,58.3
1226,4.3
1230,237.7
1231,240.9
1232,211.4
1233,216.6
1234,138.1
1235,68.6
1236,19.3
1240,186.7
1241,199.7
1242,224.8
1243,210.7
1244,84.6
1245,47.7
1246,1.7
1250,264
1251,256.3
1252,273.6
1253,192.2
1254,71.1
1255,29.5
1260,251.9
1261,339.8
1262,250.6
1263,194.6
1264,73.4
1265,29.6
1270,216
1271,277
1272,173.9
1273,186.8
1274,121
1275,43.3
1280,196.9
1281,223.1
1282,118
1283,182.1
1284,90.5
1285,21.3
1290,186.6
1291,189.2
1292,89.1
1293,149.4
1294,84.7
2109,50
2129,52.7
2139,50.2
2149,32.4
2200,128
2201,192
2202,134.9
2203,68.7
2204,65.9
2210,116
2211,174.8
2212,104.3
2213,28.4
2214,42.4
2220,130.3
2221,104.3
2222,48.1
2230,81.7
2231,51.2
2240,29.4
2241,14
2250,2.8
4080,3.4
4090,32.5
4323,9.4
4324,32.6
4325,15.6
4326,9
4332,11
4333,11.2
4334,57.8
4335,40
4336,14.7
4341,7.8
4342,13
4343,18.3
4344,65.7
4345,26.2
4346,6.9
4347,1.7
4351,10.1
4352,10.5
4353,19.7
4354,55.1
4355,24.2
4356,9.1
4361,5.2
4362,1.6
4363,20.8
4364,34.5
4365,18.5
4366,6.9
4373,13.6
4374,21.8
4375,13.7
4383,1.3
4384,4.5
4385,0.9
5000,70.7
5001,34.1
5010,1.7
5011,28.6
7493,2.2
7494,15.4
7495,19.2
7496,7.2
