mesh23d,elevation
0407,4.9
0408,15.7
0409,1.7
0416,0.8
0417,7
0418,5.6
0503,54.7
0504,97.6
0505,78.2
0506,66
0507,58.5
0508,32.5
0509,17.7
0513,39
0514,36.9
0515,60.2
0516,3.4
0517,11.2
0518,0.4
0519,1.5
0525,10.4
0600,25.3
0601,52.6
0602,49.2
0603,30.3
0604,21.2
0605,9.3
0606,36.9
0607,27.9
0608,28.7
0609,95.8
0610,15
0611,44.4
0612,48.6
0613,52
0614,33.2
0615,13.6
0616,8.5
0617,6.3
0618,13.5
0619,44.1
0621,1.5
0622,14.4
0623,21.4
0624,13.4
0625,8.2
0626,3.4
0627,7.4
0628,31.3
0629,65.5
0634,0.6
0635,2.6
0636,4.7
0637,16.2
0638,54
0639,54.1
0646,3.9
0647,20
0648,37.3
0649,43.9
0657,15.3
0658,16
0659,47.8
0668,22.4
0669,27.7
0679,20.8
0689,20.5
0699,29.2
0700,66.4
0701,94.4
0702,97.3
0703,133.1
0704,158.7
0705,188.4
0706,188.9
0707,223.8
0708,238.3
0709,234
0710,133.4
0711,212.2
0712,183.5
0713,128.1
0714,119.9
0715,149.2
0716,212.8
0717,213.8
0718,238.9
0719,264.3
0720,117.2
0721,155.3
0722,200.1
0723,194.7
0724,164.6
0725,159.3
0726,181.2
0727,194.9
0728,239.1
0729,229.9
0730,77.6
0731,99.8
0732,154.6
0733,203.5
0734,229
0735,190.1
0736,194
0737,217.3
0738,236.7
0739,198.1
0740,68.2
0741,87.8
0742,161.1
0743,218.5
0744,218.6
0745,227.3
0746,237.3
0747,228.7
0748,209.3
0749,186.4
0750,59.7
0751,73.4
0752,121.7
0753,160.2
0754,140.3
0755,176.6
0756,205.6
0757,207.8
0758,148.4
0759,168
0760,51.2
0761,116.4
0762,130.2
0763,95.6
0764,147.6
0765,177.8
0766,209.7
0767,203.5
0768,122.9
0769,169.4
0770,53.3
0771,194.3
0772,185.5
0773,121.9
0774,128
0775,186.9
0776,212.3
0777,200.4
0778,143.9
0779,153
0780,79.3
0781,217.4
0782,179.4
0783,162.1
0784,132.6
0785,156.6
0786,199.4
0787,237.2
0788,152.6
0789,56
0790,94.1
0791,155.1
0792,138.2
0793,142.2
0794,110.2
0795,142.1
0796,192
0797,174.6
0798,160.9
0799,100.5
1100,2
1101,3.5
1110,60.9
1111,44.3
1112,8.5
1120,124.8
1121,92.1
1122,40
1130,85.3
1131,36
1132,46.3
1133,26.7
1140,69.3
1141,26.3
1142,6.8
1150,52
1151,0.4
1609,46.8
1619,11.4
1700,63.1
1701,51.5
1702,72.2
1703,135.5
1704,97.9
1705,179.8
1706,164.9
1707,109.1
1708,110.4
1709,75.9
1710,11
1711,54.7
1712,183.8
1713,95.2
1714,84.4
1715,120.4
1716,110.3
1717,68.9
1718,59.6
1719,138.6
1721,33.1
1722,81.5
1723,35.8
1724,41.7
1725,65.9
1726,59.2
1727,96.6
1728,164.6
1729,123
1730,1.5
1731,5.6
1732,4.4
1733,6.9
1734,33.7
1735,39.8
1736,52.8
1737,64.5
1738,188.6
1739,175.5
1743,1.3
1744,13.9
1745,10.2
1746,23.7
1747,45.2
1748,198.9
1749,261.6
1754,0.1
1755,14.3
1756,22
1757,48.6
1758,125.9
1759,283.4
1765,15.6
1766,29.5
1767,51.2
1768,90.2
1769,152.8
1774,8.7
1775,3.4
1776,50.9
1777,71.2
1778,94.6
1779,138.9
1786,10.8
1787,43
1788,59.4
1789,171.4
1798,5.7
1799,90.3
2606,43.7
2607,47.7
2709,53.5
2719,21.5
