mesh23d,elevation
0000,503.2
0001,555.3
0002,660
0003,513
0004,489.5
0005,464.2
0006,445.8
0007,379.5
0008,315.3
0009,298.2
0010,666.3
0011,765.5
0012,745.8
0013,733
0014,618.8
0015,631.1
0016,607.5
0017,571.3
0018,511.4
0019,424.9
0020,691.7
0021,637
0022,658.6
0023,867.7
0024,843.7
0025,747.7
0026,566.1
0027,506.6
0028,466.1
0029,443.8
0030,487.2
0031,526.1
0032,566.5
0033,737.3
0034,722.7
0035,587.9
0036,474.1
0037,511.5
0038,469.4
0039,455.3
0040,519.7
0041,427.5
0042,573.6
0043,550.8
0044,697.5
0045,614.2
0046,516.7
0047,521.6
0048,532.6
0049,519.5
0050,469
0051,492.1
0052,499.4
0053,671.5
0054,763.6
0055,742.5
0056,629.1
0057,493.2
0058,395.6
0059,377.1
0060,439.4
0061,516
0062,594.8
0063,667.5
0064,608
0065,746.6
0066,652.2
0067,429.3
0068,486
0069,452.3
0070,464.3
0071,447.2
0072,465.4
0073,529.5
0074,569.3
0075,630.1
0076,552.9
0077,449.6
0078,579.7
0079,427.3
0080,479.2
0081,473.3
0082,456.6
0083,463.8
0084,486.2
0085,523.9
0086,547.1
0087,467.5
0088,599.4
0089,445.3
0090,615.3
0091,485
0092,475
0093,510.3
0094,514.2
0095,493.7
0096,469
0097,456
0098,568.3
0099,482.8
0100,313.8
0101,329.8
0102,378.3
0103,413
0104,226.3
0105,198.7
0106,121.8
0107,36.4
0108,37.8
0109,51.4
0110,389.4
0111,361.3
0112,384.2
0113,337.7
0114,159.5
0115,171.2
0116,73.7
0117,61.6
0118,72.3
0119,155.7
0120,373.6
0121,424.5
0122,467.5
0123,371.6
0124,229
0125,113.3
0126,127.8
0127,126.6
0128,156.8
0129,197
0130,396.4
0131,389.6
0132,463.3
0133,300.6
0134,182.1
0135,176.6
0136,152.9
0137,170
0138,241
0139,164.5
0140,369.1
0141,489.2
0142,580
0143,529.9
0144,405.2
0145,285
0146,192.1
0147,200.6
0148,262.8
0149,106.1
0150,369.4
0151,437.8
0152,539.4
0153,692.4
0154,596.1
0155,491.4
0156,404.7
0157,364.9
0158,287.3
0159,253.4
0160,380.9
0161,458.7
0162,524.6
0163,528
0164,415.4
0165,299.1
0166,317.7
0167,263.9
0168,216.3
0169,190.2
0170,498.3
0171,414.4
0172,426
0173,465.9
0174,369.9
0175,160.2
0176,116.2
0177,88.9
0178,66.3
0179,36.1
0180,511.3
0181,482
0182,470.2
0183,477.4
0184,310
0185,158.9
0186,256.6
0187,140.5
0188,75.9
0189,127.4
0190,519
0191,538.1
0192,509.4
0193,443.6
0194,242.1
0195,211.2
0196,259.3
0197,212
0198,170.3
0199,94.9
0200,40.1
0201,23.6
0210,134.1
0211,38
0215,37.3
0216,1.4
0220,139.2
0221,31.5
0223,1.1
0224,26.6
0225,17.7
0226,1.6
0230,30.8
0231,26.9
0233,48.8
0234,33.1
0235,28.2
0236,33.8
0240,75.5
0241,52.4
0243,23.5
0244,12.7
0245,24.2
0246,67.4
0250,258.8
0251,152.8
0252,20.3
0253,88.8
0254,42.9
0255,23.5
0256,62.2
0260,77.5
0261,38.9
0262,10.7
0263,27
0264,106.4
0265,56.7
0266,100.3
0270,20.8
0271,60.3
0272,25.1
0273,24.7
0274,85.4
0275,144.6
0276,166.3
0277,72.6
0278,1.4
0279,49.5
0280,133.6
0281,83.7
0282,40.3
0283,9.3
0284,44.1
0285,78.2
0286,94.1
0287,123.1
0288,37.4
0289,51.6
0290,155.5
0291,52.6
0292,19.2
0293,14.3
0294,36.5
0295,106.9
0296,107.7
0297,37.5
0298,33.4
0299,37.5
0370,45.5
0372,38.2
0380,91.3
0381,94.5
0382,68.2
0383,21.7
0384,2.6
0390,48.6
0391,92.8
0392,64
0393,79
0394,53.2
0395,62.7
1000,835.7
1001,534.8
1002,619
1003,669.7
1004,611.6
1005,553.4
1006,486.6
1007,460.3
1008,443
1009,439.2
1010,588.7
1011,642.1
1012,930.8
1013,1072.4
1014,953.1
1015,771.8
1016,661
1017,575.9
1018,352.3
1019,245.3
1020,525.3
1021,721.6
1022,880
1023,972.1
1024,1043.4
1025,1035.6
1026,735.4
1027,775
1028,666.3
1029,319.3
1030,612.6
1031,556.2
1032,663.5
1033,771.5
1034,1028
1035,1049.5
1036,828.8
1037,878.8
1038,919.9
1039,702.1
1040,741.7
1041,619.6
1042,648.4
1043,770
1044,781.2
1045,863.9
1046,833.4
1047,786.3
1048,753.4
1049,883.8
1050,950.6
1051,807.3
1052,681.2
1053,695
1054,818.8
1055,891.8
1056,645.6
1057,679.7
1058,567.8
1059,707.9
1060,1072.2
1061,1044.5
1062,991
1063,933.5
1064,978.3
1065,842.3
1066,615.9
1067,593.5
1068,551.9
1069,633.7
1070,1253.2
1071,1290.5
1072,1208.4
1073,1035.8
1074,1156.2
1075,1067.9
1076,756.1
1077,581.1
1078,520.4
1079,554.4
1080,1071
1081,1139.2
1082,934.3
1083,822.5
1084,876.8
1085,1202.2
1086,1093.9
1087,691.8
1088,464.8
1089,449.5
1090,1160.7
1091,1105.4
1092,823.5
1093,699.8
1094,971.8
1095,1124.1
1096,1067.4
1097,677.7
1098,612.7
1099,579.1
1100,444.4
1101,403.9
1102,476.4
1103,490.9
1104,419.5
1105,362.9
1106,373.1
1107,214.2
1108,88.4
1109,88.9
1110,240
1111,326.8
1112,265.4
1113,333.3
1114,282.5
1115,238
1116,286.2
1117,181.4
1118,85.7
1119,146.3
1120,208.9
1121,187.1
1122,163.7
1123,179.8
1124,236
1125,211.9
1126,186.3
1127,101.8
1128,98.7
1129,184.5
1130,368.9
1131,279.4
1132,210
1133,149.9
1134,128
1135,114.3
1136,83.7
1137,128
1138,121.6
1139,300
1140,799.5
1141,652
1142,353.6
1143,250.9
1144,212.5
1145,170.5
1146,151.7
1147,262.3
1148,347.2
1149,485.9
1150,756.9
1151,858.5
1152,738.6
1153,642.6
1154,514.3
1155,389.1
1156,438.5
1157,569.2
1158,601.8
1159,475.3
1160,541.8
1161,649.3
1162,770.5
1163,622.3
1164,755.9
1165,707.8
1166,668.1
1167,512
1168,489.9
1169,322.4
1170,499.3
1171,441.2
1172,603.3
1173,481.6
1174,671.3
1175,737.4
1176,593.2
1177,385.5
1178,431.9
1179,342.4
1180,543.9
1181,371.5
1182,361.7
1183,381.6
1184,508
1185,600.2
1186,594.8
1187,329.3
1188,291.5
1189,268.4
1190,436.9
1191,567.7
1192,439.4
1193,434.2
1194,570.3
1195,404.3
1196,495.2
1197,310.4
1198,207.1
1199,190.9
1200,147.3
1201,78.6
1202,76.8
1203,54.6
1204,40.4
1205,63.7
1206,142
1207,50.3
1208,32.6
1209,40.8
1210,180.6
1211,171.6
1212,87.4
1213,46.6
1214,104.1
1215,158.6
1216,125.9
1217,48.4
1218,25.5
1219,31.6
1220,454.9
1221,475.2
1222,198.9
1223,69.5
1224,164.1
1225,176.5
1226,197.3
1227,126.3
1228,61.7
1229,84.1
1230,582.5
1231,504.3
1232,210.8
1233,253.3
1234,254.3
1235,136.8
1236,141.5
1237,122.3
1238,139
1239,166.1
1240,483.3
1241,315.9
1242,355
1243,378.8
1244,455.9
1245,199.7
1246,68
1247,76.5
1248,166.3
1249,137.7
1250,407.4
1251,315.4
1252,227
1253,378.7
1254,508.7
1255,204.7
1256,79.2
1257,44.9
1258,54.1
1259,78.9
1260,210
1261,174.5
1262,111.5
1263,186.6
1264,378.5
1265,281.3
1266,95
1267,60.2
1268,29.4
1269,26.8
1270,182.8
1271,180.1
1272,98.6
1273,115.1
1274,230.5
1275,275.9
1276,214.6
1277,138
1278,50.6
1279,14.2
1280,139
1281,122
1282,113.9
1283,121.4
1284,105.8
1285,191.5
1286,280.9
1287,295.3
1288,112.6
1289,28.1
1290,198.4
1291,175.5
1292,119
1293,113.6
