mesh23d,elevation
0000,504.9
0001,510.3
0002,505
0003,509.8
0004,520.7
0005,458.9
0006,410.6
0007,379.8
0008,354.5
0009,357.3
0010,515.9
0011,560
0012,569.6
0013,606.2
0014,637.1
0015,512.8
0016,456.1
0017,415.7
0018,399.5
0019,379.3
0020,547.9
0021,615.1
0022,698.9
0023,743.2
0024,731.9
0025,564.7
0026,504.3
0027,454.3
0028,408.6
0029,416.7
0030,542.2
0031,632
0032,719.8
0033,793.5
0034,664.3
0035,575.1
0036,525.5
0037,479.4
0038,431.3
0039,458.8
0040,564.2
0041,562.6
0042,600.5
0043,672.4
0044,606.3
0045,559.7
0046,536.1
0047,529.2
0048,460.3
0049,500.9
0050,464.5
0051,467.4
0052,531
0053,604.9
0054,575
0055,517.6
0056,556.6
0057,555.8
0058,508.9
0059,515.3
0060,396.1
0061,413.3
0062,502.4
0063,557.3
0064,527.2
0065,474
0066,509.4
0067,571
0068,581.1
0069,550.6
0070,435.2
0071,391.5
0072,474.6
0073,534
0074,495.8
0075,446.9
0076,520.1
0077,651.6
0078,735.1
0079,707.6
0080,456.7
0081,388.7
0082,454.6
0083,534
0084,450.4
0085,417.8
0086,520.3
0087,682.8
0088,902.3
0089,818.5
0090,434.3
0091,371.5
0092,388.5
0093,390.3
0094,403.8
0095,420.1
0096,521.4
0097,615
0098,696.9
0099,696.4
0100,366.6
0101,382.1
0102,358.8
0103,386.8
0104,388.8
0105,361.6
0106,338.4
0107,349.1
0108,331.9
0109,324.9
0110,395.6
0111,407.5
0112,396.4
0113,387.6
0114,411.8
0115,379.4
0116,364.1
0117,360.5
0118,340.6
0119,360
0120,422.6
0121,432.3
0122,428.2
0123,410.8
0124,421.2
0125,400.8
0126,387.5
0127,375.2
0128,354.6
0129,380.9
0130,453
0131,462.8
0132,453.5
0133,444.1
0134,443.9
0135,418.2
0136,396.7
0137,389.8
0138,382.1
0139,397.5
0140,503.8
0141,513.5
0142,490.8
0143,478.4
0144,456.6
0145,439.6
0146,419.3
0147,403.7
0148,397.1
0149,382.4
0150,550
0151,567.8
0152,539
0153,526.2
0154,492.4
0155,465.2
0156,443.3
0157,420.3
0158,398.4
0159,414.4
0160,568.3
0161,612.1
0162,595.6
0163,569.8
0164,536.3
0165,507.5
0166,476.5
0167,438.9
0168,420.2
0169,424.6
0170,607.4
0171,644.6
0172,653
0173,636
0174,595.2
0175,560
0176,501.2
0177,456.3
0178,426
0179,421.2
0180,657.9
0181,627.1
0182,739.8
0183,722
0184,640.6
0185,569.5
0186,502.2
0187,461.6
0188,445.8
0189,449.5
0190,611.1
0191,659.8
0192,831.6
0193,810.1
0194,724.9
0195,592.9
0196,511.1
0197,479.3
0198,465.2
0199,471.1
0200,376.2
0201,425.8
0202,504.1
0203,589.6
0204,677.7
0205,674
0206,687
0207,693.2
0208,696.8
0209,673.6
0210,413.8
0211,478.7
0212,507.5
0213,556.8
0214,597.6
0215,638.5
0216,665.1
0217,716.5
0218,722.5
0219,671.6
0220,439.5
0221,477.1
0222,477.2
0223,551.9
0224,548.5
0225,615.5
0226,664.7
0227,753.9
0228,759.8
0229,738.6
0230,440.6
0231,452.4
0232,459.8
0233,511.7
0234,536.2
0235,598.9
0236,616.6
0237,644.7
0238,694.8
0239,788.4
0240,406.3
0241,426.4
0242,459.1
0243,470.3
0244,498.9
0245,537.6
0246,589.2
0247,664
0248,720.2
0249,833.2
0250,431.8
0251,439.8
0252,483.3
0253,460.9
0254,559.6
0255,563.2
0256,612.7
0257,700
0258,812.7
0259,869.5
0260,417.4
0261,424.1
0262,472.6
0263,470.3
0264,604
0265,644.3
0266,679.5
0267,710
0268,777.1
0269,776.9
0270,418.7
0271,429.9
0272,450.9
0273,461.1
0274,540.6
0275,598.3
0276,621.4
0277,691.4
0278,662.4
0279,660.8
0280,448
0281,417.1
0282,427
0283,447.8
0284,513.4
0285,574.4
0286,576
0287,626.4
0288,635.8
0289,673.7
0290,473.5
0291,456.9
0292,411.9
0293,443.8
0294,512.5
0295,580.3
0296,549.3
0297,587.2
0298,618.8
0299,673.2
0300,715.3
0301,617.5
0302,577.7
0303,668.7
0304,595.8
0305,765.9
0306,625.5
0307,522.1
0308,457.1
0309,552.7
0310,629.6
0311,589.2
0312,528
0313,753.6
0314,560.3
0315,691.6
0316,531.2
0317,451.8
0318,515.3
0319,616.7
0320,704.8
0321,711
0322,566.7
0323,745.3
0324,548.2
0325,662.5
0326,473.7
0327,472.4
0328,576.1
0329,673.9
0330,845
0331,698.7
0332,541.1
0333,711.9
0334,529.3
0335,515.5
0336,469.2
0337,479.7
0338,576.7
0339,761.4
0340,789.6
0341,595.7
0342,500.1
0343,588.4
0344,468.7
0345,445.6
0346,428.5
0347,491.8
0348,579.6
0349,683.1
0350,756.4
0351,596.4
0352,449.4
0353,400.1
0354,438.9
0355,555.7
0356,467.8
0357,505.1
0358,623.4
0359,667.6
0360,668.1
0361,670.6
0362,447.1
0363,465.4
0364,551.5
0365,593.4
0366,521.9
0367,537
0368,539.7
0369,614.9
0370,649.5
0371,520.4
0372,443.4
0373,618.2
0374,687.3
0375,618.2
0376,560.5
0377,599.5
0378,643.9
0379,593.2
0380,597
0381,555.4
0382,451.3
0383,514.9
0384,629.8
0385,575.8
0386,521.6
0387,574.4
0388,693.6
0389,728.7
0390,682.5
0391,622.4
0392,462.4
0393,420.6
0394,548.1
0395,488.6
0396,502.7
0397,626.7
0398,713.4
0399,867
0400,682.4
0401,861.7
0402,932.9
0403,970.4
0404,1114.9
0405,946.2
0406,677.6
0407,803.6
0408,778.4
0409,909.7
0410,771.7
0411,968.9
0412,987.5
0413,1031.9
0414,999.4
0415,833.6
0416,714.9
0417,885.3
0418,897.5
0419,936.9
0420,754.3
0421,972.7
0422,1047
0423,1096.7
0424,980.3
0425,793.2
0426,773.7
0427,976.5
0428,1076.3
0429,988.6
0430,891.7
0431,1011
0432,1134
0433,1117.9
0434,1016.2
0435,822.2
0436,899.4
0437,980
0438,1034.1
0439,996.8
0440,771
0441,919.9
0442,1102.5
0443,1081.3
0444,875.8
0445,834.2
0446,917
0447,810.7
0448,771.1
0449,865.9
0450,733.5
0451,871
0452,1093.1
0453,976.2
0454,900.5
0455,927.2
0456,826.4
0457,736.1
0458,683.3
0459,811.2
0460,665
0461,880.7
0462,1047.3
0463,822.7
0464,711.7
0465,845.1
0466,731.4
0467,733.9
0468,573.9
0469,632.1
0470,660.1
0471,909.7
0472,950.8
0473,713
0474,600.3
0475,791.9
0476,706.8
0477,602.5
0478,568.5
0479,575.1
0480,727
0481,858.7
0482,883.4
0483,668.9
0484,591.5
0485,622.8
0486,724.9
0487,623.9
0488,524.6
0489,469.5
0490,783
0491,863
0492,833.8
0493,748
0494,653.4
0495,534.8
0496,513.4
0497,559.8
0498,510.7
0499,424.3
0500,846.6
0501,1054
0502,1020.8
0503,910
0504,848.1
0505,574.7
0506,554.4
0507,623.3
0508,497.7
0509,470.2
0510,923.4
0511,1153.6
0512,1121.8
0513,1030.9
0514,873.4
0515,662.6
0516,664.6
0517,612.3
0518,534
0519,481.4
0520,983.6
0521,1135.7
0522,941.7
0523,839
0524,795.3
0525,717.8
0526,606.7
0527,572.3
0528,540.8
0529,521.9
0530,865.7
0531,900.1
0532,814.9
0533,683.9
0534,597.7
0535,625.9
0536,501.7
0537,527.9
0538,508.4
0539,548.6
0540,796
0541,667.8
0542,759.4
0543,592.5
0544,531.5
0545,489.4
0546,460.1
0547,531.5
0548,453.2
0549,491.4
0550,707.1
0551,558.2
0552,651.3
0553,543.2
0554,445.8
0555,388.6
0556,469.8
0557,502.5
0558,466.5
0559,552
0560,670.8
0561,508.8
0562,530.3
0563,462.6
0564,403
0565,427.4
0566,463.1
0567,450.9
0568,445
0569,607
0570,584.4
0571,496.2
0572,444.7
0573,420.2
0574,378
0575,414.9
0576,420.1
0577,375.2
0578,528.1
0579,572.9
0580,494.4
0581,592.4
0582,591.8
0583,416.5
0584,338.1
0585,370.1
0586,395
0587,352.7
0588,524.4
0589,587.8
0590,499.8
0591,539.4
0592,539.3
0593,428.1
0594,334.9
0595,424.1
0596,315.6
0597,305.4
0598,486.2
0599,536.6
0600,290.1
