mesh23d,elevation
0060,32.7
0061,34.6
0070,124.5
0071,109.7
0072,1.6
0080,272.7
0081,133.9
0090,299.2
0091,92.9
1000,190.4
1001,43.2
1010,150.1
1011,39
1020,110.7
1021,0.7
1030,85.3
1040,38.2
2040,2.5
2050,39.6
2060,75.2
2070,48.7
2080,70.6
2090,46.3
3000,28.2
3010,5.6
3030,1.8
3050,1.5
3060,8.3
3070,13
3080,10.5
3090,11.8
4000,30.7
4010,10
4011,1.1
4020,8.8
4021,5.8
4027,15.3
4030,30.9
4031,4.5
4032,2.9
4035,1.1
4036,58.7
4037,41.8
4040,51.5
4041,12
4042,12.5
4043,23.2
4044,18.5
4045,19.4
4046,43.2
4047,65.3
4050,43.7
4051,29.8
4052,36.2
4053,54.6
4054,57.3
4055,62.3
4056,80.5
4057,79.2
4060,63.9
4061,67.6
4062,68.9
4063,87
4064,155.3
4065,119.1
4066,134.5
4067,116.7
4068,1.3
4070,114.4
4071,126.3
4072,103.6
4073,73.6
4074,199.8
4075,217.2
4076,184.6
4077,206.1
4078,74.5
4080,250.1
4081,169
4082,128.6
4083,153.8
4084,211.7
4085,262.8
4086,294.5
4087,168.3
4088,103.3
4089,4.6
4090,285.5
4091,146
4092,184.6
4093,224.7
4094,220.9
4095,311.1
4096,347.3
4097,104.8
4098,18.1
4099,11.1
5000,212.6
5001,241.9
5002,295.8
5003,211.8
5004,349.3
5005,315.1
5006,250.9
5007,70.6
5008,79.5
5009,68.9
5010,292.7
5011,278.5
5012,342.7
5013,289.7
5014,337.9
5015,359.7
5016,157.7
5017,40.6
5018,87.4
5019,142.3
5020,382.1
5021,354
5022,418.9
5023,399.6
5024,296.8
5025,405.7
5026,239.1
5027,106.7
5028,95.9
5029,177.7
5030,433.6
5031,458.2
5032,502.8
5033,447.2
5034,354.2
5035,281.8
5036,167.7
5037,103.1
5038,63.6
5039,115.8
5040,328.5
5041,325.8
5042,336.3
5043,387.5
5044,466.5
5045,363.5
5046,243.7
5047,150.9
5048,127.7
5049,75.1
5050,213.2
5051,249
5052,290.4
5053,327.9
5054,393.9
5055,365.6
5056,198.2
5057,112.6
5058,160.2
5059,84
5060,309.7
5061,258.9
5062,356.1
5063,398.3
5064,379.7
5065,324.4
5066,196.2
5067,225
5068,202
5069,84.6
5070,384.1
5071,359.2
5072,355.4
5073,304
5074,296
5075,381
5076,353
5077,316.8
5078,131.7
5079,103
5080,425.4
5081,344.1
5082,335.6
5083,283
5084,339.2
5085,345.2
5086,279.3
5087,198.2
5088,149.8
5089,133.1
5090,436.4
5091,379.9
5092,301.1
5093,283.9
5094,277.2
5095,202
5096,239.2
5097,276.4
5098,309.9
5099,278.5
5100,26
5110,108.9
5111,37.8
5120,175.2
5121,88.5
5122,1.7
5130,144.2
5131,114.9
5132,38.8
5140,144.6
5141,175.5
5142,79.6
5150,156
5151,188.7
5152,75.7
5160,157.6
5161,235
5162,169.4
5163,86.6
5166,1.6
5170,120.8
5171,257.8
5172,252.2
5173,136.4
5176,31.7
5177,10.9
5180,152.2
5181,203.3
5182,342.7
5183,185.1
5184,83.1
5186,68.6
5187,107.4
5190,227.6
5191,164.8
5192,267.9
5193,311.9
5194,120.6
5195,32.6
5196,41
5197,51.3
6000,380.9
6001,332.8
6002,240
6003,249.8
6004,213.9
6005,203.5
6006,321.3
6007,355.3
6008,260.8
6009,248.1
6010,240.9
6011,223.3
6012,241.1
6013,207.6
6014,204.1
6015,211.6
6016,310.4
6017,261.9
6018,234.5
6019,265.8
6020,295.8
6021,282.7
6022,362.1
6023,236.5
6024,266.9
6025,244.6
6026,222.5
6027,231.6
6028,220.3
6029,320.5
6030,411.6
6031,288.9
6032,336.1
6033,289.2
6034,263.4
6035,308.8
6036,235.6
6037,250.3
6038,237.3
6039,228.4
6040,332.7
6041,388.3
6042,412.1
6043,419.3
6044,285.9
6045,370.1
6046,251.4
6047,313.4
6048,259.5
6049,238.1
6050,285.5
6051,323.6
6052,418.8
6053,336
6054,315.8
6055,355.4
6056,248.9
6057,310.6
6058,308.1
6059,257.8
6060,353
6061,479.6
6062,506.5
6063,384.5
6064,371.9
6065,334.1
6066,282.2
6067,314.8
6068,325.7
6069,268.4
6070,362.9
6071,404.2
6072,486.5
6073,436.9
6074,438.2
6075,343.5
6076,330.2
6077,315.9
6078,364.2
6079,274.6
6080,462.4
6081,486
6082,470
6083,573.6
6084,355.5
6085,369.6
6086,423.6
6087,365.4
6088,380.4
6089,287.2
6090,491.8
6091,559.8
6092,533.9
6093,526.1
6094,360.1
6095,541
6096,432.3
6097,474.2
6098,371.8
6099,297.8
6100,268.5
6101,356.2
6102,310.8
6103,314.8
6104,213.6
6105,68.2
6106,11.8
6107,42.5
6110,276.9
6111,368.9
6112,488
6113,353.3
6114,364.6
6115,129.3
6116,31.4
6117,57.9
6120,339.3
6121,272.8
6122,389.3
6123,467.9
6124,420.2
6125,268.4
6126,89.6
6127,62.5
6130,261.7
6131,253.7
6132,302.1
6133,371.2
6134,364.8
6135,297.7
6136,279.2
6137,188.1
6138,120.1
6139,61.8
6140,238.1
6141,233.7
6142,253.8
6143,289.9
6144,340.9
6145,288.5
6146,349.3
6147,380.6
6148,114.1
6149,33.5
6150,220.3
6151,273.4
6152,338
6153,285
6154,266.9
6155,278.3
6156,352.8
6157,286.3
6158,171.9
6159,30.6
6160,232.8
6161,282
6162,310.3
6163,259.8
6164,235.8
6165,261.9
6166,290.3
6167,197.9
6168,150.4
6169,115.8
6170,220.5
6171,225.7
6172,238.9
6173,249.7
6174,260.7
6175,242
6176,283.1
6177,311.1
6178,187
6179,42.3
6180,228
6181,275.2
6182,248.4
6183,281.5
6184,317.5
6185,260.6
6186,294.3
6187,353.7
6188,257.7
6189,124.6
6190,245
6191,279.8
6192,279.6
6193,279.7
6194,333.3
6195,277.6
6196,338.6
6197,350
6198,160.2
6199,49
6260,63
6270,55.9
6280,70
6290,2.7
7000,406.3
7001,516.3
7002,624.7
7003,477.4
7004,382.5
7005,548.9
7006,396
7007,510.9
7008,358.6
7009,281.6
7010,444
7011,445.3
7012,568.1
7013,406.8
7014,451.4
7015,536.7
7016,454.1
7017,406.7
7018,305.7
7019,262.5
7020,532
7021,633.4
7022,669.7
7023,443.7
7024,631.5
7025,517.9
7026,433.4
7027,355.1
7028,281.2
7029,259.5
7030,468.8
7031,691.4
7032,603.6
7033,544.1
7034,662.6
7035,633.3
7036,569.5
7037,345.5
7038,261.9
7039,302.2
7040,534
7041,700.2
7042,713.5
7043,681
7044,602.5
7045,593.2
7046,460.3
7047,434.6
7048,292.1
7049,323.8
7050,500.1
7051,587.5
7052,653.1
7053,569.3
7054,493.5
7055,502.7
7056,432
7057,362
