mesh23d,elevation
0000,630.5
0001,490.8
0002,400.9
0003,444
0004,588.5
0005,595.4
0006,465.8
0007,448.1
0008,393.1
0009,445.4
0010,571
0011,586.8
0012,444.6
0013,486.4
0014,559.1
0015,482.1
0016,411.5
0017,381.5
0018,343
0019,339.1
0020,490.5
0021,637.4
0022,540.7
0023,558.9
0024,660.6
0025,565.9
0026,428.8
0027,427.1
0028,396.7
0029,458.6
0030,574.2
0031,643.8
0032,567.1
0033,530.7
0034,660.1
0035,501.1
0036,446.5
0037,584.5
0038,488.6
0039,550
0040,457.6
0041,449.6
0042,471.9
0043,543.5
0044,612.2
0045,568.9
0046,510.7
0047,509.7
0048,598.6
0049,600.6
0050,456.8
0051,467.7
0052,556
0053,621.9
0054,685.3
0055,620.1
0056,528.4
0057,587.8
0058,579.7
0059,596.3
0060,403.8
0061,507.3
0062,558.2
0063,624.3
0064,687.6
0065,529.1
0066,594.5
0067,550.5
0068,457.9
0069,508.5
0070,341.3
0071,493.3
0072,637.3
0073,769
0074,730
0075,617
0076,610.2
0077,580.4
0078,558.7
0079,419.4
0080,309
0081,429.5
0082,629.5
0083,744.3
0084,774.8
0085,690.9
0086,672.8
0087,623.6
0088,695.7
0089,503
0090,402.9
0091,399.3
0092,537.9
0093,632.2
0094,699.9
0095,604.9
0096,580.2
0097,544.5
0098,678.9
0099,609.1
0100,379.6
0101,399.8
0102,394.3
0103,393.5
0104,503
0105,596.6
0106,557.2
0107,668.2
0108,614.2
0109,507
0110,334.6
0111,301.6
0112,381
0113,473.1
0114,625.2
0115,629.9
0116,617.3
0117,541.5
0118,636.1
0119,448.3
0120,529.5
0121,377.8
0122,269.6
0123,418
0124,595.3
0125,516.7
0126,551.8
0127,537.5
0128,564.5
0129,424.9
0130,627.7
0131,425.3
0132,283.3
0133,334
0134,470.7
0135,391.1
0136,446.1
0137,476.9
0138,401.1
0139,401.1
0140,548.5
0141,476.1
0142,306.1
0143,276.1
0144,344.5
0145,334.5
0146,357.8
0147,369.4
0148,414.1
0149,511.2
0150,431.9
0151,445.9
0152,428.3
0153,330.5
0154,234.2
0155,276.8
0156,301.8
0157,312.5
0158,503.9
0159,621.8
0160,427.3
0161,322.3
0162,333.6
0163,301.9
0164,249.8
0165,369.2
0166,494.6
0167,402.4
0168,501.3
0169,515.6
0170,445.8
0171,444.8
0172,427.8
0173,266
0174,206
0175,384.8
0176,586.8
0177,448.1
0178,417.2
0179,480.2
0180,580.2
0181,545.6
0182,415.1
0183,263.6
0184,207.5
0185,381.1
0186,597.4
0187,495.6
0188,384.6
0189,394.2
0190,610.4
0191,423.2
0192,261.8
0193,188
0194,253.8
0195,392.9
0196,609.9
0197,432.3
0198,311.5
0199,295
0200,604
0201,524
0202,584.5
0203,480.7
0204,615.3
0205,792.1
0206,753.5
0207,478.5
0208,296.5
0209,218.2
0210,621
0211,605.1
0212,437.5
0213,443.3
0214,647.1
0215,579.8
0216,662.5
0217,418.8
0218,268.8
0219,182.7
0220,571.7
0221,721.9
0222,518.6
0223,370.3
0224,403.9
0225,557.3
0226,531.1
0227,332.7
0228,218.9
0229,168.8
0230,620.6
0231,721.8
0232,694.4
0233,472.9
0234,359.9
0235,341.9
0236,446.1
0237,260.5
0238,185.6
0239,199.4
0240,509
0241,548.1
0242,712
0243,717
0244,590.4
0245,325.2
0246,267
0247,191.8
0248,210.6
0249,206.4
0250,577.5
0251,572.6
0252,724.6
0253,802.6
0254,631.8
0255,445.3
0256,370.2
0257,196.5
0258,252.3
0259,209.1
0260,669.6
0261,658.6
0262,712.9
0263,784.4
0264,580.3
0265,609.4
0266,460.7
0267,180.9
0268,298.8
0269,295.3
0270,590.5
0271,743.3
0272,710.2
0273,699
0274,547.6
0275,435.2
0276,392.3
0277,205.3
0278,320
