mesh23d,elevation
0000,817.4
0001,887.8
0002,945.2
0003,965.4
0004,1036.8
0005,1141.9
0006,1143.2
0007,937.9
0008,799.3
0009,765.4
0010,879
0011,889.6
0012,963.6
0013,1009.2
0014,1035.3
0015,1084.3
0016,968.4
0017,795.8
0018,760.5
0019,762.7
0020,916.1
0021,827.2
0022,970.9
0023,1038
0024,1071.2
0025,1005.5
0026,834.8
0027,761.6
0028,760.5
0029,760.9
0030,965.9
0031,787.9
0032,917
0033,1017.9
0034,1016.6
0035,841.6
0036,766.7
0037,760
0038,760.8
0039,764.4
0040,1006.4
0041,816.6
0042,835.7
0043,957.9
0044,894.3
0045,770.5
0046,759
0047,759.5
0048,761
0049,766.6
0050,1046.4
0051,854.5
0052,793.5
0053,926.9
0054,800.6
0055,759
0056,759
0057,759
0058,759.5
0059,788.8
0060,1039.6
0061,900.7
0062,801.8
0063,785.5
0064,762.2
0065,759
0066,759
0067,759
0068,759.2
0069,835.1
0070,991.8
0071,1010
0072,918.6
0073,798.1
0074,768.4
0075,761.5
0076,759.8
0077,759.2
0078,772.6
0079,923.9
0080,939.4
0081,1032.3
0082,966.8
0083,809.4
0084,783.6
0085,770
0086,765.4
0087,790.3
0088,926.9
0089,1076.1
0090,954.6
0091,1035.5
0092,963.2
0093,826.4
0094,804.3
0095,783.3
0096,782.5
0097,885.2
0098,972.8
0099,1158.4
0100,765
0101,790.6
0102,891.8
0103,867.8
0104,855.4
0105,924.2
0106,948.5
0107,1013.1
0108,1060.2
0109,1112.3
0110,764.5
0111,853.8
0112,1042.7
0113,920.2
0114,867.9
0115,912.2
0116,955.1
0117,1002.5
0118,1054.5
0119,1113.4
0120,771.1
0121,924.3
0122,1056.7
0123,922.3
0124,880.6
0125,916.4
0126,952.8
0127,995.4
0128,1040.1
0129,1088.4
0130,828.4
0131,987.6
0132,1117.1
0133,991.8
0134,884.4
0135,910.1
0136,943
0137,977.4
0138,1007.2
0139,1051
0140,925.2
0141,1101.7
0142,1110.5
0143,1015.3
0144,922.3
0145,915.8
0146,972.3
0147,959.9
0148,1007.2
0149,1096.8
0150,925.7
0151,1162.9
0152,1176.9
0153,1122.4
0154,1059.4
0155,992.4
0156,1053.4
0157,1004.2
0158,1019.2
0159,1146.2
0160,977.6
0161,1214.2
0162,1296.2
0163,1250.6
0164,1164.6
0165,1093.5
0166,1114.8
0167,1089.3
0168,1057.1
0169,1172.6
0170,1026
0171,1263.2
0172,1335.7
0173,1342.1
0174,1242.5
0175,1226.9
0176,1222.5
0177,1159.4
0178,1151
0179,1260.8
0180,1119
0181,1291.9
0182,1407.1
0183,1411.6
0184,1352.1
0185,1359.2
0186,1349
0187,1193.1
0188,1244.5
0189,1363.1
0190,1271.2
0191,1333
0192,1501.7
0193,1516.2
0194,1517.3
0195,1532.9
0196,1462.1
0197,1267.4
0198,1372.3
0199,1450.6
0200,1159.6
0201,1223.4
0202,1314.1
0203,1459.6
0204,1631.7
0205,1820
0206,1988.6
0207,2148.1
0208,2341.7
0209,2433.4
0210,1167.8
0211,1263.5
0212,1367.7
0213,1448.1
0214,1554.5
0215,1678.5
0216,1862.1
0217,2149.9
0218,2425.2
0219,2252.1
0220,1138.6
0221,1212
0222,1349.9
0223,1537.8
0224,1615
0225,1783.5
0226,1981.2
0227,2288.5
0228,2471.4
0229,2215.2
0230,1115
0231,1201.3
0232,1354.6
